,MainID,ra_now,dec_now,Gmag
2155,4657685667984452864,84.70041605786926,-69.07840641906017,15.599476
518,4657679655028626048,84.66303084337028,-69.10699783710054,15.601163
2207,4657685672267076992,84.68296317591191,-69.0763628138288,15.610123
1333,4657680376583125760,84.65433363889873,-69.1140939133792,15.623431
74,4657679659312956544,84.67605137442962,-69.10341322011206,15.624587
479,4657679655028623104,84.6582603087296,-69.10426262147584,15.62747
1750,4657680380844436864,84.62288252481564,-69.10570825499819,15.630201
1590,4657680380866208768,84.64406784929629,-69.11465494310065,15.6459
1396,4657685569195170944,84.68741999927305,-69.08547684301313,15.649245
1917,4657685672267092608,84.68780164256927,-69.07971558748314,15.651483
1591,4657685564856497792,84.66699423707357,-69.08328189059313,15.664953
1617,4657685569167427968,84.67311873480213,-69.08272885287633,15.673488
559,4657685534807728384,84.69372790619249,-69.09556549637094,15.714307
1428,4657679624951969536,84.66248690374644,-69.11637164269601,15.720747
488,4657685534807606784,84.69654686595983,-69.09848128993514,15.723508
2403,4657685599216261376,84.74490714059495,-69.08999233467499,15.728608
1361,4657685569167438848,84.67428752065297,-69.08534041845641,15.737672
1217,4657685496186306688,84.713208144605,-69.09496973324867,15.738326
68,4657679659320179200,84.67018499226519,-69.10129285149313,15.740514
11,4657679659292396544,84.67351756576328,-69.10091668216421,15.756753
738,4657685564905237632,84.69545467540827,-69.09358278561884,15.758377
5,4657679659312978432,84.67472518068149,-69.10142572120229,15.770532
760,4657685534828069376,84.66751270094544,-69.09132862024128,15.782361
97,4657679659312960128,84.66867979797871,-69.10032007685786,15.798145
1510,4657679624930316672,84.674838993427,-69.11804869879636,15.824307
463,4657685534828096000,84.67974731544429,-69.09383019017976,15.832424
876,4657685534828069888,84.67356023665494,-69.08995062992757,15.833532
27,4657685534828262784,84.67924121991618,-69.1021839670527,15.834935
1400,4657680410895729408,84.63443454628921,-69.09571741575614,15.836002
1177,4657686290742348288,84.65566203268439,-69.08925111258185,15.844417
83,4657679659313000064,84.68050557792542,-69.10325427163308,15.8461685
78,4657685534828235264,84.67416081259805,-69.0985376764211,15.870248
109,4657685534828241280,84.67529579695874,-69.09785492465812,15.885828
602,4657685534807747456,84.69674855106938,-69.10573189087224,15.922498
267,4657685534807735808,84.68842848475575,-69.10380164124246,15.92351
