RA,DEC,J,H,Av,R,Weight
274.6502979,-13.74483256,16.18670974,14.037865,21.441441,36.62635,2
274.7036476,-13.74427561,17.46280371,15.086971,21.441441,37.902444,2
274.7136374,-13.85251835,16.48907158,14.315609,21.441441,36.928712,2
274.6888536,-13.85154634,19.1771142,16.520365,21.441441,39.616754,2
274.6235224,-13.85069551,16.9717915,14.81554,21.441441,37.411431,2
274.7246046,-13.84058761,18.02517378,15.806271,21.441441,38.464814,2
274.7168168,-13.83654024,15.29916342,13.152731,21.441441,35.738803,2
274.6307062,-13.83436717,17.80020014,15.582265,21.441441,38.23984,2
274.6356469,-13.83411854,16.32224432,14.160532,21.441441,36.761884,2
274.7089805,-13.83113495,17.86151468,15.641755,21.441441,38.301155,2
274.6345052,-13.8286429,16.18775163,14.037897,21.441441,36.627392,2
274.6244463,-13.82724028,15.52875627,13.34159,21.441441,35.968396,2
274.6419345,-13.8260642,17.47072634,15.294487,21.441441,37.910366,2
274.684748,-13.82542782,16.34084162,14.19885,21.441441,36.780482,2
274.6677081,-13.82459496,15.62080888,13.460744,21.441441,36.060449,2
274.6790986,-13.81738815,17.46968327,15.201378,21.441441,37.909323,2
274.7549485,-13.81632217,17.65385596,15.436058,21.441441,38.093496,2
274.6842059,-13.8153474,16.31876648,14.192298,21.441441,36.758406,2
274.7469775,-13.81262309,17.86627946,15.655922,21.441441,38.305919,2
274.7116651,-13.80827389,17.78809961,15.577371,21.441441,38.22774,2
274.7429284,-13.80779532,15.53998719,13.38955,21.441441,35.979627,2
274.6613666,-13.80683794,15.92252654,13.765262,21.441441,36.362166,2
274.738339,-13.80551574,15.28617486,13.133224,21.441441,35.725815,2
274.646525,-13.80281447,16.49175114,14.362101,21.441441,36.931391,2
274.7345464,-13.80073702,16.69440956,14.522418,21.441441,37.13405,2
274.6994932,-13.79570119,19.92737817,17.168267,21.441441,40.367018,2
274.722651,-13.79526917,16.67108784,14.502393,21.441441,37.110728,2
274.7424469,-13.7926908,16.31125845,14.167753,21.441441,36.750898,2
274.6403392,-13.77716162,17.80837457,15.615386,21.561562,38.351318,2
274.621522,-13.77498605,18.05221179,15.835201,21.561562,38.595155,2
274.6877306,-13.77465255,16.36819801,14.199654,21.561562,36.911141,2
274.6882821,-13.85729052,18.14178088,15.91807,21.561562,38.684724,2
274.6909681,-13.76038291,18.70431882,16.086254,21.561562,39.247262,2
274.7393253,-13.85478088,16.3800798,14.222913,21.561562,36.923023,2
274.7086098,-13.74977711,15.55123608,13.367386,21.561562,36.094179,2
274.6930643,-13.74701573,17.48405125,15.20544,21.561562,38.026995,2
274.6552573,-13.74570779,17.68155249,15.454863,21.561562,38.224496,2
274.643204,-13.74391572,17.83652213,15.605403,21.561562,38.379465,2
274.7222372,-13.85391707,17.16023942,14.985761,21.561562,37.703183,2
274.7258991,-13.7408653,19.61425247,16.894952,21.561562,40.157196,2
274.644089,-13.85210474,16.71899153,14.520331,21.561562,37.261935,2
274.7530892,-13.84652871,17.46634923,15.112845,21.561562,38.009292,2
274.7431146,-13.8456033,18.03996087,15.836391,21.561562,38.582904,2
274.669973,-13.82702156,18.13067623,15.923396,21.561562,38.673619,2
274.7071976,-13.82185936,17.61319852,15.36575,21.561562,38.156142,2
274.7525004,-13.81832448,17.08216002,14.906661,21.561562,37.625103,2
274.6922256,-13.81591424,17.82320087,15.585517,21.561562,38.366144,2
274.6967762,-13.81472111,15.58287931,13.422382,21.561562,36.125823,2
274.6714602,-13.81322034,16.13539472,13.997641,21.561562,36.678338,2
274.6745851,-13.81216332,17.48776512,15.210722,21.561562,38.030708,2
274.6734142,-13.80951193,17.50243027,15.229277,21.561562,38.045374,2
274.680303,-13.80889226,17.55468854,15.3018,21.561562,38.097632,2
274.6551375,-13.80526223,17.82710425,15.593048,21.561562,38.370048,2
274.6750626,-13.8044226,17.50414543,15.243301,21.561562,38.047089,2
274.7148667,-13.79357284,17.490488,15.125435,21.561562,38.033431,2
274.6488101,-13.7891453,17.57455429,15.334947,21.561562,38.117498,2
274.6779312,-13.78795125,15.7809751,13.616237,21.561562,36.323918,2
274.7387035,-13.78611263,17.81234867,15.621138,21.561562,38.355292,2
274.6638282,-13.85844511,16.5758743,14.411516,21.681682,37.222121,2
274.6652957,-13.76914182,17.68910158,15.444506,21.681682,38.335348,2
274.7235721,-13.76910543,18.88502337,16.255439,21.681682,39.53127,2
274.6354582,-13.76861623,15.11765148,12.995156,21.681682,35.763898,2
274.6672993,-13.76397282,15.03690088,12.84147,21.681682,35.683147,2
274.7134484,-13.8559034,17.05123621,14.864743,21.681682,37.697483,2
274.6662777,-13.76172827,17.4992486,15.160925,21.681682,38.145495,2
274.7150528,-13.85560597,18.10957168,15.87883,21.681682,38.755818,2
274.7170179,-13.75819489,18.63761416,16.019001,21.681682,39.283861,2
274.6737463,-13.75527332,15.13104154,12.980539,21.681682,35.777288,2
274.7531205,-13.75436494,20.29208566,17.447786,21.681682,40.938332,2
274.7418595,-13.85460524,16.26505071,14.114094,21.681682,36.911297,2
274.6866379,-13.74890526,18.0684224,15.841805,21.681682,38.714669,2
274.6528277,-13.74738572,15.99898236,13.814882,21.681682,36.645229,2
274.7553187,-13.74665019,19.79405003,17.033758,21.681682,40.440297,2
274.7297996,-13.73312004,17.61714431,15.362078,21.681682,38.263391,2
274.7043277,-13.85291246,17.50921786,15.169035,21.681682,38.155464,2
274.6236234,-13.84859514,16.28534802,14.102125,21.681682,36.931595,2
274.7399853,-13.84541544,16.76803165,14.575038,21.681682,37.414278,2
274.7391286,-13.84369477,16.75390303,14.559805,21.681682,37.40015,2
274.7426401,-13.84334957,16.39509335,14.237092,21.681682,37.04134,2
274.6217553,-13.83655804,16.55232111,14.35806,21.681682,37.198568,2
274.7549641,-13.83626372,19.23855266,16.556119,21.681682,39.884799,2
274.7563018,-13.83248057,20.21971313,17.39787,21.681682,40.86596,2
274.7145811,-13.83165681,18.08330732,15.863906,21.681682,38.729554,2
274.7220029,-13.82249674,16.01249584,13.819978,21.681682,36.658742,2
274.7261397,-13.81926876,17.85614561,15.617141,21.681682,38.502392,2
274.6756956,-13.81792333,16.76879666,14.571542,21.681682,37.415043,2
274.7423753,-13.81637348,16.4133515,14.247095,21.681682,37.059598,2
274.6964452,-13.81624663,18.07549916,15.84111,21.681682,38.721746,2
274.6997491,-13.81545904,16.17534347,14.019674,21.681682,36.82159,2
274.6808924,-13.80465623,16.74800006,14.544794,21.681682,37.394247,2
274.7382826,-13.80423331,17.46448921,15.260805,21.681682,38.110736,2
274.6377653,-13.80412835,16.57857608,14.39155,21.681682,37.224823,2
274.7480643,-13.79941304,16.5770415,14.425977,21.681682,37.223288,2
274.7490606,-13.79656557,16.74885025,14.550164,21.681682,37.395097,2
274.7475264,-13.79640165,17.504817,15.191045,21.681682,38.151064,2
274.7229959,-13.79593752,17.50988359,15.190576,21.681682,38.15613,2
274.683721,-13.79323423,17.94018588,15.705573,21.681682,38.586432,2
274.7139399,-13.79127796,16.27418177,14.118785,21.681682,36.920428,2
274.7452637,-13.79080528,17.59583084,15.125048,21.681682,38.242077,2
274.7296544,-13.78938371,16.57306275,14.38263,21.681682,37.219309,2
274.6992221,-13.77680713,17.72701901,15.208407,21.801802,38.476569,2
274.7460554,-13.77333177,19.83276198,17.061445,21.801802,40.582312,2
274.7394953,-13.7695387,16.80496688,14.595144,21.801802,37.554517,2
274.7464161,-13.76376638,18.92764694,16.279573,21.801802,39.677197,2
274.7567473,-13.76275597,20.18898612,17.360147,21.801802,40.938536,2
274.7369485,-13.85586541,17.54012523,15.179068,21.801802,38.289675,2
274.6335501,-13.75903276,17.87224502,15.654926,21.801802,38.621795,2
274.6637888,-13.75786439,18.03488205,15.781212,21.801802,38.784432,2
274.6851725,-13.75465975,16.42207652,14.222074,21.801802,37.171626,2
274.6236878,-13.75423738,14.77401486,12.645835,21.801802,35.523565,2
274.6551015,-13.74758385,16.60131658,14.410834,21.801802,37.350866,2
274.6843378,-13.74451028,18.44094359,15.829764,21.801802,39.190493,2
274.6470149,-13.74033019,17.57964277,15.287741,21.801802,38.329193,2
274.6443889,-13.73503801,17.53512431,15.175191,21.801802,38.284674,2
274.7356826,-13.85023258,15.64846601,13.432842,21.801802,36.398016,2
274.6337691,-13.85007225,17.54688037,15.204168,21.801802,38.29643,2
274.7335195,-13.84951494,16.60881729,14.429492,21.801802,37.358367,2
274.6433084,-13.84872696,17.69114946,15.426197,21.801802,38.440699,2
274.7347448,-13.84615026,18.1899831,15.936821,21.801802,38.939533,2
274.6858966,-13.84482279,17.69815327,15.433866,21.801802,38.447703,2
274.749736,-13.8430106,18.09821865,15.844339,21.801802,38.847769,2
274.6207382,-13.82213555,17.67948299,15.473048,21.801802,38.429033,2
274.7365983,-13.82093952,18.08302001,15.823925,21.801802,38.83257,2
274.6850292,-13.81262784,18.11028599,15.887373,21.801802,38.859836,2
274.7232028,-13.80609693,17.3105021,15.105854,21.801802,38.060052,2
274.7448338,-13.80511076,17.00332928,14.801869,21.801802,37.752879,2
274.7176671,-13.80484438,17.77841378,15.556162,21.801802,38.527964,2
274.6941602,-13.80395108,17.89699305,15.651793,21.801802,38.646543,2
274.7188302,-13.80342769,16.03761503,13.834746,21.801802,36.787165,2
274.7246089,-13.79614977,16.0716271,13.904094,21.801802,36.821177,2
274.6570809,-13.79315546,16.61026325,14.437284,21.801802,37.359813,2
274.708502,-13.79250869,15.63202442,13.415278,21.801802,36.381574,2
274.7568156,-13.78902235,17.79139806,15.262138,21.801802,38.540948,2
274.6970329,-13.78669716,15.14050471,12.982258,21.801802,35.890055,2
274.7521893,-13.85890381,17.89695347,15.644911,21.801802,38.646503,2
274.748954,-13.78001085,18.95011414,16.279918,21.921922,39.802967,2
274.7478807,-13.77429975,20.15568685,17.322583,21.921922,41.00854,2
274.6626166,-13.76850522,16.47459008,14.300271,21.921922,37.327443,2
274.698074,-13.76529905,17.82140234,15.551525,21.921922,38.674256,2
274.6961294,-13.76413327,16.652818,14.447741,21.921922,37.505671,2
274.7509081,-13.76223667,19.64620036,16.898785,21.921922,40.499054,2
274.6850346,-13.85552485,17.2652001,15.046643,21.921922,38.118053,2
274.6429554,-13.85552871,14.27230263,12.089136,21.921922,35.125156,2
274.6683373,-13.85535976,14.46556304,12.290621,21.921922,35.318416,2
274.7570815,-13.75338537,18.80058319,16.154542,21.921922,39.653436,2
274.6601491,-13.85390198,17.118009,14.905023,21.921922,37.970862,2
274.664641,-13.74067096,19.30729264,16.599443,21.921922,40.160146,2
274.6593982,-13.8536525,15.89146563,13.72033,21.921922,36.744319,2
274.6805806,-13.8535988,18.79858316,16.152238,21.921922,39.651436,2
274.7466426,-13.73361285,19.22380641,16.52568,21.921922,40.07666,2
274.6407921,-13.72946808,20.28706997,17.434432,21.921922,41.139923,2
274.6662161,-13.84940533,15.88974528,13.720845,21.921922,36.742598,2
274.6885824,-13.84845955,18.11680069,15.53137,21.921922,38.969654,2
274.6307404,-13.84330155,16.83707444,14.629291,21.921922,37.689928,2
274.7534096,-13.84268382,16.23335707,14.06039,21.921922,37.08621,2
274.7093249,-13.84269087,17.71960902,15.446183,21.921922,38.572462,2
274.7023292,-13.8404511,18.99868255,16.337904,21.921922,39.851536,2
274.7002564,-13.83601317,19.98723412,17.19089,21.921922,40.840087,2
274.6949279,-13.83444642,17.58636674,15.205381,21.921922,38.43922,2
274.7173981,-13.82954567,15.17988398,13.013126,21.921922,36.032737,2
274.73859,-13.82815309,17.91631509,15.685125,21.921922,38.769168,2
274.6742681,-13.82676078,16.07930862,13.876362,21.921922,36.932162,2
274.7502408,-13.82571203,17.57394527,15.17349,21.921922,38.426798,2
274.7113969,-13.82557705,17.33826419,15.116792,21.921922,38.191117,2
274.7138521,-13.82383425,17.70887695,15.486071,21.921922,38.56173,2
274.6773676,-13.82318392,17.90620378,15.664733,21.921922,38.759057,2
274.7532314,-13.82045326,17.83014094,15.560308,21.921922,38.682994,2
274.7505772,-13.81607628,16.63687381,14.439256,21.921922,37.489727,2
274.6982936,-13.81503839,15.43075771,13.212914,21.921922,36.283611,2
274.6987331,-13.81475886,17.91233258,15.675695,21.921922,38.765186,2
274.6874049,-13.81461481,17.60274243,15.283935,21.921922,38.455596,2
274.7491046,-13.8084845,17.26415366,15.04517,21.921922,38.117007,2
274.7045175,-13.80273448,16.81300455,14.589236,21.921922,37.665858,2
274.7502598,-13.80086754,18.13658488,15.892371,21.921922,38.989438,2
274.7523364,-13.78581406,17.57869842,15.242317,21.921922,38.431552,2
274.6579861,-13.78370872,15.86915377,13.70081,21.921922,36.722007,2
274.7461532,-13.78152783,19.69128677,16.932881,22.042042,40.647443,2
274.692263,-13.78042207,14.84699207,12.665607,22.042042,35.803149,2
274.6398663,-13.77682416,16.67179774,14.477826,22.042042,37.627954,2
274.6696136,-13.77622427,18.23588013,15.961854,22.042042,39.192037,2
274.7204969,-13.77516732,16.68282443,14.464261,22.042042,37.638981,2
274.6853426,-13.85671687,16.12949376,13.907435,22.042042,37.08565,2
274.6525655,-13.76843234,16.25726952,14.063563,22.042042,37.213426,2
274.6965543,-13.76722131,15.70004208,13.445697,22.042042,36.656199,2
274.6744719,-13.76419639,15.70479184,13.480691,22.042042,36.660948,2
274.6260551,-13.76271836,16.37703827,14.162984,22.042042,37.333195,2
274.7084992,-13.75623514,18.03804682,15.771473,22.042042,38.994203,2
274.6764867,-13.75370571,16.84018257,14.605609,22.042042,37.796339,2
274.6915201,-13.74935746,16.66145584,14.429882,22.042042,37.617612,2
274.7178087,-13.85432867,18.17690461,15.926191,22.042042,39.133061,2
274.749269,-13.74328461,18.05633219,15.810298,22.042042,39.012489,2
274.6433964,-13.74235321,15.49028884,13.300109,22.042042,36.446445,2
274.6618624,-13.85244621,18.3380173,15.723596,22.042042,39.294174,2
274.7384873,-13.84086531,18.27071921,15.985846,22.042042,39.226876,2
274.6994387,-13.84057685,16.26806793,14.064992,22.042042,37.224224,2
274.70932,-13.83890285,18.05273365,15.796739,22.042042,39.00889,2
274.7213775,-13.83157939,16.8636052,14.650214,22.042042,37.819762,2
274.7117005,-13.83134438,17.81791869,15.529637,22.042042,38.774075,2
274.6499233,-13.82612487,15.92087124,13.724474,22.042042,36.877028,2
274.6227974,-13.82391918,15.46407768,13.23604,22.042042,36.420234,2
274.6809044,-13.8237414,17.56542014,15.32424,22.042042,38.521577,2
274.6901428,-13.81773417,16.28204664,14.069577,22.042042,37.238203,2
274.6983473,-13.80551501,19.03080414,16.345859,22.042042,39.986961,2
274.7083198,-13.80382532,16.51301789,14.324884,22.042042,37.469174,2
274.6377703,-13.80225573,17.97218235,15.690304,22.042042,38.928339,2
274.647928,-13.80084023,16.09848733,13.885171,22.042042,37.054644,2
274.6341677,-13.79979781,15.13977605,12.915813,22.042042,36.095933,2
274.6356775,-13.79590801,14.82419815,12.628038,22.042042,35.780355,2
274.6584166,-13.79496966,16.13422958,13.948111,22.042042,37.090386,2
274.7359964,-13.7909309,16.36481626,14.144467,22.042042,37.320973,2
274.639557,-13.79084968,17.9587878,15.671213,22.042042,38.914944,2
274.7029897,-13.78571179,18.03597435,15.760275,22.042042,38.992131,2
274.7364088,-13.7820362,18.2362924,15.943462,22.162162,39.295752,2
274.7191869,-13.78102944,18.26683684,15.971813,22.162162,39.326297,2
274.7159473,-13.77801467,16.69700724,14.502038,22.162162,37.756467,2
274.739248,-13.7752834,17.78914341,15.484379,22.162162,38.848603,2
274.7447866,-13.77401326,19.8672715,17.062103,22.162162,40.926731,2
274.7442057,-13.77200611,17.63687457,15.247692,22.162162,38.696334,2
274.6346563,-13.77190581,16.42197052,14.184547,22.162162,37.48143,2
274.7218353,-13.77098142,18.32471396,16.049424,22.162162,39.384174,2
274.6856763,-13.85672211,18.30171756,16.038267,22.162162,39.361177,2
274.7261438,-13.76778622,19.65289236,16.883416,22.162162,40.712352,2
274.737226,-13.76496435,19.48053786,16.737382,22.162162,40.539998,2
274.634751,-13.76419847,15.50795493,13.314734,22.162162,36.567415,2
274.7326939,-13.85589549,16.31733947,14.106208,22.162162,37.376799,2
274.6691864,-13.75830573,16.2972608,14.076216,22.162162,37.356721,2
274.7037398,-13.75809866,16.89998521,14.640175,22.162162,37.959445,2
274.6843918,-13.7517627,15.18471182,12.965742,22.162162,36.244172,2
274.7155601,-13.74760477,17.33911698,15.101824,22.162162,38.398577,2
274.636205,-13.74542323,18.32887605,16.069553,22.162162,39.388336,2
274.7488457,-13.74476722,18.21234996,15.952045,22.162162,39.27181,2
274.6576651,-13.73778173,19.02250695,16.330923,22.162162,40.081967,2
274.7551955,-13.73342455,19.29457845,16.576469,22.162162,40.354038,2
274.6558168,-13.85186632,16.69939701,14.466983,22.162162,37.758857,2
274.7475445,-13.84629456,18.20399199,15.939938,22.162162,39.263452,2
274.670784,-13.84617667,17.82674192,15.278615,22.162162,38.886202,2
274.6676971,-13.84400368,20.3537706,17.483954,22.162162,41.41323,2
274.742754,-13.83969753,19.07033194,16.382154,22.162162,40.129792,2
274.7518741,-13.82830979,16.54747483,14.337358,22.162162,37.606935,2
274.725288,-13.81082075,15.14865764,12.890887,22.162162,36.208117,2
274.6673796,-13.80673692,17.98522967,15.73453,22.162162,39.044689,2
274.7012301,-13.79119062,16.71855458,14.515564,22.162162,37.778014,2
274.632829,-13.78592266,16.42972031,14.207632,22.162162,37.48918,2
274.6880836,-13.78157538,15.83895774,13.592388,22.282282,37.001721,2
274.6438811,-13.78036492,16.74671881,14.497187,22.282282,37.909482,2
274.7410704,-13.7703418,18.04008631,15.741882,22.282282,39.202849,2
274.7377016,-13.76443505,17.36407104,15.115476,22.282282,38.526834,2
274.7337211,-13.76345765,19.31649603,16.597898,22.282282,40.479259,2
274.6250761,-13.76297669,18.33069243,16.05344,22.282282,39.493456,2
274.6267129,-13.76150585,18.24932861,15.978476,22.282282,39.412092,2
274.658193,-13.76111783,16.44626676,14.20536,22.282282,37.60903,2
274.6486189,-13.76030285,17.44798707,15.189066,22.282282,38.61075,2
274.6457227,-13.75980809,16.72721666,14.463702,22.282282,37.88998,2
274.7387442,-13.85444661,15.76718485,13.515305,22.282282,36.929948,2
274.6972497,-13.74871138,16.57562855,14.3323,22.282282,37.738392,2
274.6515017,-13.74849712,15.20041634,12.954427,22.282282,36.363179,2
274.6747388,-13.74603026,17.45189911,15.19737,22.282282,38.614662,2
274.6356842,-13.85405189,16.45003467,14.206899,22.282282,37.612798,2
274.7341904,-13.73945732,20.08945204,17.245366,22.282282,41.252215,2
274.6366154,-13.73773512,19.9677539,17.15361,22.282282,41.130517,2
274.7282014,-13.73532133,18.22077157,15.596578,22.282282,39.383535,2
274.7160522,-13.85128543,17.28778464,15.0329,22.282282,38.450548,2
274.6349944,-13.85062033,17.75074507,15.426753,22.282282,38.913508,2
274.6981277,-13.84045325,16.4593484,14.217431,22.282282,37.622111,2
274.7042108,-13.83788686,17.68755082,15.296178,22.282282,38.850314,2
274.7423003,-13.83509003,16.17276663,13.929461,22.282282,37.33553,2
274.753951,-13.83129005,16.5675926,14.323839,22.282282,37.730356,2
274.6763386,-13.82651605,16.73401402,14.494792,22.282282,37.896777,2
274.6743224,-13.8263194,16.44214432,14.226784,22.282282,37.604907,2
274.708058,-13.82014263,18.32516713,16.021834,22.282282,39.48793,2
274.7274681,-13.81838816,16.73504138,14.527228,22.282282,37.897804,2
274.7545014,-13.81308817,17.80522218,15.250688,22.282282,38.967985,2
274.7051547,-13.80974378,15.9767793,13.75813,22.282282,37.139542,2
274.7489431,-13.80818289,16.93184206,14.684256,22.282282,38.094605,2
274.6742558,-13.80780779,16.20206834,13.980397,22.282282,37.364831,2
274.662992,-13.80641626,17.2204705,14.976914,22.282282,38.383234,2
274.7145909,-13.806201,16.19550995,13.970656,22.282282,37.358273,2
274.660103,-13.79407563,16.73641068,14.505005,22.282282,37.899174,2
274.6963464,-13.79197361,15.99118868,13.73831,22.282282,37.153952,2
274.6535221,-13.85941888,19.10712552,16.402594,22.282282,40.269889,2
274.7345794,-13.78541537,15.83544284,13.586196,22.282282,36.998206,2
274.6710538,-13.85834505,16.75366995,14.498674,22.402402,38.019736,2
274.6648219,-13.78003764,15.59120062,13.368017,22.402402,36.857267,2
274.697244,-13.77360974,16.20580179,13.947847,22.402402,37.471868,2
274.6428891,-13.76999885,16.20917386,13.988787,22.402402,37.47524,2
274.7320032,-13.76765017,20.27544845,17.394357,22.402402,41.541515,2
274.7454858,-13.76437663,17.90328911,15.581579,22.402402,39.169355,2
274.6590715,-13.76290595,18.31728784,16.00225,22.402402,39.583354,2
274.6787882,-13.76184209,15.87040536,13.637977,22.402402,37.136472,2
274.6927347,-13.7563366,19.14273713,16.430001,22.402402,40.408804,2
274.7535818,-13.74895194,18.04321105,15.440126,22.402402,39.309277,2
274.6765533,-13.74803276,17.7472367,15.271597,22.402402,39.013303,2
274.7256334,-13.8541529,18.39312806,15.750306,22.402402,39.659194,2
274.6694304,-13.85209708,16.79368081,14.55832,22.402402,38.059747,2
274.7029216,-13.84443882,16.01263327,13.742212,22.402402,37.2787,2
274.6479454,-13.84314213,18.0691791,15.766526,22.402402,39.335245,2
274.6564069,-13.83590278,16.37937544,14.117098,22.402402,37.645442,2
274.6807122,-13.83023194,15.56927103,13.327159,22.402402,36.835337,2
274.7555422,-13.82936706,17.77845703,15.261522,22.402402,39.044523,2
274.7404636,-13.82543967,14.92428828,12.668954,22.402402,36.190355,2
274.7123534,-13.8251215,18.30357558,15.98732,22.402402,39.569642,2
274.691139,-13.8248437,16.36260704,14.106768,22.402402,37.628673,2
274.7513387,-13.82179734,17.78402329,15.446973,22.402402,39.05009,2
274.7202894,-13.81257126,17.74711335,15.472373,22.402402,39.01318,2
274.7257298,-13.81024311,15.55599099,13.31939,22.402402,36.822057,2
274.6738507,-13.809526,16.61586798,14.386042,22.402402,37.881934,2
274.6891653,-13.80851716,17.8573167,15.526248,22.402402,39.123383,2
274.6832549,-13.80801498,15.22416983,12.958125,22.402402,36.490236,2
274.6979418,-13.80781604,17.86856991,15.542117,22.402402,39.134636,2
274.6736948,-13.80749239,18.37430559,16.052181,22.402402,39.640372,2
274.6923026,-13.80566655,15.58934931,13.356453,22.402402,36.855416,2
274.6369018,-13.80344082,15.88544199,13.637558,22.402402,37.151508,2
274.6460836,-13.80318495,15.79257938,13.50719,22.402402,37.058646,2
274.6372729,-13.80304189,17.16433987,14.903957,22.402402,38.430406,2
274.6441589,-13.80060036,16.21028628,13.93658,22.402402,37.476353,2
274.6677088,-13.80045152,16.24021636,14.014673,22.402402,37.506283,2
274.7419726,-13.80014631,15.99473797,13.721943,22.402402,37.260804,2
274.7096681,-13.78216664,16.98424743,14.70412,22.522523,38.353617,2
274.6932487,-13.77835951,16.62482107,14.382776,22.522523,37.994191,2
274.6802238,-13.77754212,15.59426567,13.31965,22.522523,36.963635,2
274.6333876,-13.857412,18.11008135,15.779901,22.522523,39.479451,2
274.656969,-13.77304931,15.25835524,12.970224,22.522523,36.627725,2
274.6235799,-13.76560502,18.32701435,15.998597,22.522523,39.696384,2
274.6960232,-13.85590602,17.8835189,15.588522,22.522523,39.252889,2
274.6525467,-13.76056745,18.08593818,15.79319,22.522523,39.455308,2
274.7094392,-13.7603634,18.19950582,15.902855,22.522523,39.568876,2
274.7292501,-13.75770611,17.96575472,15.632491,22.522523,39.335124,2
274.6580345,-13.74538761,16.39576398,14.139968,22.522523,37.765134,2
274.6720318,-13.73941895,20.41797228,17.502226,22.522523,41.787342,2
274.6792856,-13.85292806,16.64180267,14.387645,22.522523,38.011172,2
274.6908588,-13.8454483,18.07689777,15.463317,22.522523,39.446267,2
274.7321421,-13.84539664,17.82022561,15.477655,22.522523,39.189595,2
274.7420955,-13.84379792,18.17677628,15.86218,22.522523,39.546146,2
274.7260959,-13.83181306,16.64726619,14.375445,22.522523,38.016636,2
274.6206958,-13.82914009,19.89560056,17.077116,22.522523,41.26497,2
274.7185205,-13.80980653,17.01097249,14.727898,22.522523,38.380342,2
274.6431551,-13.80812498,14.98062615,12.758811,22.522523,36.349996,2
274.73231,-13.80725165,17.35348704,15.067138,22.522523,38.722857,2
274.7395886,-13.80553973,16.79818292,14.548928,22.522523,38.167553,2
274.6320987,-13.80370961,16.51023,14.2727,22.522523,37.8796,2
274.7016703,-13.80334292,16.50748392,14.237584,22.522523,37.876854,2
274.7547222,-13.80253897,16.07273665,13.829115,22.522523,37.442106,2
274.6224669,-13.80058706,16.63489089,14.398534,22.522523,38.004261,2
274.7306392,-13.79214938,17.74949653,15.292326,22.522523,39.118866,2
274.6685692,-13.85866224,15.25963527,12.960467,22.522523,36.629005,2
274.6522278,-13.7823095,16.45636563,14.187551,22.642643,37.929039,2
274.6999632,-13.78112975,17.88973913,15.530937,22.642643,39.362412,2
274.6954761,-13.77536806,17.02394251,14.737888,22.642643,38.496616,2
274.6254799,-13.77479381,18.21320438,15.878696,22.642643,39.685877,2
274.7312361,-13.85741421,17.0258609,14.745696,22.642643,38.498534,2
274.7469058,-13.77408225,20.05962923,17.201954,22.642643,41.532302,2
274.63819,-13.85726142,18.01371341,15.706488,22.642643,39.486386,2
274.7234087,-13.77307449,17.78356867,15.323381,22.642643,39.256242,2
274.6818501,-13.85712994,15.39066541,13.134875,22.642643,36.863338,2
274.6647329,-13.7613213,18.32202236,15.975371,22.642643,39.794695,2
274.6997133,-13.75934612,17.55095309,15.249922,22.642643,39.023626,2
274.7260939,-13.75437968,16.56786042,14.297796,22.642643,38.040533,2
274.6732231,-13.75320696,16.84990777,14.563821,22.642643,38.322581,2
274.6631185,-13.74312289,20.44871161,17.533212,22.642643,41.921385,2
274.6423618,-13.74150237,18.01885622,15.718682,22.642643,39.491529,2
274.7325238,-13.73856993,18.913646,16.200068,22.642643,40.386319,2
274.6949881,-13.84617234,18.9021655,16.197914,22.642643,40.374838,2
274.6588222,-13.84591877,15.93501616,13.639767,22.642643,37.407689,2
274.7098051,-13.84499137,16.06160568,13.771219,22.642643,37.534279,2
274.6781874,-13.84191035,17.55298405,15.253748,22.642643,39.025657,2
274.6876081,-13.83297174,15.89158398,13.618371,22.642643,37.364257,2
274.7007176,-13.83158495,17.85196391,15.303918,22.642643,39.324637,2
274.6424397,-13.83140889,14.71184243,12.472768,22.642643,36.184515,2
274.6909533,-13.81012736,16.55185003,14.272893,22.642643,38.024523,2
274.7136419,-13.80584493,17.04329932,14.759995,22.642643,38.515972,2
274.6503543,-13.80399001,15.39952716,13.173964,22.642643,36.8722,2
274.693847,-13.80122141,16.56507638,14.287516,22.642643,38.037749,2
274.711323,-13.80014858,17.79079538,15.329664,22.642643,39.263468,2
274.7048891,-13.78797271,18.00978063,15.691985,22.642643,39.482454,2
274.7482777,-13.77163233,19.46872782,16.688076,22.762763,41.044704,2
274.6325984,-13.76925077,15.67210325,13.349547,22.762763,37.24808,2
274.721245,-13.8557923,16.71972515,14.433861,22.762763,38.295701,2
274.7219463,-13.75131683,16.32150065,14.03968,22.762763,37.897477,2
274.6390923,-13.74945123,16.87852114,14.587842,22.762763,38.454497,2
274.6449635,-13.84524206,18.15539831,15.841041,22.762763,39.731375,2
274.7453966,-13.84361987,18.17022915,15.813743,22.762763,39.746205,2
274.7266665,-13.84315595,17.06428264,14.748426,22.762763,38.640259,2
274.6789756,-13.82865498,18.04934977,15.72677,22.762763,39.625326,2
274.6956712,-13.82622503,16.09195433,13.786536,22.762763,37.667931,2
274.7481929,-13.80881702,18.4670368,16.142283,22.762763,40.043013,2
274.7380335,-13.80868609,17.96934244,15.600336,22.762763,39.545319,2
274.7151885,-13.80794814,16.14211086,13.885125,22.762763,37.718087,2
274.7083027,-13.80412431,18.49202283,16.160223,22.762763,40.067999,2
274.7471536,-13.79757182,16.48335667,14.187387,22.762763,38.059333,2
