,r_cntr,object_id,ngood,flags,smss_j,RA,DEC,e_raj2000,e_dej2000,mean_epoch,nimaflags,class_star,u_psf,e_u_psf,u_petro,e_u_petro,u_apc05,e_u_apc05,v_psf,e_v_psf,v_petro,e_v_petro,v_apc05,e_v_apc05,g_band,e_g_psf,g_petro,e_g_petro,g_apc05,e_g_apc05,r_band,e_r_psf,r_petro,e_r_petro,r_apc05,e_r_apc05,i_band,e_i_psf,i_petro,e_i_petro,i_apc05,e_i_apc05,z_band,e_z_psf,z_petro,e_z_petro,z_apc05,e_z_apc05,self_dist1,self_id1
150,98.57,204684326,5,3,183620.13-441720.7,279.083815,-44.289112,36,36,57987.6339,0,0.953,,,,,,,,,,,,,,,,,,,18.4406,0.039,18.3978,0.0659,18.4494,0.048,18.35,0.0605,18.4324,0.1494,18.3435,0.0746,18.1822,0.0405,18.229,0.1161,18.2163,0.1001,5.88,204684323.0
151,98.75,204685097,34,1,183624.69-441658.9,279.102872,-44.283079,52,40,58177.4737,7,0.982,,,,,,,,,,,,,17.838,0.0101,17.8724,0.0288,17.84,0.0149,17.4395,0.0135,17.3838,0.0969,17.4371,0.0174,17.2104,0.0095,17.3416,0.0297,17.236,0.0135,17.0633,0.0183,17.202,0.0299,17.0908,0.0219,10.72,204685080.0
152,98.93,204683588,39,3,183635.05-441821.0,279.146039,-44.305885,36,60,58035.1706,7,0.983,,,,,,,18.5854,0.2065,18.3533,0.1225,18.762,0.0953,17.2629,0.0253,17.239,0.0498,17.2669,0.0279,16.7829,0.0138,16.7124,0.0264,16.7794,0.0126,16.4522,0.0193,16.3029,0.0166,16.4584,0.0108,16.3032,0.0339,16.1684,0.0304,16.308,0.0135,8.07,204683589.0
153,99.41,204683595,52,0,183634.60-441801.1,279.144148,-44.300349,36,36,58061.8713,12,0.999,17.0939,0.0179,17.0521,0.0488,17.1075,0.0223,16.6689,0.0182,16.6497,0.0563,16.6704,0.0172,14.6161,0.0085,14.6397,0.0088,14.6143,0.0106,14.0432,0.0068,14.057,0.0068,14.0432,0.0089,13.6676,0.0057,13.6827,0.0055,13.6652,0.0078,13.4984,0.0073,13.5218,0.0072,13.4978,0.0094,15.0,
154,99.51,204683458,1,1,183632.58-441946.5,279.135707,-44.329607,36,36,57975.4305,0,0.715,,,,,,,,,,,,,,,,,,,,,,,,,19.4031,0.0638,19.4094,0.1654,19.35,0.1084,,,,,,,7.16,204683461.0
155,99.58,204684334,2,3,183620.79-441714.0,279.086619,-44.287269,36,59,57998.4359,0,0.52,,,,,,,,,,,,,,,,,,,19.2957,0.263,18.9172,0.1302,19.4387,0.104,19.1222,0.0749,19.1509,0.1684,19.111,0.0968,,,,,,,3.9,204684333.0
156,99.81,2300651066,0,24,183616.69-441847.0,279.069579,-44.313071,36,36,57975.4305,4,0.599,,,,,,,,,,,,,,,,,,,,,,,,,19.54,,19.8745,,19.6944,,,,,,,,13.29,204682857.0
157,100.64,204682764,3,0,183619.55-441950.3,279.081427,-44.330662,94,36,57980.4321,0,0.772,,,,,,,,,,,,,,,,,,,,,,,,,19.2958,0.044,19.4225,0.1031,19.3733,0.0813,18.8489,0.0278,19.175,0.2405,18.9229,0.1448,9.27,204682763.0
158,101.01,204683462,44,0,183633.32-441939.6,279.138831,-44.327708,36,36,58108.0402,0,0.981,18.4969,0.0612,18.6013,0.1526,18.467,0.0959,18.1778,0.0322,18.0726,0.086,18.1789,0.0364,17.0525,0.0216,16.9432,0.0201,17.0958,0.0137,16.7939,0.023,16.6377,0.0297,16.7954,0.0129,16.6247,0.0205,16.4866,0.0231,16.6417,0.0115,16.6022,0.0184,16.5378,0.0374,16.6189,0.0152,10.56,204683458.0
159,101.06,204683457,55,3,183632.14-441952.9,279.133919,-44.331406,36,36,58080.1208,29,1.0,14.8683,0.0131,14.871,0.0147,14.8689,0.0148,14.1357,0.0125,14.1319,0.0124,14.1343,0.0135,13.4982,0.0079,13.493,0.0074,13.5004,0.0094,13.5456,0.0081,13.5392,0.0075,13.5431,0.0088,13.7027,0.0057,13.6989,0.011,13.7058,0.0078,13.7919,0.0074,13.8043,0.0121,13.794,0.0095,7.95,204683458.0
160,101.37,204684317,10,0,183618.15-441739.8,279.075591,-44.294417,36,36,58260.0659,3,0.952,,,,,,,,,,,,,19.0801,0.0252,19.2705,0.0712,19.1024,0.0262,18.7423,0.0186,18.8966,0.0736,18.7752,0.0241,18.6043,0.0377,18.7291,0.1558,18.6084,0.0767,18.6577,0.0389,18.9099,0.1675,18.7291,0.1229,14.5,204684318.0
161,102.05,204684322,3,0,183619.09-441726.5,279.079466,-44.290685,53,36,57980.4321,0,0.647,,,,,,,,,,,,,,,,,,,,,,,,,19.3899,0.047,19.5306,0.1114,19.4836,0.0899,18.9669,0.0282,19.147,0.2199,19.015,0.1577,7.84,204684324.0
162,102.55,204684351,13,0,183623.61-441657.3,279.098374,-44.282635,36,49,58340.8123,0,0.976,,,,,,,,,,,,,18.7744,0.0272,18.9413,0.0833,18.7934,0.0306,18.5478,0.0133,18.71,0.0462,18.5698,0.0214,18.3489,0.0179,18.5394,0.0489,18.3845,0.0327,18.3288,0.0443,18.5091,0.1238,18.4205,0.0605,11.7,204685097.0
163,102.66,204683547,12,3,183634.75-441917.1,279.144768,-44.321469,36,38,58200.8338,0,0.971,,,,,,,,,,,,,19.5619,0.0278,19.5777,0.0631,19.5883,0.0374,18.7419,0.0204,18.8327,0.0731,18.7543,0.0273,18.191,0.019,18.2472,0.049,18.2076,0.0269,17.9724,0.0244,18.1255,0.0798,17.9762,0.0424,6.61,204683549.0
164,102.8,204685090,8,0,183633.37-441731.8,279.138995,-44.29216,77,36,58071.2147,0,0.904,,,,,,,,,,,,,19.7538,0.0284,19.9924,0.0749,19.799,0.0437,19.2105,0.0153,19.227,0.0616,19.2006,0.0371,18.8847,0.0362,19.1601,0.0781,19.0316,0.0612,18.7344,0.1418,18.9112,0.1995,18.8189,0.1327,10.45,204685089.0
165,102.8,204683563,42,3,183635.53-441836.1,279.14803,-44.310111,36,102,58063.6725,1,0.893,,,,,,,18.3872,0.0574,18.3368,0.0772,18.4197,0.0433,16.7884,0.0611,16.7244,0.016,16.9268,0.0138,16.4171,0.0523,16.3528,0.0138,16.54,0.0119,16.2445,0.0451,16.18,0.0154,16.3491,0.0157,16.1979,0.0567,16.1157,0.0196,16.2778,0.0198,9.07,204683586.0
166,102.84,204683549,10,3,183634.98-441911.0,279.145766,-44.319778,49,92,58240.9183,3,0.972,,,,,,,,,,,,,19.0029,0.0555,18.9001,0.041,19.0026,0.0261,18.6173,0.0327,18.4698,0.0399,18.6169,0.0253,18.4522,0.0286,18.3606,0.0603,18.4075,0.0333,18.2762,0.0212,18.2865,0.1974,18.237,0.063,6.61,204683547.0
167,103.07,204683597,7,0,183634.30-441745.8,279.142908,-44.296107,40,81,58084.8981,0,0.837,,,,,,,,,,,,,19.9346,0.0267,20.1733,0.1755,19.9788,0.0503,19.2335,0.0253,19.4543,0.0995,19.276,0.048,18.8202,0.0295,19.1155,0.1373,18.8778,0.0798,18.7147,0.0803,18.9833,0.1346,18.8434,0.1359,14.52,204683598.0
168,103.88,204683562,7,0,183635.58-441847.4,279.148245,-44.313186,36,38,58084.8979,0,0.875,,,,,,,,,,,,,19.5094,0.0371,19.6437,0.0606,19.5102,0.0355,19.1793,0.0232,19.3012,0.0855,19.2083,0.0454,18.993,0.052,19.137,0.0875,18.9993,0.0739,,,,,,,11.08,204683563.0
169,104.1,204684327,53,3,183620.16-441713.2,279.084026,-44.287042,36,36,58103.72,3,0.993,17.2261,0.0239,17.1749,0.0841,17.2241,0.0247,16.8868,0.0162,16.8848,0.0234,16.9114,0.019,15.8364,0.0085,15.7258,0.0515,15.8387,0.0112,15.5428,0.0072,15.4722,0.0385,15.5452,0.0094,15.3997,0.0063,15.3742,0.0265,15.4032,0.0087,15.3651,0.008,15.3716,0.0211,15.366,0.0107,6.73,204684334.0
170,104.11,204683560,50,0,183635.44-441858.3,279.147666,-44.316247,36,36,58069.4574,12,0.998,17.4221,0.0195,17.6743,0.1233,17.4604,0.0296,17.1226,0.0218,17.1575,0.0647,17.1368,0.0263,15.6173,0.0082,15.6442,0.0093,15.6151,0.0105,15.2007,0.0074,15.2344,0.0136,15.2028,0.0095,14.9556,0.0059,14.9848,0.0062,14.9568,0.0083,14.8707,0.0077,14.9101,0.0104,14.8694,0.01,11.12,204683562.0
171,104.51,204683586,37,3,183635.65-441827.3,279.148528,-44.307617,56,57,58057.2622,1,0.983,,,,,,,,,,,,,17.3851,0.0237,17.2434,0.0202,17.3893,0.0154,16.9713,0.0156,16.8384,0.0284,16.9821,0.0133,16.7724,0.0104,16.7157,0.0444,16.7808,0.0119,16.6905,0.0137,16.6928,0.028,16.711,0.0158,4.88,204683587.0
172,104.53,204683454,1,0,183630.89-442007.0,279.128689,-44.335285,36,36,57975.4305,0,0.502,,,,,,,,,,,,,,,,,,,,,,,,,19.5742,0.1461,19.6372,0.1531,19.6573,0.1408,,,,,,,7.04,204683451.0
173,105.15,204682754,47,0,183621.24-442009.0,279.088503,-44.335865,36,36,58065.9899,7,0.983,18.324,0.0527,18.2751,0.1402,18.3727,0.0666,17.8672,0.0252,17.9232,0.0717,17.8686,0.0307,17.0431,0.0107,17.022,0.0128,17.0403,0.0125,16.8145,0.0138,16.8053,0.0171,16.8251,0.0143,16.7332,0.0089,16.7204,0.0217,16.7357,0.0117,16.7259,0.0139,16.7431,0.0209,16.7366,0.017,14.61,204682760.0
174,105.67,204682876,8,0,183616.18-441823.7,279.067411,-44.306673,36,36,58331.2246,0,0.872,,,,,,,,,,,,,19.5581,0.0265,19.6697,0.1342,19.5678,0.032,19.3604,0.043,19.6551,0.1091,19.4069,0.0376,19.1525,0.0713,19.3127,0.1309,19.2513,0.1085,,,,,,,9.97,204682875.0
175,105.71,204682847,11,0,183617.46-441930.3,279.072743,-44.325129,36,36,58079.0016,0,0.947,,,,,,,,,,,,,19.4296,0.0205,19.4652,0.0505,19.4434,0.0338,18.7154,0.0128,18.8428,0.0381,18.734,0.0236,18.2327,0.024,18.3457,0.0753,18.2468,0.0413,18.0884,0.1028,18.32,0.1091,18.1078,0.1316,8.14,204682846.0
176,106.13,204683589,34,3,183635.65-441816.2,279.148541,-44.304535,40,51,58042.1646,3,0.983,,,,,,,,,,,,,17.9301,0.0137,17.9867,0.0356,17.9331,0.018,17.0712,0.0091,17.1106,0.0144,17.0817,0.0136,16.4785,0.0087,16.511,0.0229,16.4811,0.0108,16.2408,0.0098,16.2666,0.0244,16.255,0.0132,8.07,204683588.0
177,106.2,204682753,11,3,183623.70-442020.2,279.098711,-44.338972,36,36,58320.0356,0,0.941,,,,,,,,,,,,,19.043,0.023,19.0897,0.0509,19.0612,0.0445,18.7787,0.0177,18.7861,0.0478,18.7973,0.0366,18.6562,0.0312,18.6459,0.0782,18.6305,0.0392,18.5749,0.1306,18.5445,0.1338,18.723,0.1223,5.6,204683431.0
178,106.92,204685094,7,0,183632.97-441720.9,279.137365,-44.289178,36,36,58132.0599,0,0.905,,,,,,,,,,,,,19.5857,0.0206,19.6092,0.0577,19.5999,0.0377,19.4418,0.02,19.5736,0.1121,19.4399,0.0554,19.1843,0.0496,19.2049,0.1066,19.1978,0.0701,,,,,,,10.16,204685089.0
179,106.95,2300652593,0,1024,183621.57-441700.8,279.089883,-44.283566,36,36,57990.4284,0,0.968,,,,,,,,,,,,,19.2272,,20.4803,,20.2639,,,,,,,,,,,,,,,,,,,,13.23,204684350.0
180,107.73,204684306,12,2,183616.83-441752.0,279.070103,-44.297802,37,36,58025.9721,0,0.905,,,,,,,,,,,,,,,,,,,19.6016,0.0229,19.7258,0.164,19.6491,0.0526,17.9578,0.0262,17.8322,0.0812,17.9466,0.0306,17.2716,0.0245,17.228,0.0466,17.2722,0.0273,5.88,204684305.0
181,108.58,204682763,2,0,183618.72-441952.5,279.077943,-44.331308,114,73,57982.9295,0,0.506,,,,,,,,,,,,,20.1714,0.1301,20.0312,0.1693,20.1907,0.0853,,,,,,,19.7919,0.132,19.73,0.2054,19.6822,0.1441,,,,,,,8.04,204682762.0
182,108.76,204684324,10,0,183618.37-441724.9,279.076483,-44.290257,36,53,58260.0659,0,0.887,,,,,,,,,,,,,19.5859,0.0366,19.5656,0.0822,19.5563,0.0388,19.1775,0.0297,19.0831,0.0856,19.155,0.0314,19.0548,0.0637,19.077,0.135,18.998,0.0595,18.7346,0.0862,18.7147,0.1717,18.7486,0.1248,7.84,204684322.0
183,109.19,204685099,2,0,183625.02-441648.0,279.104238,-44.28005,93,43,57982.9323,0,0.543,,,,,,,,,,,,,,,,,,,,,,,,,19.4093,0.0825,19.6708,0.1187,19.4982,0.0903,,,,,,,2.74,2300653360.0
184,109.34,204683587,0,1027,183636.11-441827.6,279.150419,-44.307688,36,36,57975.4305,0,0.921,,,,,,,,,,,,,,,,,,,,,,,,,18.8685,,19.1916,,18.935,,,,,,,,4.88,204683586.0
185,109.44,204682755,1,3,183622.40-442019.3,279.093363,-44.338759,36,36,57975.4305,0,0.881,,,,,,,,,,,,,,,,,,,,,,,,,18.9054,0.0157,18.9548,0.0854,18.9049,0.0745,,,,,,,2.25,204682752.0
186,109.61,204682880,8,0,183616.00-441812.3,279.066649,-44.30347,36,41,58204.0949,0,0.911,,,,,,,,,,,,,19.4283,0.0174,19.5375,0.0527,19.4405,0.0337,19.245,0.0152,19.367,0.1195,19.2696,0.0338,19.1061,0.0666,19.2156,0.1264,19.1483,0.0993,,,,,,,7.19,204684303.0
187,109.62,204683433,3,0,183626.30-442026.4,279.109627,-44.340684,50,54,58295.1994,0,0.579,,,,,,,,,,,,,,,,,,,,,,,,,19.0214,0.0391,19.2482,0.0929,19.1179,0.0762,18.7185,0.0724,18.6432,0.1632,18.7679,0.1273,15.0,
188,109.63,204682846,1,0,183617.52-441938.4,279.072936,-44.327385,36,36,57990.434,0,0.425,,,,,,,,,,,,,,,,,,,,,,,,,19.505,0.1299,19.6404,0.1525,19.6082,0.1479,,,,,,,5.93,204682839.0
189,109.8,2300653360,1,1,183624.76-441647.8,279.103182,-44.279958,36,36,59015.4715,0,0.003,,,,,,,,,,,,,,,,,,,18.2942,0.3772,17.4968,0.0588,19.3735,0.074,,,,,,,,,,,,,2.74,204685099.0
190,109.84,204682752,15,3,183622.58-442020.6,279.09412,-44.33907,36,60,58294.3716,0,0.955,,,,,,,,,,,,,19.4768,0.0908,19.5344,0.0682,19.627,0.0336,18.7038,0.1002,18.8808,0.0966,18.8755,0.0259,18.5022,0.0334,18.4616,0.098,18.3969,0.0561,18.4044,0.0839,18.0813,0.1265,18.1598,0.0794,2.25,204682755.0
191,109.97,204682875,3,0,183615.71-441832.5,279.065469,-44.309068,36,36,58210.5178,0,0.521,,,,,,,,,,,,,20.1989,0.0379,20.3397,0.1143,20.2624,0.0633,19.8513,0.068,20.0528,0.1375,19.9653,0.1,,,,,,,,,,,,,8.96,204682874.0
192,110.29,204683431,9,3,183623.98-442025.1,279.099828,-44.340308,68,83,58165.4944,0,0.566,,,,,,,,,,,,,19.7238,0.1514,19.6253,0.1495,19.8754,0.0671,19.2425,0.0817,19.0286,0.1158,19.2462,0.0418,18.8051,0.0918,18.6296,0.0734,18.7969,0.0445,18.5561,0.1483,18.2661,0.1379,18.5853,0.1086,5.6,204682753.0
193,110.8,204683551,9,3,183635.84-441909.1,279.149274,-44.319218,36,36,58165.4944,3,0.94,,,,,,,,,,,,,19.2015,0.0399,18.9839,0.1838,19.287,0.0488,18.8955,0.0226,18.9967,0.0623,18.9203,0.0304,18.565,0.0362,18.5425,0.0805,18.6525,0.0608,18.4276,0.047,18.7271,0.1413,18.5245,0.1035,4.79,204683552.0
194,110.85,204684303,2,0,183616.08-441805.1,279.066882,-44.301481,258,36,58312.5585,0,0.497,,,,,,,,,,,,,20.2472,0.0672,20.3076,0.1434,20.2066,0.086,19.9099,0.0595,20.4124,0.2117,19.8901,0.0937,,,,,,,,,,,,,7.19,204682880.0
195,111.47,204683451,14,0,183631.12-442013.5,279.129646,-44.337118,36,49,58062.9198,3,0.979,,,,,,,,,,,,,18.3586,0.0215,18.4251,0.0254,18.3589,0.0201,18.024,0.0219,18.0529,0.0678,18.0248,0.0338,17.8318,0.0122,17.9212,0.0442,17.8517,0.0214,17.7992,0.0159,17.9307,0.0774,17.8039,0.0374,7.04,204683454.0
196,111.72,204684348,41,3,183620.07-441704.5,279.083617,-44.284651,36,57,58071.0741,11,0.987,,,,,,,18.665,0.0496,18.656,0.1371,18.6646,0.0882,16.5152,0.008,16.5158,0.013,16.5163,0.0113,15.8684,0.007,15.8657,0.0159,15.8682,0.0098,15.4795,0.0065,15.492,0.0097,15.4813,0.0088,15.3262,0.0083,15.349,0.0147,15.3259,0.0106,8.67,204684327.0
197,112.57,204685100,25,3,183628.40-441647.1,279.11837,-44.279855,46,56,58067.7177,3,0.95,,,,,,,,,,,,,18.1093,0.044,17.8935,0.0384,18.2067,0.0167,17.8273,0.0486,17.5205,0.0404,17.9044,0.0228,17.8038,0.0227,17.4935,0.0631,17.7785,0.0186,17.7019,0.0214,17.6414,0.046,17.7254,0.0304,5.44,204685101.0
198,113.09,204685091,22,0,183634.46-441730.0,279.143562,-44.291712,36,45,58053.5847,1,0.981,,,,,,,,,,,,,18.1329,0.014,18.174,0.0204,18.1381,0.0188,17.7506,0.0143,17.8052,0.0241,17.7506,0.0174,17.5726,0.0115,17.6251,0.0358,17.5704,0.0206,17.5494,0.0217,17.5943,0.0509,17.5278,0.0292,11.88,204685090.0
199,113.11,204682760,7,0,183619.88-442009.2,279.08283,-44.335937,36,36,58233.4752,2,0.848,,,,,,,,,,,,,19.82,0.0362,20.0125,0.1299,19.8314,0.0748,19.3184,0.0178,19.5105,0.1098,19.3444,0.0358,18.9299,0.061,19.2249,0.1251,18.9948,0.0878,,,,,,,10.56,204682759.0
200,113.29,204684305,8,3,183616.29-441751.3,279.067829,-44.297652,36,36,58331.2246,3,0.953,,,,,,,,,,,,,19.0791,0.0173,18.9863,0.0496,19.0698,0.0233,18.8428,0.0226,18.8336,0.0701,18.854,0.0254,18.6843,0.1024,18.5494,0.0985,18.6635,0.0673,,,,,,,5.88,204684306.0
201,113.37,204683432,15,0,183624.87-442029.5,279.103573,-44.341576,36,62,58294.3716,0,0.959,,,,,,,,,,,,,18.9778,0.0227,18.9417,0.0345,18.9448,0.0224,18.5866,0.0195,18.6123,0.0773,18.551,0.0213,18.4314,0.0349,18.493,0.073,18.3576,0.0299,18.2049,0.0686,18.1075,0.1304,18.1637,0.0428,8.02,204683412.0
202,113.46,204683598,30,0,183635.59-441750.1,279.148285,-44.297318,36,36,58105.006,1,0.982,,,,,,,18.7573,0.1716,18.7609,0.1466,18.8646,0.1032,17.8195,0.0198,17.8387,0.0216,17.8109,0.018,17.49,0.0109,17.4961,0.0172,17.4836,0.0155,17.2883,0.0112,17.2353,0.0408,17.285,0.0144,17.2654,0.0223,17.2421,0.0463,17.2316,0.0279,8.86,204683599.0
203,114.12,204682867,6,0,183615.41-441851.3,279.064191,-44.314315,47,52,58103.1425,0,0.775,,,,,,,,,,,,,19.9506,0.0355,20.205,0.0834,20.046,0.053,19.424,0.026,19.3626,0.1204,19.4418,0.0446,19.1288,0.1212,18.8558,0.1406,19.2827,0.1116,,,,,,,6.51,204682868.0
204,114.2,204683552,6,3,183636.23-441906.7,279.150904,-44.31858,36,40,58097.9749,0,0.719,,,,,,,,,,,,,20.0522,0.0368,20.144,0.1232,20.0767,0.0777,19.567,0.0439,19.6889,0.1029,19.6553,0.0531,19.1891,0.0418,19.1782,0.0897,19.2241,0.0716,,,,,,,4.79,204683551.0
205,115.19,204682839,5,16,183617.19-441943.3,279.071625,-44.32874,36,36,58125.6842,0,0.693,,,,,,,,,,,,,20.2621,0.0599,20.4662,0.1112,20.264,0.0802,19.8012,0.0448,19.8267,0.0835,19.8023,0.06,19.4713,,19.649,,19.5732,,,,,,,,5.93,204682846.0
206,115.37,204683450,2,0,183630.70-442020.2,279.127921,-44.339001,45,176,58305.0595,0,0.504,,,,,,,,,,,,,,,,,,,19.9206,0.0586,20.1239,0.1807,19.9845,0.1019,19.5224,0.042,19.6302,0.1949,19.5346,0.1264,,,,,,,5.41,2300651647.0
207,115.4,204683596,1,0,183636.13-441759.5,279.150511,-44.299882,36,36,57975.4305,0,0.458,,,,,,,,,,,,,,,,,,,,,,,,,19.8586,0.0824,20.4261,0.2989,20.049,0.1996,,,,,,,10.87,204683598.0
208,115.76,204685101,5,3,183628.08-441643.4,279.116968,-44.278725,45,66,58173.4933,0,0.829,,,,,,,,,,,,,,,,,,,19.1438,0.1155,18.6749,0.1202,19.2379,0.0876,18.8432,0.0695,18.6624,0.1661,18.822,0.0593,18.7731,0.0969,18.6931,0.1534,18.8457,0.136,5.12,204685102.0
209,116.43,204682762,32,3,183618.31-441959.3,279.076247,-44.333183,173,103,58168.5828,13,0.981,,,,,,,,,,,,,17.8626,0.0798,17.4038,0.0476,17.8855,0.0199,17.474,0.0337,17.0837,0.0724,17.4497,0.0176,17.1562,0.0268,16.8755,0.0765,17.1506,0.014,17.025,0.0247,16.8624,0.1023,17.0279,0.0187,3.36,204682761.0
210,116.82,204683553,8,1,183636.59-441901.8,279.152423,-44.317203,36,36,58106.8452,0,0.878,,,,,,,,,,,,,20.0036,0.0337,20.069,0.0864,20.0147,0.0519,19.2078,0.0271,19.2792,0.0822,19.2323,0.0514,18.8066,0.0419,18.8041,0.0648,18.8076,0.045,18.436,0.0296,18.5802,0.174,18.46,0.098,6.32,204683552.0
211,117.6,204682845,48,2,183615.77-441920.3,279.065728,-44.32237,38,36,58073.8557,13,0.999,16.4953,0.0209,16.5148,0.0291,16.5003,0.02,16.0403,0.0174,16.0383,0.018,16.0488,0.0166,14.2847,0.0086,14.2759,0.0084,14.2933,0.0095,13.7452,0.0077,13.7438,0.0065,13.7557,0.0088,13.3802,0.0077,13.3748,0.009,13.3916,0.0088,13.212,0.0091,13.2121,0.0083,13.2197,0.0106,15.0,
212,117.65,204685102,14,3,183627.67-441640.1,279.11528,-44.277975,171,94,58337.5542,0,0.962,,,,,,,,,,,,,18.692,0.1118,18.5593,0.0323,18.942,0.03,18.5334,0.034,18.1678,0.1053,18.5294,0.0211,18.3777,0.0198,18.4036,0.0427,18.4053,0.0333,18.225,0.0809,18.2127,0.1438,18.3031,0.0801,4.25,204685103.0
213,117.74,204682761,4,3,183618.01-441958.1,279.075043,-44.332825,36,54,57613.1856,0,0.955,,,,,,,,,,,,,,,,,,,18.2001,0.0249,18.1618,0.0636,18.1936,0.041,18.032,0.0558,18.1455,0.1745,18.1042,0.1471,17.8657,0.0544,17.8109,0.0786,17.8634,0.0566,3.36,204682762.0
214,118.01,204684300,5,1,183615.28-441808.4,279.063655,-44.302388,42,36,57996.8333,0,0.863,,,,,,,,,,,,,19.7393,0.0607,19.8664,0.1599,19.7763,0.0871,19.2713,0.0198,19.3872,0.1014,19.3069,0.0546,18.9588,0.0875,19.065,0.13,18.9477,0.0843,,,,,,,5.76,204682879.0
215,118.09,2300652567,0,16,183617.87-441716.7,279.07447,-44.287986,36,36,57975.4305,0,0.521,,,,,,,,,,,,,,,,,,,,,,,,,19.6208,,19.8991,,19.7074,,,,,,,,6.82,204684325.0
216,118.38,204683611,29,0,183636.98-441834.4,279.15407,-44.309589,36,54,58202.6695,4,0.983,,,,,,,18.5631,0.0862,19.6036,0.3607,18.6501,0.0883,17.7064,0.0115,17.715,0.0297,17.7053,0.0168,17.4194,0.0091,17.4701,0.0199,17.4217,0.0137,17.2846,0.0111,17.3983,0.0346,17.2955,0.0152,17.2055,0.0154,17.405,0.0509,17.221,0.0299,11.63,204683587.0
217,118.57,204685111,43,0,183631.65-441655.2,279.131883,-44.282045,39,36,58031.0091,4,0.983,18.2423,0.0428,18.4048,0.099,18.2319,0.0597,17.9068,0.039,17.8069,0.073,17.9198,0.0346,16.7791,0.0223,16.7156,0.0127,16.7974,0.0163,16.4703,0.0167,16.3864,0.0161,16.4735,0.0117,16.2966,0.0149,16.173,0.0136,16.3084,0.0103,16.2383,0.02,16.094,0.0248,16.2488,0.0132,15.0,
218,118.85,204682874,4,0,183614.88-441833.3,279.062008,-44.309306,52,77,58151.4952,0,0.514,,,,,,,,,,,,,20.4716,0.0451,20.7349,0.1986,20.5441,0.1145,19.8939,0.0497,20.0676,0.113,19.9681,0.0757,19.3132,0.0299,19.5654,0.1793,19.3591,0.1188,,,,,,,8.96,204682875.0
219,119.06,204682759,3,0,183618.90-442008.8,279.078734,-44.33578,53,36,57980.4321,0,0.719,,,,,,,,,,,,,,,,,,,,,,,,,19.177,0.0482,19.3654,0.1571,19.2198,0.1357,18.9322,0.155,19.3428,0.2323,19.0648,0.1648,10.56,204682760.0
220,119.37,204684325,2,0,183617.39-441720.7,279.072384,-44.289154,36,86,57990.4347,0,0.609,,,,,,,,,,,,,,,,,,,,,,,,,18.884,0.0658,19.0819,0.1866,18.8898,0.0805,18.4303,0.0874,18.579,0.1836,18.4647,0.1099,6.82,2300652567.0
221,119.57,204682868,6,3,183614.87-441848.4,279.061931,-44.313508,36,36,58103.1425,0,0.864,,,,,,,,,,,,,19.6343,0.1097,19.2277,0.0575,19.7215,0.0412,19.1297,0.1099,18.6422,0.1422,19.2189,0.0376,18.7607,0.2387,18.0799,0.1073,18.8953,0.0809,,,,,,,6.06,204682869.0
222,119.91,204684360,1,0,183623.14-441640.8,279.096375,-44.278022,36,36,57975.4305,0,0.499,,,,,,,,,,,,,,,,,,,,,,,,,19.7695,0.0388,19.8514,0.1789,19.7733,0.1556,,,,,,,10.97,204684361.0
