,r_cntr,object_id,ngood,flags,smss_j,RA,DEC,e_raj2000,e_dej2000,mean_epoch,nimaflags,class_star,u_psf,e_u_psf,u_petro,e_u_petro,u_apc05,e_u_apc05,v_psf,e_v_psf,v_petro,e_v_petro,v_apc05,e_v_apc05,g_band,e_g_psf,g_petro,e_g_petro,g_apc05,e_g_apc05,r_band,e_r_psf,r_petro,e_r_petro,r_apc05,e_r_apc05,i_band,e_i_psf,i_petro,e_i_petro,i_apc05,e_i_apc05,z_band,e_z_psf,z_petro,e_z_petro,z_apc05,e_z_apc05,self_dist1,self_id1
148,79.55,445133080,16,3,114541.41-645148.7,176.422464,-64.863449,36,80,58218.6529,0,0.98,,,,,,,,,,,,,18.9612,0.0491,19.0878,0.1198,18.9463,0.0795,17.9465,0.0378,17.9259,0.0301,17.9339,0.0332,17.0579,0.0138,17.0336,0.0476,17.0312,0.021,16.4448,0.0194,16.4335,0.0363,16.4236,0.0259,5.75,2636826354.0
149,79.7,444891252,17,0,114555.07-645009.9,176.479292,-64.836068,36,52,58258.8568,0,0.982,,,,,,,,,,,,,18.2401,0.0179,18.304,0.0265,18.2386,0.0285,17.5282,0.0134,17.5812,0.019,17.5363,0.0236,16.8974,0.0162,16.9619,0.0296,16.9099,0.0219,16.5072,0.0194,16.6138,0.0281,16.5191,0.0269,10.39,444891251.0
150,80.03,2636826324,2,17,114552.58-645120.4,176.469108,-64.855694,50,84,58790.9065,0,0.535,,,,,,,,,,,,,,,,,,,19.6145,0.0434,20.3737,0.1732,19.8451,0.0979,18.4286,,18.2364,,18.4519,,17.8299,0.067,18.3062,0.1932,17.9411,0.106,8.68,445133041.0
151,80.34,444891238,8,0,114549.34-644920.4,176.455481,-64.822296,36,36,58198.7292,0,0.762,,,,,,,,,,,,,20.3271,0.0281,20.9118,0.1977,20.3565,0.0877,19.1693,0.0417,19.5206,0.1289,19.2875,0.052,18.4375,0.0491,18.7545,0.0799,18.5116,0.0609,17.8816,0.0385,18.2758,0.1276,17.9795,0.0671,6.59,444891233.0
152,80.5,444891255,12,2,114555.53-645026.1,176.48137,-64.840583,43,36,58304.9812,0,0.953,,,,,,,,,,,,,20.0557,0.101,20.2356,0.1052,20.1516,0.0751,18.9145,0.0486,19.1337,0.0612,18.9862,0.0729,17.9848,0.0375,18.0008,0.0977,18.0427,0.039,17.4406,0.0369,17.5102,0.0645,17.4648,0.0425,9.6,444891225.0
153,81.31,445133489,4,0,114532.11-645112.2,176.383678,-64.853435,36,131,58754.7724,0,0.968,,,,,,,,,,,,,,,,,,,18.4698,0.0229,18.6385,0.0478,18.4973,0.0379,17.9975,0.0658,18.6282,0.1715,18.072,0.0818,17.7552,0.0797,18.4115,0.2244,17.9088,0.1038,7.91,2636826928.0
154,81.5,1540074601,3,0,114532.81-644939.9,176.386629,-64.827708,44,51,58580.5337,0,0.734,,,,,,,,,,,,,,,,,,,19.776,0.0765,19.7006,0.181,19.7686,0.0832,18.5294,0.1224,18.3022,0.1005,18.4998,0.0698,17.9614,0.0869,18.0627,0.1568,17.9111,0.0893,7.22,444891635.0
155,81.72,2636826939,1,1,114537.64-645143.9,176.406854,-64.862209,36,36,58581.4546,0,0.701,,,,,,,,,,,,,,,,,,,19.4254,0.0869,19.6561,0.1829,19.3754,0.0713,,,,,,,,,,,,,7.77,445133485.0
156,82.1,445133038,5,3,114554.81-645101.4,176.478249,-64.850386,36,73,57558.4005,0,0.932,,,,,,,,,,,,,,,,,,,,,,,,,17.2636,0.0614,17.4006,0.0672,17.3189,0.0465,16.9083,0.0258,17.1494,0.068,16.9443,0.042,7.3,445133031.0
157,82.11,444891236,13,3,114552.73-644936.5,176.469777,-64.826791,36,37,58303.024,0,0.965,,,,,,,,,,,,,19.9684,0.2404,19.7712,0.0899,20.1968,0.0776,18.9269,0.0222,18.8862,0.1258,18.9267,0.0426,17.8379,0.0249,17.8362,0.112,17.8548,0.033,17.157,0.0283,17.1116,0.0622,17.1639,0.0346,6.49,444891235.0
158,82.16,2636826938,1,0,114540.49-645150.1,176.418741,-64.863933,36,36,58581.4546,0,0.503,,,,,,,,,,,,,,,,,,,19.8877,0.0417,20.0555,0.162,19.9887,0.1095,,,,,,,,,,,,,5.95,445133080.0
159,82.28,2636826946,4,0,114532.69-645119.7,176.386233,-64.855473,36,36,58132.7942,0,0.512,,,,,,,,,,,,,,,,,,,19.7624,0.0448,20.0926,0.163,19.8493,0.0983,18.65,0.0416,18.9427,0.2696,18.6133,0.1302,17.8625,0.1207,18.2128,0.1303,18.0228,0.1249,5.56,2636826948.0
160,83.43,2636826284,1,0,114555.79-645044.2,176.482468,-64.845637,36,36,58581.4546,0,0.512,,,,,,,,,,,,,,,,,,,19.7018,0.0583,20.0472,0.1558,19.7801,0.0933,,,,,,,,,,,,,7.05,2636826285.0
161,83.58,444891239,4,3,114547.69-644911.5,176.448621,-64.819881,67,36,58369.8523,1,0.818,,,,,,,,,,,,,,,,,,,19.1426,0.0294,19.3027,0.1967,19.1617,0.0924,18.3998,0.0445,18.4071,0.0588,18.483,0.0595,18.0225,0.0553,18.2564,0.1149,18.1667,0.1004,5.44,444891191.0
162,84.03,445133077,16,3,114544.62-645152.8,176.435803,-64.86467,36,66,58248.3877,0,0.981,,,,,,,,,,,,,,,,,,,18.3633,0.0266,18.4401,0.0426,18.392,0.0364,16.7972,0.0128,16.8269,0.0411,16.817,0.0187,15.8189,0.0174,15.8761,0.0215,15.8356,0.021,5.21,2636826432.0
163,84.59,444891623,1,1,114537.69-644911.8,176.406983,-64.819934,36,36,57087.4926,0,0.826,,,,,,,,,,,,,,,,,,,,,,,,,17.2007,0.0822,17.3935,0.1332,17.2436,0.0972,,,,,,,7.48,444891624.0
164,84.99,445133031,13,3,114555.59-645056.1,176.481556,-64.848923,36,36,58069.5474,0,0.977,,,,,,,,,,,,,18.3272,0.0438,18.3541,0.0797,18.3219,0.0553,17.5767,0.0221,17.6219,0.025,17.5673,0.0292,17.072,0.0239,17.1086,0.039,17.0261,0.025,16.7816,0.0339,16.838,0.0525,16.7572,0.0323,7.3,445133038.0
165,85.42,2636826941,7,1,114535.15-645139.0,176.396479,-64.86086,36,90,58264.2672,0,0.902,,,,,,,,,,,,,,,,,,,18.9522,0.0267,18.9502,0.0738,18.9366,0.046,18.1169,0.0589,18.2553,0.0992,18.0967,0.0668,17.6332,0.029,17.8622,0.1038,17.652,0.0573,7.3,445133482.0
166,85.49,444891193,5,0,114543.50-644904.3,176.431257,-64.817791,36,36,58443.3287,0,0.839,,,,,,,,,,,,,,,,,,,19.5035,0.0695,19.4156,0.0895,19.4487,0.0668,18.4863,0.1092,18.3163,0.0793,18.4182,0.0675,17.9524,0.0583,17.8558,0.0918,17.9112,0.0637,7.28,1540074023.0
167,85.5,445133065,12,1,114550.50-645140.1,176.460325,-64.861135,36,52,58275.0963,0,0.974,,,,,,,,,,,,,18.6968,0.045,18.8636,0.1035,18.6992,0.0676,17.9919,0.0197,18.0595,0.0303,18.0033,0.0326,17.5112,0.0212,17.7625,0.039,17.5543,0.0297,17.2598,0.036,17.6001,0.0906,17.333,0.0608,6.02,2636826337.0
168,85.62,445133471,5,3,114529.53-645034.2,176.372965,-64.842874,36,36,57940.9736,0,0.771,,,,,,,,,,,,,,,,,,,,,,,,,17.3871,0.2032,17.0289,0.0804,17.5219,0.0584,16.4182,0.0947,15.9932,0.0688,16.5193,0.0349,5.44,445133472.0
169,85.97,444891191,17,3,114548.54-644911.3,176.452164,-64.819797,36,40,58190.4949,2,0.98,,,,,,,,,,,,,18.5426,0.0262,18.2422,0.1473,18.5517,0.0309,17.7536,0.0305,17.5979,0.0736,17.7706,0.0288,17.045,0.0143,17.0419,0.0352,17.0454,0.023,16.6355,0.0235,16.5993,0.0549,16.639,0.0281,5.44,444891239.0
170,86.24,444891655,15,0,114529.46-645020.1,176.3728,-64.838945,50,36,58240.5506,3,0.98,,,,,,,,,,,,,19.9298,0.0766,20.0279,0.1128,19.8917,0.0626,18.5969,0.0393,18.5759,0.0379,18.5693,0.0294,17.4622,0.0313,17.4078,0.0321,17.4356,0.0254,16.7518,0.0265,16.7507,0.0448,16.7268,0.029,11.96,445133472.0
171,86.88,444891233,12,0,114549.97-644915.1,176.458099,-64.820845,36,65,58279.8986,0,0.965,,,,,,,,,,,,,,,,,,,19.1444,0.034,19.2651,0.0759,19.1661,0.0484,17.8882,0.0179,18.0183,0.0389,17.9061,0.0324,17.0542,0.0209,17.2054,0.0407,17.0494,0.033,6.59,444891238.0
172,87.5,445133059,19,3,114552.59-645131.6,176.469071,-64.858783,65,36,58165.6243,0,0.983,,,,,,,,,,,,,17.3863,0.0731,17.3134,0.0804,17.3638,0.0537,16.7955,0.02,16.8187,0.0181,16.8042,0.0241,16.4055,0.0149,16.4095,0.0345,16.4003,0.0175,16.181,0.0205,16.1625,0.0286,16.1836,0.0243,6.39,2636826329.0
173,87.9,444891235,13,2,114553.81-644935.0,176.473912,-64.826401,36,36,58211.2571,0,0.938,,,,,,,,,,,,,19.201,0.0636,19.044,0.0751,19.211,0.0433,18.3457,0.1114,18.1727,0.1065,18.4338,0.0348,17.6924,0.0549,17.6147,0.1107,17.795,0.0303,17.2,0.1061,17.103,0.1094,17.3521,0.04,6.49,444891236.0
174,87.99,445133040,30,2,114555.29-645108.7,176.480306,-64.852402,36,52,58254.3128,7,0.99,15.9718,0.0225,15.9962,0.0255,15.9702,0.025,15.5032,0.0127,15.5294,0.0161,15.5001,0.0137,14.3964,0.0152,14.4078,0.0151,14.3955,0.0179,13.9905,0.0123,14.0136,0.0111,13.9876,0.0174,13.7112,0.0114,13.7253,0.0121,13.7088,0.0144,13.5532,0.0184,13.5839,0.018,13.5507,0.0219,5.1,2636826304.0
175,88.17,2636826433,4,0,114543.45-645157.5,176.431042,-64.86599,36,96,57751.3756,0,0.624,,,,,,,,,,,,,,,,,,,19.4066,0.0502,19.2118,0.0937,19.4377,0.0741,18.394,0.1825,18.4674,0.1418,18.544,0.1227,17.9284,0.0717,18.2241,0.1716,18.1264,0.1177,4.87,2636826432.0
176,88.23,1540074084,1,0,114552.59-644926.6,176.469075,-64.82398,36,36,58580.5347,0,0.509,,,,,,,,,,,,,,,,,,,,,,,,,19.3579,0.0457,19.6107,0.1881,19.4325,0.1221,,,,,,,7.0,444891231.0
177,88.27,444891635,6,0,114531.71-644937.6,176.3821,-64.827146,36,57,58440.0781,0,0.937,,,,,,,,,,,,,19.6838,0.0655,19.3438,0.0703,19.7097,0.0558,18.9165,0.0221,18.8717,0.1691,18.9381,0.0429,18.3591,0.0292,18.4656,0.1695,18.4183,0.1251,18.078,0.0595,18.4777,0.1127,18.1856,0.1013,6.87,444891634.0
178,88.36,2636826432,1,3,114544.21-645157.4,176.434227,-64.865953,36,36,58581.4546,0,0.508,,,,,,,,,,,,,,,,,,,19.6708,0.0376,19.7843,0.1398,19.7232,0.0895,,,,,,,,,,,,,4.87,2636826433.0
179,88.59,445133543,18,1,114539.48-645155.1,176.414484,-64.865358,102,36,58216.9639,0,0.981,,,,,,,,,,,,,18.9096,0.0742,19.102,0.1667,18.9102,0.0777,17.4709,0.0389,17.375,0.0467,17.4663,0.0287,16.1996,0.0127,16.1918,0.0248,16.1892,0.0159,15.3602,0.0162,15.3949,0.0226,15.3543,0.0196,8.29,2636826938.0
180,88.68,2636826337,1,1,114551.41-645139.6,176.464248,-64.861015,36,36,58581.4546,0,0.562,,,,,,,,,,,,,,,,,,,19.4188,0.0807,19.2518,0.1067,19.4288,0.0733,,,,,,,,,,,,,6.02,445133065.0
181,88.84,445133484,14,3,114533.88-645137.0,176.391133,-64.860292,36,145,58148.0956,0,0.977,,,,,,,,,,,,,,,,,,,17.4946,0.0683,17.1007,0.0921,17.5215,0.0395,16.1474,0.0214,15.7976,0.108,16.1498,0.017,15.1854,0.0216,14.9636,0.0823,15.2411,0.0391,4.97,445133486.0
182,88.86,444891232,8,0,114551.65-644920.1,176.46512,-64.822258,42,36,58720.0153,0,0.956,,,,,,,,,,,,,19.9272,0.0458,20.2765,0.1376,19.9786,0.0665,18.807,0.0193,18.9888,0.06,18.818,0.0404,17.9387,0.0346,18.0955,0.1078,17.9211,0.0412,17.3816,0.0304,17.6699,0.0672,17.3812,0.0536,8.67,1540074084.0
183,88.93,1540335626,23,3,114553.50-645127.6,176.472855,-64.857641,36,51,58249.8421,0,0.984,18.3727,0.05,18.7407,0.301,18.4237,0.0647,18.0348,0.0256,18.0552,0.0497,18.0346,0.0334,16.6576,0.0193,16.6548,0.0277,16.6624,0.0264,16.1512,0.0155,16.1707,0.014,16.1596,0.0212,15.7815,0.0128,15.8525,0.0147,15.7816,0.0165,15.582,0.0187,15.6506,0.0286,15.5914,0.022,5.68,2636826329.0
184,89.07,445133485,19,0,114536.82-645149.5,176.403315,-64.863759,36,57,58165.6243,0,0.984,,,,,,,,,,,,,17.2425,0.0228,17.2983,0.0378,17.2537,0.0323,15.8637,0.0128,15.9104,0.0206,15.8673,0.0201,14.5446,0.0107,14.5753,0.0107,14.5451,0.0146,13.744,0.0168,13.7765,0.0168,13.743,0.0205,7.77,2636826939.0
185,89.09,1540074622,4,0,114530.09-644954.7,176.375271,-64.831821,40,36,58646.3143,0,0.743,,,,,,,,,,,,,,,,,,,19.4086,0.0382,19.5319,0.0859,19.4748,0.0588,18.715,0.0793,18.6438,0.1092,18.6991,0.0766,18.1349,0.0944,18.1618,0.1241,18.0702,0.0956,10.52,2636547845.0
186,89.15,1540074023,1,0,114544.54-644901.0,176.435543,-64.816918,36,36,58580.5347,0,0.522,,,,,,,,,,,,,,,,,,,,,,,,,19.132,0.041,19.2902,0.1363,19.1754,0.1013,,,,,,,7.28,444891193.0
187,89.41,1540074588,2,1024,114535.86-644912.4,176.399323,-64.820082,47,40,58580.5354,0,0.62,,,,,,,,,,,,,,,,,,,19.5744,,20.3249,,19.6571,,18.8686,0.038,19.3524,0.1523,18.9401,0.0872,18.4653,0.058,18.9102,0.1826,18.6439,0.1334,11.74,444891623.0
188,89.43,444891225,11,3,114556.91-645022.1,176.487053,-64.839453,36,38,58115.6476,0,0.968,,,,,,,,,,,,,,,,,,,18.7927,0.0771,18.8065,0.0972,18.8525,0.0742,17.6425,0.0436,17.6139,0.052,17.7057,0.0318,16.9391,0.029,16.915,0.0845,16.9821,0.032,8.17,444891226.0
189,89.57,2636827011,6,3,114538.14-645153.7,176.40894,-64.86492,36,36,57887.3063,0,0.93,,,,,,,,,,,,,,,,,,,18.7897,0.0206,19.0155,0.1312,18.8052,0.0432,18.0613,0.0497,18.2812,0.1387,18.1567,0.0678,17.5963,0.041,17.8404,0.1206,17.6295,0.0939,5.75,445133545.0
190,90.05,445133472,23,3,114528.82-645031.5,176.369991,-64.842046,36,56,58189.0092,2,0.984,18.9104,0.0726,19.0077,0.1529,18.9575,0.1078,18.1496,0.0256,18.2481,0.0591,18.1462,0.0368,16.7333,0.0133,16.7538,0.0151,16.7391,0.0205,16.1852,0.0117,16.1651,0.0142,16.1894,0.0184,15.7327,0.0165,15.6481,0.0517,15.7592,0.0163,15.4231,0.0195,15.492,0.0242,15.4285,0.0233,5.44,445133471.0
191,90.33,445133067,23,0,114548.65-645152.1,176.4526,-64.864485,36,58,58204.9929,0,0.983,,,,,,,18.753,0.0354,18.8815,0.0914,18.7676,0.0579,17.3613,0.0201,17.3554,0.0825,17.3672,0.0335,16.8611,0.0139,16.9032,0.0166,16.8689,0.0244,16.5149,0.0115,16.5583,0.0174,16.5234,0.0172,16.3229,0.0179,16.326,0.0269,16.3322,0.0236,10.43,445133136.0
192,90.36,445133475,9,0,114529.48-645057.7,176.372743,-64.849384,36,94,58302.6615,0,0.944,,,,,,,,,,,,,,,,,,,19.2241,0.0257,19.5023,0.1625,19.2535,0.055,17.8339,0.0228,18.0564,0.1522,17.8649,0.0445,16.8652,0.025,16.9483,0.0822,16.859,0.0336,15.0,
193,90.44,2636826304,0,24,114555.28-645113.7,176.480356,-64.853819,36,36,59000.3555,0,0.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7511,,17.0252,,16.9633,,1.85,2636826305.0
194,90.52,2636826953,2,3,114533.09-645134.8,176.387875,-64.859669,36,36,58028.0686,0,0.966,,,,,,,,,,,,,,,,,,,18.5028,0.0427,18.3441,0.0584,18.5055,0.0489,17.9364,0.0721,17.935,0.1047,17.9909,0.0794,,,,,,,5.46,445133484.0
195,90.64,2636826305,0,24,114555.17-645115.4,176.479875,-64.854289,36,36,59000.3541,0,0.592,,,,,,,,,,,,,,,,,,,,,,,,,18.4282,,18.69,,18.4343,,,,,,,,1.85,2636826304.0
196,90.98,444891573,12,1,114538.12-644903.9,176.408784,-64.817726,36,57,58279.8986,0,0.971,,,,,,,,,,,,,,,,,,,19.0571,0.0357,18.8839,0.1275,19.0854,0.0508,17.8098,0.0181,17.8887,0.0624,17.8383,0.0314,17.0712,0.0283,17.0523,0.0888,17.0874,0.0343,7.24,1540074524.0
197,91.01,1540074069,2,0,114556.58-645002.9,176.485654,-64.83409,40,39,58580.5354,0,0.491,,,,,,,,,,,,,,,,,,,,,,,,,19.3575,0.0369,19.4665,0.156,19.3995,0.1191,18.502,0.0481,18.9238,0.1943,18.5728,0.1269,7.64,1540074071.0
198,91.05,444891651,13,3,114529.13-645006.6,176.371232,-64.835181,36,50,58187.2392,0,0.981,,,,,,,,,,,,,,,,,,,17.9572,0.0169,17.9026,0.0357,17.9416,0.0249,17.2748,0.0234,17.2397,0.0412,17.2944,0.0371,16.8965,0.027,16.8483,0.0517,16.9027,0.0307,4.61,444891652.0
199,91.72,445133486,17,3,114534.09-645141.7,176.391993,-64.861623,36,36,58066.6506,0,0.982,,,,,,,18.7027,0.0713,18.6414,0.1305,18.7106,0.081,17.3438,0.0329,17.1524,0.0674,17.3824,0.0338,16.7683,0.0234,16.5408,0.0918,16.8346,0.0377,16.3183,0.0148,16.3023,0.0226,16.304,0.0182,15.9884,0.0268,15.9552,0.0551,15.9704,0.0285,4.97,445133484.0
200,93.02,444891634,4,1,114531.60-644930.8,176.381614,-64.825249,59,213,58132.5649,0,0.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5832,0.0578,17.3539,0.1515,17.6295,0.0546,6.87,444891635.0
201,93.02,2636826329,1,1,114553.54-645133.1,176.473121,-64.859216,36,36,57474.6826,0,0.523,,,,,,,,,,,,,,,,,,,,,,,,,18.3614,0.0385,18.4474,0.2318,18.3682,0.1064,,,,,,,5.68,1540335626.0
202,93.31,444891571,24,0,114539.72-644858.5,176.415412,-64.816232,47,39,58154.6633,0,0.983,18.5326,0.0604,18.5682,0.1404,18.532,0.0832,18.3452,0.0271,18.4351,0.0692,18.3463,0.0413,16.7928,0.017,16.8164,0.0308,16.7811,0.0241,16.2658,0.0121,16.307,0.0141,16.2618,0.0197,15.8817,0.0114,15.9378,0.0175,15.8808,0.016,15.6818,0.0177,15.7782,0.0205,15.6851,0.0226,8.67,1540074519.0
203,93.6,444891190,18,3,114549.11-644904.6,176.454582,-64.817939,36,36,58195.493,1,0.982,,,,,,,,,,,,,18.1301,0.0171,18.1475,0.0245,18.133,0.0279,17.38,0.0152,17.3763,0.0344,17.3881,0.0258,16.7852,0.0191,16.7543,0.0242,16.7839,0.0221,16.3862,0.019,16.4127,0.0289,16.3926,0.026,7.65,444891191.0
204,93.61,1540074519,1,0,114541.04-644856.8,176.420945,-64.815732,36,36,58580.5347,0,0.491,,,,,,,,,,,,,,,,,,,,,,,,,19.313,0.0398,19.6956,0.2023,19.4266,0.1215,,,,,,,8.67,444891571.0
205,93.81,444891631,22,0,114532.93-644920.7,176.387159,-64.822409,36,36,58250.6631,17,0.999,13.2814,0.0218,13.2899,0.0214,13.2885,0.0227,12.6806,0.011,12.6793,0.0109,12.6806,0.0122,11.8213,0.0141,11.822,0.0138,11.8201,0.0172,11.6194,0.02,11.6207,0.0191,11.62,0.0217,11.5341,0.0185,11.5399,0.0185,11.531,0.0218,11.4811,0.0266,11.4924,0.0262,11.48,0.0325,13.29,444891634.0
206,93.82,1540074071,5,3,114557.29-645009.0,176.488619,-64.835798,71,36,58580.717,0,0.743,,,,,,,,,,,,,20.1339,0.1568,19.8793,0.0935,20.1998,0.0776,19.3433,0.0269,19.4961,0.072,19.3544,0.047,18.7229,0.0661,18.833,0.11,18.7649,0.0792,18.3606,0.0554,18.6147,0.1527,18.4507,0.1173,4.29,444891220.0
207,94.28,2636826949,2,0,114531.03-645125.5,176.379318,-64.857111,150,304,58790.9065,0,0.51,,,,,,,,,,,,,,,,,,,19.8286,0.0453,20.1667,0.1932,19.7971,0.0947,,,,,,,17.9007,0.0707,18.1009,0.1757,17.8913,0.1026,8.16,445133495.0
208,94.36,445133007,30,3,114557.66-645038.5,176.490198,-64.844022,36,41,58373.2547,0,0.984,17.3555,0.0385,17.3672,0.0663,17.36,0.0341,17.01,0.0136,17.0749,0.0204,17.0097,0.0171,15.7159,0.0122,15.7356,0.0144,15.7059,0.017,15.2621,0.0114,15.2956,0.0125,15.2657,0.0166,14.9396,0.0116,14.9898,0.0138,14.9396,0.015,14.7772,0.0189,14.8447,0.0193,14.7802,0.0224,10.81,444891226.0
209,94.84,444891231,10,1,114553.06-644920.0,176.470962,-64.822209,36,36,58095.9019,0,0.967,,,,,,,,,,,,,19.5383,0.0512,19.7017,0.0714,19.6006,0.0524,18.7328,0.0189,18.789,0.0627,18.7335,0.0389,18.2202,0.0288,18.7815,0.1631,18.2964,0.0731,17.66,0.0307,17.8447,0.0936,17.7391,0.056,7.0,1540074084.0
210,95.01,444891226,30,3,114557.85-645027.8,176.490887,-64.841033,36,36,58326.8101,0,0.984,18.0742,0.0367,18.2041,0.0847,18.0878,0.0424,17.7448,0.0248,17.8028,0.0321,17.7559,0.0227,16.4132,0.0213,16.4607,0.0257,16.4095,0.0223,15.9513,0.0121,15.9557,0.0284,15.9543,0.0178,15.5976,0.011,15.6521,0.0238,15.6032,0.0153,15.4117,0.0179,15.5141,0.0189,15.4229,0.022,8.17,444891225.0
211,95.28,445133064,22,3,114553.08-645139.4,176.471143,-64.860932,36,36,58222.2032,0,0.984,18.5472,0.0926,19.0644,0.2105,18.5474,0.0936,18.2233,0.0344,18.1987,0.0654,18.2313,0.0404,16.5064,0.0181,16.5185,0.0266,16.5008,0.0252,15.9405,0.0172,15.9727,0.0303,15.9655,0.0287,15.5476,0.0113,15.5999,0.0146,15.5541,0.0154,15.3296,0.0179,15.4106,0.0196,15.3349,0.0215,6.88,2636826329.0
212,95.3,445133545,18,3,114537.93-645159.2,176.407918,-64.866456,36,36,58216.9639,0,0.98,,,,,,,,,,,,,18.7646,0.0535,18.8571,0.1012,18.786,0.0715,17.6369,0.0291,17.7102,0.0405,17.6329,0.0386,16.6364,0.0143,16.5674,0.0714,16.6568,0.0177,16.0162,0.0181,15.925,0.0743,16.029,0.0218,5.75,2636827011.0
213,95.6,444891652,20,3,114528.40-645006.1,176.368234,-64.835064,36,67,58143.7331,0,0.983,,,,,,,,,,,,,17.7018,0.0728,17.5393,0.0548,17.9021,0.0553,17.2432,0.013,17.2252,0.0202,17.2512,0.0217,16.8568,0.019,16.8274,0.0344,16.8577,0.0212,16.6253,0.0214,16.6459,0.0425,16.6364,0.0279,4.61,444891651.0
214,95.75,445133136,18,0,114547.65-645200.4,176.448421,-64.866776,36,36,58216.9639,0,0.982,,,,,,,,,,,,,18.902,0.0618,18.9921,0.1412,18.9307,0.0786,17.607,0.0319,17.5377,0.039,17.6173,0.0294,16.4301,0.0139,16.3919,0.0217,16.4186,0.0166,15.6816,0.0165,15.6716,0.0208,15.6726,0.0204,10.43,445133067.0
215,95.8,1540074085,2,3,114555.82-644940.3,176.482473,-64.82782,36,36,58580.5354,0,0.695,,,,,,,,,,,,,,,,,,,,,,,,,18.8612,0.0474,18.9649,0.1092,18.8426,0.0826,18.2105,0.0487,18.3743,0.1215,18.243,0.1043,5.63,444891234.0
216,96.27,445133137,27,0,114544.38-645205.3,176.434723,-64.868142,45,36,58272.4462,0,0.983,18.1484,0.0751,18.107,0.1587,18.1573,0.0805,17.7855,0.0226,17.8512,0.0433,17.804,0.0301,16.5061,0.0191,16.5286,0.0246,16.4988,0.022,16.0393,0.0122,16.0388,0.0136,16.0339,0.0206,15.7104,0.0106,15.6849,0.0123,15.7141,0.0147,15.5278,0.016,15.5347,0.0193,15.536,0.02,7.92,2636826432.0
217,96.56,2636826259,1,0,114557.17-645102.0,176.488222,-64.850571,36,36,58843.6558,0,0.511,,,,,,,,,,,,,,,,,,,19.2214,0.0968,18.7759,0.1297,19.2395,0.0981,,,,,,,,,,,,,11.8,445133031.0
218,96.67,2636826955,9,0,114531.78-645135.1,176.382444,-64.859756,169,193,58258.3229,0,0.608,,,,,,,,,,,,,,,,,,,19.0655,0.054,18.9569,0.0714,19.0454,0.0489,18.0504,0.0952,18.0094,0.1516,18.0535,0.0466,17.3981,0.057,17.2425,0.1834,17.3527,0.0408,6.26,445133495.0
219,97.04,444891220,5,3,114557.88-645010.9,176.491062,-64.836384,36,44,58633.3423,0,0.773,,,,,,,,,,,,,,,,,,,19.2809,0.0267,19.4474,0.0704,19.2522,0.0404,18.5868,0.0431,18.757,0.0886,18.5513,0.0713,18.2615,0.0777,18.3389,0.157,18.1978,0.1018,4.29,1540074071.0
220,97.18,444891234,16,3,114556.43-644944.2,176.485007,-64.828954,49,36,58259.4325,0,0.978,,,,,,,,,,,,,18.8916,0.0444,18.7269,0.0465,18.8817,0.0344,17.9387,0.0529,17.7832,0.0354,17.9428,0.0304,17.1748,0.0268,17.0163,0.057,17.1358,0.023,16.7035,0.0301,16.5736,0.0477,16.6685,0.0284,5.63,1540074085.0
221,98.02,1540074524,3,0,114537.50-644857.9,176.406168,-64.816051,43,38,58580.5337,0,0.633,,,,,,,,,,,,,,,,,,,20.103,0.0562,20.5686,0.2272,20.2535,0.1213,19.0237,0.0518,19.2754,0.1298,19.0578,0.0941,18.4797,0.0513,18.4562,0.1877,18.5416,0.125,7.24,444891573.0
222,98.05,445133549,11,0,114535.14-645154.1,176.396338,-64.864996,36,120,58356.2622,0,0.854,,,,,,,,,,,,,,,,,,,18.7284,0.0429,18.7465,0.099,18.6859,0.0409,17.8694,0.0298,17.9207,0.0923,17.8172,0.0385,17.1968,0.0256,17.3203,0.0567,17.1866,0.0375,11.56,445133485.0
223,98.32,444891192,17,3,114546.10-644853.2,176.441701,-64.81476,90,92,58190.4949,0,0.976,,,,,,,,,,,,,18.5277,0.0641,18.2028,0.1599,18.6331,0.0467,17.6603,0.0563,17.4461,0.0346,17.705,0.0284,16.8728,0.0395,16.5212,0.0695,16.9272,0.0278,16.3868,0.0318,16.1285,0.0784,16.3955,0.026,5.93,2636547182.0
224,98.44,444891656,21,3,114527.54-645022.5,176.364662,-64.839569,36,40,58164.5328,0,0.982,,,,,,,19.0571,0.042,19.2175,0.1619,19.0635,0.088,17.3388,0.0313,17.2338,0.018,17.3452,0.0229,16.6739,0.0325,16.5574,0.0191,16.6654,0.0198,16.118,0.0293,15.9898,0.0155,16.0901,0.0175,15.7966,0.0338,15.7275,0.0272,15.7668,0.0229,5.76,444891690.0
225,98.56,444891230,12,1,114555.65-644933.4,176.481783,-64.825952,36,36,58272.6383,0,0.972,,,,,,,,,,,,,20.1753,0.0859,20.0637,0.1074,20.1923,0.0775,19.0607,0.0909,18.8573,0.1291,19.013,0.0613,17.8468,0.019,17.8745,0.0888,17.8699,0.0349,17.1552,0.0277,17.3376,0.0605,17.1966,0.0374,6.81,1540074085.0
