source_id,ra_Gaia,dec_Gaia,g,bp_rp,phot_variable_flag,Star_Id,RA_HST,Dec_HST,RA_toGaia,Dec_toGaia,F125W,eF125W,F139M,eF139M,F160W,eF160W,J,eJ,H,eH,Ks,eKs,inMUSE,membership,Weight
5.94E+18,251.7744121,-45.8507781,16.692219,5.6678696,NOT_AVAILABLE,5918,251.7744256,-45.8507862,251.7744056,-45.8507881,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.579,0.014999,10.302,0.014999,9.7220001,0.014,1,1,1
5.94E+18,251.7558807,-45.85967459,16.705158,3.8402596,NOT_AVAILABLE,3157,251.7559188,-45.859674,251.7558863,-45.8596816,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.842,0.013,10.670999,0.007,10.128,0.009999,1,1,1
5.94E+18,251.7680462,-45.84345118,16.712032,4.377614,NOT_AVAILABLE,5947,251.7680469,-45.8434551,251.7680312,-45.8434563,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.064999,0.014,11.097,0.032,10.501999,0.043,1,1,1
5.94E+18,251.766716,-45.85696649,16.741451,5.047077,VARIABLE,4894,251.7667399,-45.85697,251.7667126,-45.8569749,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.418999,0.013,10.012,0.007,9.25,0.013,1,1,1
5.94E+18,251.7699151,-45.84136156,16.816177,4.4624786,NOT_AVAILABLE,6143,251.7699353,-45.8413593,251.7699219,-45.8413596,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.423,0.020999,11.368,0.043,11.081,0.052999,1,1,1
5.94E+18,251.7683726,-45.85101971,16.819027,5.3403654,NOT_AVAILABLE,6060,251.7683945,-45.8510264,251.7683726,-45.8510295,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.35,0.016,9.519,0.024,7.6329998,0.030999,1,1,1
5.94E+18,251.7650979,-45.85199129,16.822826,5.6454782,NOT_AVAILABLE,3361,251.7651149,-45.851995,251.7650913,-45.8519989,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.694,0.010999,10.444999,0.006,9.8629999,0.010999,1,1,1
5.94E+18,251.7816622,-45.853324,16.831776,5.244792,NOT_AVAILABLE,6008,251.7816748,-45.8533319,251.7816548,-45.853333,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.586,0.013,10.258,0.008999,9.6630001,0.012,1,1,1
5.94E+18,251.7685934,-45.85261928,16.897655,6.1917276,NOT_AVAILABLE,6119,251.7686173,-45.8526194,251.7685942,-45.8526228,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.473999,0.016,10.203,0.014999,9.6619997,0.035,1,1,1
5.94E+18,251.7825437,-45.84342931,16.902033,5.2016993,NOT_AVAILABLE,1583,251.7825452,-45.8434395,251.7825336,-45.843438,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.104999,0.016,10.932,0.012,10.409999,0.014999,1,1,1
5.94E+18,251.7677479,-45.83842601,16.90697,4.9455576,NOT_AVAILABLE,1762,251.7677529,-45.8384358,251.7677413,-45.8384358,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.163,0.013,11.031,0.009999,10.526,0.014,1,1,1
5.94E+18,251.7599964,-45.85044149,16.913315,5.336364,NOT_AVAILABLE,6097,251.7600127,-45.8504434,251.759989,-45.8504479,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.951,0.014999,10.715999,0.019999,10.194999,0.025,1,1,1
5.94E+18,251.7707492,-45.83707902,16.913752,4.566023,NOT_AVAILABLE,3745,251.7707538,-45.8370869,251.7707441,-45.837086,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.434,0.014,11.376999,0.008,10.850999,0.014,1,1,1
5.94E+18,251.7631134,-45.85968316,16.968779,4.9960203,NOT_AVAILABLE,997,251.7631395,-45.8596827,251.763109,-45.8596889,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.293999,0.008999,11.168,0.008,10.678,0.013,1,1,1
5.94E+18,251.7516877,-45.85620515,16.97243,5.1407175,NOT_AVAILABLE,3255,251.7517213,-45.8562051,251.7516905,-45.8562126,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.223999,0.010999,11.088999,0.008999,10.567999,0.014999,1,1,1
5.94E+18,251.7806907,-45.85198793,16.992167,5.4996758,NOT_AVAILABLE,1293,251.7806993,-45.8519935,251.7806801,-45.8519945,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.958,0.013,10.680999,0.008999,10.053999,0.014999,1,1,1
5.94E+18,251.7654299,-45.84067819,17.002327,4.9594307,VARIABLE,5197,251.7654138,-45.8406936,251.7653996,-45.8406946,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.923999,0.109999,11.017999,0.035,10.456,0.089,1,1,1
5.94E+18,251.7595513,-45.85419183,17.06574,4.600217,NOT_AVAILABLE,5607,251.7595784,-45.8541954,251.7595514,-45.8542009,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.552,0.008999,11.472,0.008,11.012,0.014999,1,1,1
5.94E+18,251.7783938,-45.84359523,17.08081,4.778161,NOT_AVAILABLE,5946,251.7784031,-45.8436248,251.7783902,-45.8436241,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.173,0.037,11.024,0.028,10.600999,0.050999,1,1,1
5.94E+18,251.7519546,-45.85241594,17.082918,4.9016933,NOT_AVAILABLE,3355,251.7519835,-45.8524181,251.7519559,-45.8524246,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.411999,0.012,11.293999,0.008,10.777999,0.009999,1,1,1
5.94E+18,251.7524717,-45.85378974,17.136803,4.3060246,NOT_AVAILABLE,1219,251.752497,-45.853792,251.7524684,-45.8537988,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.411999,0.014999,11.277,0.008,10.748999,0.012,1,1,1
5.94E+18,251.753177,-45.85696438,17.145964,5.145056,NOT_AVAILABLE,1099,251.7532107,-45.8569617,251.7531796,-45.8569691,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.338,0.010999,11.194999,0.008999,10.678,0.016,1,1,1
5.94E+18,251.7661701,-45.85870772,17.158815,5.965618,NOT_AVAILABLE,1028,251.766193,-45.8587083,251.7661642,-45.8587137,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.854999,0.010999,10.543999,0.008,9.9309997,0.009999,1,1,1
5.94E+18,251.7620773,-45.8540341,17.254343,4.697938,NOT_AVAILABLE,4329,251.7621033,-45.8540366,251.7620772,-45.8540416,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.664999,0.014999,11.579999,0.008,11.114999,0.019999,1,1,1
5.94E+18,251.7648911,-45.86280728,17.27792,4.949295,NOT_AVAILABLE,3064,251.7649182,-45.8628024,251.7648856,-45.8628091,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.626,0.012,11.494999,0.009999,10.989,0.014,1,1,1
5.94E+18,251.7555048,-45.86062196,17.324518,4.5366116,NOT_AVAILABLE,3119,251.7555395,-45.860623,251.7555061,-45.8606309,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.753,0.012,11.666999,0.008,11.175999,0.016,1,1,1
5.94E+18,251.765793,-45.84670509,17.350912,5.074109,NOT_AVAILABLE,6162,251.7657775,-45.8467088,251.7657585,-45.8467113,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.064,0.046,11.819999,0.029999,10.947999,0.059999,1,1,1
5.94E+18,251.7559241,-45.84666695,17.376497,4.8616133,NOT_AVAILABLE,3503,251.7559466,-45.8466732,251.7559248,-45.8466775,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.796999,0.014,11.708,0.008,11.21,0.014,1,1,1
5.94E+18,251.7580623,-45.85109286,17.398506,5.463917,NOT_AVAILABLE,1328,251.7580897,-45.8510956,251.7580649,-45.8511006,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.461,0.012,11.274999,0.009999,10.734,0.013,1,1,1
5.94E+18,251.7513288,-45.84797186,17.41518,4.52719,NOT_AVAILABLE,3463,251.7513505,-45.8479763,251.7513264,-45.8479818,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.041,0.013,12.006999,0.010999,11.546999,0.018999,1,1,1
5.94E+18,251.7561182,-45.85444715,17.447855,4.838851,NOT_AVAILABLE,3298,251.7561485,-45.8544494,251.7561204,-45.8544556,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.737,0.012,11.593,0.009999,11.085,0.014,1,1,1
5.94E+18,251.7579831,-45.86116601,17.459076,4.598979,NOT_AVAILABLE,3099,251.7580167,-45.8611629,251.7579835,-45.8611705,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.942999,0.009999,11.857999,0.009999,11.331999,0.014,1,1,1
5.94E+18,251.759463,-45.83828671,17.461937,4.9808846,NOT_AVAILABLE,3709,251.759474,-45.8382954,251.7594602,-45.838297,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.871,0.012,11.774999,0.008,11.282999,0.013,1,1,1
5.94E+18,251.7474195,-45.84386292,17.478333,4.385338,NOT_AVAILABLE,839,251.7474905,-45.84385112,251.7474686,-45.8438563,13.3533,0.056,12.6286,0.049,12.7837,0.118,13.092,0.016,12.123,0.010999,11.638999,0.019999,1,1,1
5.94E+18,251.7538951,-45.84497679,17.510218,4.665182,VARIABLE,3553,251.7539224,-45.8449834,251.7539015,-45.8449877,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.114,0.014,12.098999,0.008999,11.631999,0.014999,1,1,1
5.94E+18,251.7760523,-45.85734923,17.514687,4.4087715,VARIABLE,3227,251.7760714,-45.8573514,251.7760465,-45.8573546,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.734999,0.012,10.220999,0.006,9.354,0.014999,1,1,1
5.94E+18,251.7691268,-45.84830959,17.539665,5.056224,NOT_AVAILABLE,5072,251.7691367,-45.8483101,251.7691173,-45.8483123,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.687999,0.010999,11.571999,0.009999,11.039999,0.017,1,1,1
5.94E+18,251.7671739,-45.86204901,17.630316,4.758135,NOT_AVAILABLE,4786,251.7671951,-45.8620434,251.7671638,-45.8620495,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.024999,0.012,11.968,0.008999,11.432999,0.020999,1,1,1
5.94E+18,251.7627548,-45.85037342,17.647964,5.14845,NOT_AVAILABLE,1354,251.7627708,-45.8503827,251.7627479,-45.8503867,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.623999,0.013,11.359999,0.009999,10.819,0.017999,1,1,1
5.94E+18,251.7698575,-45.85173833,17.659096,6.0566015,NOT_AVAILABLE,5012,251.7698729,-45.8517399,251.7698509,-45.8517429,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.199,0.018999,10.901,0.013,10.300999,0.024,1,1,1
5.94E+18,251.7474452,-45.85199099,17.679665,5.0793056,NOT_AVAILABLE,1294,251.7474784,-45.8519933,251.7474498,-45.8520006,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.932,0.012,11.795,0.008,11.260999,0.013,1,1,1
5.94E+18,251.7551884,-45.83781003,17.680878,4.4113483,NOT_AVAILABLE,44384,251.7551475,-45.83781016,251.7551328,-45.8378124,13.6033,0.062,12.8356,0.044,12.6417,0.041,13.333,0.010999,12.324,0.007,11.866,0.013,1,1,1
5.94E+18,251.7805082,-45.84625919,17.689894,5.664752,NOT_AVAILABLE,1490,251.780515,-45.8462633,251.7805005,-45.8462629,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.621999,0.012,11.420999,0.008999,10.873999,0.016,1,1,1
5.94E+18,251.7531291,-45.84724253,17.733225,4.5398407,NOT_AVAILABLE,3485,251.7531504,-45.8472499,251.7531274,-45.8472549,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.227,0.013,12.159999,0.008999,11.649999,0.012,1,1,1
5.94E+18,251.7540799,-45.84350695,17.815054,4.69952,NOT_AVAILABLE,5810,251.7541158,-45.8435265,251.7540961,-45.8435304,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.498999,0.024,12.480999,0.028,12.074999,0.065999,1,1,1
5.94E+18,251.7530239,-45.85831849,17.824568,5.3843765,VARIABLE,1045,251.7530561,-45.8583171,251.7530239,-45.8583249,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.93,0.012,11.755999,0.009999,11.21,0.014999,1,1,1
5.94E+18,251.780933,-45.85004492,17.888573,5.1816216,NOT_AVAILABLE,1371,251.7809428,-45.8500537,251.7809253,-45.8500541,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.744999,0.014,11.449,0.010999,10.864999,0.016,1,1,1
5.94E+18,251.760409,-45.84781163,17.934143,4.8840866,NOT_AVAILABLE,5804,251.760481,-45.8477675,251.7604596,-45.8477712,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.503999,0.059,11.409999,0.046,10.895,0.082999,1,1,1
5.94E+18,251.7638393,-45.85710611,18.03465,4.822693,NOT_AVAILABLE,3232,251.7638619,-45.857107,251.7638337,-45.8571125,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.09,0.010999,11.826999,0.012,11.345,0.014,1,1,1
5.94E+18,251.7648824,-45.85881038,18.047216,4.883827,NOT_AVAILABLE,4868,251.7649091,-45.8588088,251.7648798,-45.8588145,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.088,0.014999,11.901,0.009999,11.355999,0.017,1,1,1
5.94E+18,251.7717413,-45.85357207,18.068977,5.4754715,NOT_AVAILABLE,1227,251.7717583,-45.8535744,251.7717353,-45.8535775,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.43,0.010999,11.008,0.008,10.340999,0.014,1,1,1
5.94E+18,251.7555723,-45.8530132,18.091433,4.766838,NOT_AVAILABLE,5610,251.7556029,-45.8530183,251.7555758,-45.8530243,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.223999,0.013,12.036,0.008999,11.491,0.020999,1,1,1
5.94E+18,251.7525645,-45.84321507,18.151003,4.371557,NOT_AVAILABLE,5948,251.7526521,-45.8432025,251.7526323,-45.8432066,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.387,0.079999,12.449,0.056,11.911,0.105999,1,1,1
5.94E+18,251.77965,-45.84376466,18.184856,4.6897926,NOT_AVAILABLE,3573,251.7796525,-45.8437773,251.7796398,-45.8437764,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.321999,0.014,12.154999,0.010999,11.560999,0.019999,1,1,1
5.94E+18,251.7740284,-45.85931493,18.202002,4.6921024,VARIABLE,1012,251.7740508,-45.8593168,251.7740237,-45.8593209,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.038999,0.012,10.432999,0.006,9.6630001,0.014,1,1,1
5.94E+18,251.7642725,-45.83988358,18.23111,4.2332706,NOT_AVAILABLE,5211,251.7642712,-45.8398935,251.7642574,-45.8398945,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.598999,0.029999,12.425,0.019999,12.02,0.035,1,1,1
5.94E+18,251.7733924,-45.83802715,18.236374,4.761801,NOT_AVAILABLE,3717,251.7733947,-45.8380383,251.773385,-45.8380371,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.576,0.014,12.463,0.007,11.953,0.014,1,1,1
5.94E+18,251.7800655,-45.85570964,18.239925,5.247719,NOT_AVAILABLE,1142,251.7800799,-45.8557145,251.7800574,-45.8557165,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.326999,0.014,10.772,0.009999,10.05,0.013,1,1,1
5.94E+18,251.7703985,-45.8541545,18.258547,4.870693,NOT_AVAILABLE,1190,251.7704142,-45.8541578,251.7703903,-45.8541613,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.777999,0.013,11.427,0.010999,10.781999,0.012,1,1,1
5.94E+18,251.760121,-45.85545473,18.277308,5.0478535,NOT_AVAILABLE,4917,251.7601507,-45.8554588,251.7601228,-45.8554645,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.621,0.023,12.515999,0.017999,12.032999,0.023,1,1,1
5.94E+18,251.7608974,-45.84439396,18.28488,4.2319508,NOT_AVAILABLE,5129,251.76092,-45.844395,251.7609015,-45.8443978,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.677,0.017,12.541999,0.018999,12.145,0.024,1,1,1
5.94E+18,251.7713599,-45.85190591,18.314524,4.9589176,NOT_AVAILABLE,5007,251.7713803,-45.8519022,251.7713585,-45.8519049,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.008,0.014999,11.515,0.008,10.633,0.018999,1,1,1
5.94E+18,251.7584246,-45.85299094,18.356144,4.812174,NOT_AVAILABLE,5910,251.7584531,-45.8529937,251.7584268,-45.8529991,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.633999,0.014999,12.532999,0.016,12.005999,0.018999,1,1,1
5.94E+18,251.7572015,-45.84985377,18.39526,4.976204,NOT_AVAILABLE,5798,251.7572424,-45.8498766,251.7572183,-45.8498815,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.487999,0.025,12.402,0.018999,11.692,0.081,1,1,1
5.94E+18,251.7633385,-45.86176802,18.395742,4.3999805,NOT_AVAILABLE,4800,251.7633652,-45.8617667,251.763333,-45.8617734,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.897,0.010999,12.814999,0.010999,12.319,0.016,1,1,1
5.94E+18,251.7617253,-45.86294773,18.40009,4.366106,VARIABLE,3062,251.7617522,-45.8629447,251.7617186,-45.862952,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.866999,0.008999,12.779,0.008,12.303999,0.013,1,1,1
5.94E+18,251.7569553,-45.8600517,18.424734,5.449938,NOT_AVAILABLE,4845,251.7569996,-45.8600485,251.7569671,-45.860056,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.557,0.017,12.375,0.010999,11.802,0.019999,1,1,1
5.94E+18,251.7756796,-45.84595309,18.460354,5.108078,NOT_AVAILABLE,5651,251.7756891,-45.8459613,251.7756735,-45.8459617,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.762999,0.037999,12.64,0.028999,12.121,0.023,1,1,1
5.94E+18,251.7561754,-45.84782033,18.482485,4.7851887,NOT_AVAILABLE,5089,251.7562007,-45.8478255,251.7561781,-45.8478301,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.593,0.017,12.449,0.008999,11.888999,0.017,1,1,1
5.94E+18,251.7659504,-45.84833606,18.540272,5.176424,NOT_AVAILABLE,4342,251.7659885,-45.848341,251.7659682,-45.8483438,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.565999,0.017999,12.38,0.024,11.647999,0.029999,1,1,1
5.94E+18,251.7534314,-45.86281734,18.582758,4.002268,VARIABLE,3058,251.7534722,-45.8628153,251.7534364,-45.8628242,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.829,0.014999,12.770999,0.008,12.243,0.020999,1,1,1
5.94E+18,251.7749909,-45.84870155,18.617214,4.356432,VARIABLE,26829,251.7750031,-45.8487013,251.7749851,-45.8487025,13.8553,0.041,13.3156,0.055,12.9857,0.05,13.765999,0.017999,12.619999,0.014999,12.109999,0.021999,1,1,1
5.94E+18,251.7779322,-45.84220133,18.642384,4.2158165,NOT_AVAILABLE,26836,251.7779488,-45.84220011,251.7779369,-45.8421991,14.0643,0.04,13.4856,0.051,13.1637,0.049,14.088,0.017,13.149999,0.037,12.598999,0.039,1,1,1
5.94E+18,251.7732079,-45.8538335,18.65569,4.605713,VARIABLE,5795,251.7732289,-45.8538372,251.7732061,-45.8538401,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.317999,0.017,11.984999,0.014,11.357,0.023,1,1,1
5.94E+18,251.7752565,-45.8412968,18.702042,4.3576584,NOT_AVAILABLE,43303,251.775271,-45.84129683,251.7752591,-45.8412961,13.8193,0.045,13.2906,0.054,13.0547,0.054,13.824999,0.018999,12.694999,0.016,12.199999,0.021999,1,1,1
5.94E+18,251.7636027,-45.83692637,18.706945,4.5476093,NOT_AVAILABLE,44395,251.7635629,-45.83693246,251.7635514,-45.8369329,14.1563,0.038,13.8796,0.085,13.5637,0.074,14.121999,0.043,13.015999,0.028,12.529,0.035,1,1,1
5.94E+18,251.7528226,-45.84453091,18.763947,4.5990677,NOT_AVAILABLE,10800,251.7528934,-45.84452746,251.7528725,-45.8445318,14.0153,0.04,13.5616,0.058,13.2407,0.038,14.178,0.018999,13.204999,0.014,12.670999,0.021999,1,1,1
5.94E+18,251.7622994,-45.84232997,18.79357,4.5041122,NOT_AVAILABLE,44390,251.7622586,-45.84233512,251.7622422,-45.8423372,14.0443,0.025,13.4956,0.036,13.2217,0.048,13.831,0.046,12.739999,0.035,12.305999,0.061999,1,1,1
5.94E+18,251.7822424,-45.85020908,18.837805,4.6563244,NOT_AVAILABLE,5043,251.7822542,-45.8502112,251.7822369,-45.8502114,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.817,0.014999,12.534999,0.016,11.944999,0.039999,1,1,1
5.94E+18,251.7726865,-45.8485708,18.866102,5.3562183,NOT_AVAILABLE,26837,251.772702,-45.84857243,251.7726834,-45.8485741,14.0683,0.043,13.6436,0.054,13.2227,0.054,14.138999,0.030999,13.057999,0.020999,12.501999,0.016,1,1,1
5.94E+18,251.7792299,-45.85071309,18.904055,4.6504536,NOT_AVAILABLE,3399,251.7792429,-45.8507178,251.7792243,-45.8507187,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.545,0.016,12.17,0.008999,11.522,0.019999,1,1,1
5.94E+18,251.7783625,-45.83984841,19.065676,4.688633,NOT_AVAILABLE,26852,251.7783814,-45.83984868,251.7783716,-45.839847,14.2913,0.032,13.8266,0.058,13.4857,0.056,14.310999,0.014,13.184,0.009999,12.68,0.017,1,1,1
5.94E+18,251.7681936,-45.85379202,19.101679,4.3701477,NOT_AVAILABLE,5904,251.7682144,-45.8537994,251.7681902,-45.8538032,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.51,0.014999,12.109999,0.016,11.447999,0.032,1,1,1
5.94E+18,251.7738023,-45.83852729,19.106928,5.25305,NOT_AVAILABLE,1754,251.7738086,-45.8385359,251.7737986,-45.8385348,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.491,0.014,11.772999,0.008999,11.079,0.014999,1,1,1
5.94E+18,251.7665946,-45.85630222,19.19134,5.701969,NOT_AVAILABLE,6092,251.7666097,-45.8563045,251.766583,-45.8563092,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.795,0.017999,12.477999,0.021999,11.803999,0.035,1,1,1
5.94E+18,251.7702775,-45.84247465,20.185143,4.8865547,NOT_AVAILABLE,43389,251.7702923,-45.8424708,251.7702781,-45.8424713,16.1553,0.089,15.3366,0.079,15.4077,0.108,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,1,1
5.94E+18,251.7524115,-45.85541521,20.488997,4.844652,NOT_AVAILABLE,22391,251.7524463,-45.85540009,251.7524164,-45.8554073,16.3703,0.052,15.8386,0.053,15.5297,0.058,16.326999,0.035,15.276,0.052,14.85,0.166999,1,1,1
5.94E+18,251.7812569,-45.87477446,11.504495,5.3101797,VARIABLE,222,251.78124,-45.874744,251.7812021,-45.8747506,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,6.407,0.013,5.2709999,0.032999,4.6319999,0.008999,0,1,2
5.94E+18,251.7200201,-45.85893083,12.378329,2.48065,NOT_AVAILABLE,254,251.720002,-45.85891,251.71996,-45.8589242,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,9.302,0.019999,8.2889995,0.025,7.9349999,0.017,0,1,2
5.94E+18,251.7761451,-45.82328614,12.429418,6.132352,VARIABLE,295,251.776161,-45.823303,251.7761642,-45.8232976,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,6.8340001,0.004999,5.4840002,0.027,4.7519998,0.008999,0,1,2
5.94E+18,251.8174,-45.8547532,13.108025,2.3470535,NOT_AVAILABLE,5604,251.8174214,-45.8547605,251.8174102,-45.8547552,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,10.378,0.009999,9.3660001,0.008,9.0369997,0.009999,0,1,2
5.94E+18,251.7852284,-45.8470564,13.233335,5.3708887,NOT_AVAILABLE,108,251.785261,-45.847034,251.7852472,-45.8470329,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,8.0240001,0.013,6.9239997,0.020999,6.3299999,0.013,0,1,2
5.94E+18,251.7890843,-45.84714684,13.337629,5.1825094,NOT_AVAILABLE,139,251.789101,-45.847126,251.7890882,-45.8471242,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,8.2869997,0.014999,7.25,0.027,6.703,0.023,0,1,2
5.94E+18,251.7564457,-45.83277182,13.942816,4.704732,NOT_AVAILABLE,6188,251.7564639,-45.8327795,251.7564538,-45.8327802,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,9.46,0.009999,8.2679996,0.027,7.558,0.037999,0,1,2
5.94E+18,251.7456055,-45.86360099,14.07758,4.841465,NOT_AVAILABLE,6051,251.7456529,-45.8635952,251.7456142,-45.8636057,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,9.4750003,0.014,9.0620002,0.07,7.5009999,0.039,0,1,2
5.94E+18,251.740507,-45.88891556,14.198702,4.4091053,NOT_AVAILABLE,502,251.740555,-45.888893,251.7404939,-45.8889109,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,9.8100004,,8.9169998,0.032,8.4169998,0.023,0,1,2
5.94E+18,251.741227,-45.87182368,14.276823,5.251753,NOT_AVAILABLE,175,251.741218,-45.871811,251.7411713,-45.8718244,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,9.2370004,0.017999,7.8189997,0.018999,7.2210001,0.023,0,1,2
5.94E+18,251.7684224,-45.87440741,14.45342,4.6203585,NOT_AVAILABLE,5859,251.7684632,-45.8743925,251.768422,-45.8744014,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,9.9560003,0.014999,8.8319997,0.030999,8.1199998,0.037,0,1,2
5.94E+18,251.7434039,-45.85870993,14.64251,4.6280403,NOT_AVAILABLE,5589,251.743449,-45.858706,251.7434138,-45.8587157,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,10.189,0.008999,9.1660003,0.014999,8.6260004,0.018999,0,1,2
5.94E+18,251.787153,-45.83292231,14.688482,8.178188,VARIABLE,217,251.787191,-45.832939,251.7871894,-45.8329339,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,6.933,0.008999,4.6729998,0.013,3.2780001,0.27,0,1,2
5.94E+18,251.7559765,-45.87643217,14.807497,4.2858925,NOT_AVAILABLE,4580,251.7560247,-45.8764182,251.7559783,-45.87643,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,10.654,0.004999,9.6929998,0.007,9.2510004,0.017,0,1,2
5.94E+18,251.7569905,-45.8828131,14.832556,4.439727,NOT_AVAILABLE,5764,251.7570422,-45.8827952,251.7569908,-45.8828084,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,10.592,0.008999,9.6129999,0.008,9.1459999,0.018999,0,1,2
5.94E+18,251.8057509,-45.81963733,14.968913,5.509408,NOT_AVAILABLE,6194,251.8057546,-45.8196154,251.8057692,-45.8196034,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,10.008999,0.018999,8.6929998,0.030999,7.7880001,0.050999,0,1,2
5.94E+18,251.8192746,-45.84869787,15.166128,3.1071653,NOT_AVAILABLE,1400,251.8192937,-45.8486982,251.8192881,-45.848691,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.689999,0.009999,10.454,0.006,10.043999,0.009999,0,1,2
