,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight
92,1636148068921376768,Gaia DR3 6210089536796236032,6210089536796236032,1515822450,2016.0,234.7735608639477,0.25575727,-28.608415098262824,0.2046053,0.8496533711250889,0.29356813,2.8942287,10.079591,-7.700119224688935,0.4126884,-6.504330138323631,0.2994962,-0.20850497,0.042087898,-0.08866505,-0.087922774,-0.34865624,-0.10467725,0.41601118,-0.13128962,-0.10857771,-0.26234424,206,0,205,1,0.52612555,226.9927,0.5336709,0.7890549,95,False,,1.2977645,0.062377695,-0.2371021,0.10339086,-0.09082713,0.01500259,-0.10452313,24,14,0.5911213,28,11,0,0.035194132,98.16808,0,0,1.0247986,0.19497414,0.35509673,0.22047323,0.54188704,-125.766304,20.137781,-21.66197,-33.86059,False,230,517.9510870738333,1.3670899,378.87128,18.901646,25,141.96984807262743,8.222291,17.266459,19.958052,24,583.7819172450231,9.451137,61.768436,17.83227,1.4011976,0,0,0,0,0,2.125782,1.056406,1.069376,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.93886440638914,21.290178415767677,239.16914768515912,-8.861378962144462,False,False,0,False,False,False,False,False,True,False,False,3.5829024e-11,8.1374024e-13,0.99996614,3463.5024,3430.1086,3540.3525,4.6913,4.6099,4.8536,-1.1655,-1.2761,-0.8456,486.9261,434.0443,575.9915,0.1384,0.0722,0.2354,0.0941,0.0489,0.1606,0.0551,0.0286,0.0941,MARCS,0.026494661433404006,IN,3
47,1636148068921376768,Gaia DR3 6210089914753442432,6210089914753442432,297369397,2016.0,234.74959258878286,0.234705,-28.57868310901914,0.22401801,0.3944449471506744,0.2665493,1.47982,11.088463,-7.276703967123889,0.34054974,-8.366814129427409,0.33778426,-0.36522084,-0.122343585,0.07629928,-0.29862082,-0.27575985,-0.30081573,0.4338438,-0.14484946,-0.06155257,-0.54397506,218,0,218,0,-1.1814971,196.99817,0.0,0.0,31,False,1.428177,,,,,,,,25,14,0.5938309,30,13,0,0.017170979,0.20179065,0,0,0.94177157,0.2731341,0.4093963,0.19387256,0.6733566,-135.46896,35.864304,-11.449924,-35.789913,False,251,491.26601077125514,1.1336155,433.36212,18.959076,26,195.57901945565553,9.848009,19.859753,19.610237,28,392.3963970336866,8.089484,48.506973,18.263582,1.1968576,0,0,0,0,0,1.3466549,0.6511612,0.6954937,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.94183087122525,21.32649984929171,239.1414424567399,-8.837348352514825,False,False,0,False,False,False,False,False,True,False,False,4.299742e-11,2.4931804e-12,0.9999722,4405.1455,4386.3975,4422.6914,4.8858,4.8468,4.913,-1.4446,-1.5894,-1.2535,1559.135,1486.6877,1675.2361,0.0089,0.0021,0.025,0.0068,0.0016,0.0191,0.0037,0.0008,0.0103,PHOENIX,0.01494593712806506,IN,3
75,1636148068921376768,Gaia DR3 6210089953408351616,6210089953408351616,1596136239,2016.0,234.76338074991904,0.23269907,-28.573516155135547,0.20647463,0.2766257242355255,0.28332224,0.9763643,16.509375,-14.724250632585202,0.34504497,-7.466989003947323,0.30642486,-0.30617395,-0.10987544,-0.0871599,-0.10990018,-0.347483,-0.13249007,0.32963055,-0.15804152,-0.053804807,-0.53322387,230,0,229,1,0.004580303,233.02415,0.0,0.0,31,True,1.4339064,,,,,,,,27,14,0.5628144,31,14,0,0.012258196,131.2256,0,0,0.9987286,0.25701624,0.43429655,0.2828619,0.5798812,-119.40702,33.001213,-17.056814,-35.63251,False,252,469.52941810269164,1.2038196,390.03302,19.00821,24,180.1306043808995,8.379575,21.49639,19.699574,23,369.9328328158723,9.379017,39.442604,18.327589,1.1715207,0,0,0,2,0,1.3719845,0.6913643,0.6806202,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.95537890965943,21.322753194395823,239.1521464713173,-8.829510006169757,False,False,0,False,False,False,False,False,False,False,False,2.1126388e-10,2.7119066e-11,0.9999872,,,,,,,,,,,,,,,,,,,,,,,0.023940889979967694,IN,3
13,1636148068921376768,Gaia DR3 6210089846037563904,6210089846037563904,1311562353,2016.0,234.72815668215355,0.23004156,-28.5897781270277,0.21090525,0.21049107734085695,0.27439815,0.767101,5.698967,-5.687265757617672,0.3400379,-0.3650082023967936,0.3142203,-0.31087175,-0.11402468,0.013453704,-0.22960442,-0.32795608,-0.26261076,0.4612426,-0.13706037,-0.071390145,-0.53585523,245,0,244,1,-1.5961215,214.59438,0.0,1.2999787e-15,31,False,1.5206543,,,,,,,,28,14,0.5697133,33,15,0,0.01891808,138.56644,0,0,0.9265307,0.23919162,0.3877934,0.24746014,0.5959792,-122.53083,29.787397,-15.86208,-34.76348,False,273,465.6510753658133,1.0895753,427.36935,19.017216,30,227.27688746064726,6.2528567,36.347687,19.447153,30,329.623714213742,10.865801,30.335888,18.452848,1.1959611,0,0,0,1,0,0.99430466,0.42993736,0.5643673,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9186706503673,21.329960060794427,239.12552385269152,-8.852514128694496,False,False,0,False,False,False,False,False,False,False,False,5.1718896e-10,2.827595e-12,0.9999743,,,,,,,,,,,,,,,,,,,,,,,0.01830309073147811,IN,3
63,1636148068921376768,Gaia DR3 6210089914753519744,6210089914753519744,1370203770,2016.0,234.7570519235395,0.2642676,-28.574445638231502,0.24239138,0.06165331288546348,0.32859403,0.18762761,2.0277233,-1.9438333651765571,0.38993022,0.5772119845491657,0.35389116,-0.24557659,-0.107541166,-0.022799062,-0.16293843,-0.3997544,-0.19719362,0.41844866,-0.11415178,-0.121317685,-0.4899522,242,0,240,2,-0.10771591,242.28348,0.0,0.0,31,False,1.4191384,,,,,,,,28,14,0.6360898,32,14,0,0.04051,71.688225,0,0,0.9936198,0.25378478,0.37985936,0.24677996,0.5893821,-124.679146,28.619734,-15.873533,-34.79216,False,261,371.811177547462,1.038984,357.86038,19.26156,28,143.80264100551014,6.603292,21.777416,19.944124,29,305.1542901444424,10.468694,29.149223,18.536596,1.2074864,0,4,0,3,0,1.4075279,0.6825638,0.72496414,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9501481446081,21.32558378992467,239.14689413058903,-8.831705021954864,False,False,0,False,False,False,False,False,False,False,False,2.531523e-10,1.5531029e-12,0.9999981,,,,,,,,,,,,,,,,,,,,,,,0.020560892666980607,IN,3
67,1636148068921376768,Gaia DR3 6210089536796250752,6210089536796250752,1759702621,2016.0,234.75924643754487,0.3463931,-28.612971894867602,0.31947532,-0.3474664538052588,0.39859304,-0.87173235,7.1211166,-1.7603566073875885,0.59460634,-6.900105019729528,0.45373103,-0.31142116,0.10005042,0.031557135,-0.19270284,-0.32809314,-0.09807307,0.53720695,-0.18796001,-0.06270779,-0.2440311,173,0,173,0,-0.10085384,173.03177,0.36681557,0.18859734,31,False,1.4584062,,,,,,,,20,12,0.8557871,24,9,0,0.025218757,111.235085,0,0,0.9925232,0.21392216,0.391468,0.18420419,0.5286613,-135.21745,27.219473,-28.293343,-35.442814,False,196,348.39111707852345,1.2329675,282.5631,19.3322,19,170.79207472818777,6.2577477,27.292898,19.757374,20,256.3528997995515,11.252448,22.781967,18.7258,1.2260501,0,0,0,0,0,1.0315742,0.4251747,0.60639954,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9253585101818,21.29468685671501,239.1578481408626,-8.86872981268668,False,False,0,False,False,False,False,False,False,False,False,3.7791592e-10,1.2535943e-09,0.99999374,,,,,,,,,,,,,,,,,,,,,,,0.02153065740059783,IN,3
12,1636148068921376768,Gaia DR3 6210089846033963264,6210089846033963264,1381174688,2016.0,234.7271518548721,0.3156213,-28.589272853546195,0.29078093,0.8916663172329649,0.37061855,2.405887,6.9862747,-5.548588987662738,0.45338354,-4.245137755059863,0.42919612,-0.32028648,-0.07261507,0.044779465,-0.2279496,-0.36076376,-0.29545158,0.48688835,-0.10147121,-0.08724457,-0.5495295,241,0,240,1,0.9152187,268.17938,0.640894,0.69349223,95,False,,1.3578365,0.07618203,-0.22906864,0.11153612,-0.15085846,0.041470725,-0.073408976,28,14,0.7738918,33,14,0,0.02404803,116.20174,0,0,1.0411588,0.23682266,0.38066623,0.24410702,0.5967214,-122.36036,29.022678,-16.55174,-34.683224,False,268,340.3393315086321,1.0553778,322.48102,19.357586,22,107.71119770257073,5.561954,19.365711,20.25789,24,344.3880770283022,9.31173,36.984325,18.405275,1.328378,0,1,0,1,0,1.8526154,0.9003048,0.95231056,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.91828691923473,21.330911903190028,239.12453649318473,-8.852227809142684,False,False,0,False,False,False,False,False,False,False,False,2.204959e-11,1.8744153e-10,0.9999938,,,,,,,,,,,,,,,,,,,,,,,0.01927398368978572,IN,3
62,1636148068921376768,Gaia DR3 6210089605515727744,6210089605515727744,1279330360,2016.0,234.75645768330762,0.35366064,-28.60809258159402,0.3234869,-0.3507756077518852,0.4043339,-0.86753947,2.8576288,-2.295374229330368,0.5783757,-1.7021454055297196,0.45663202,-0.3869022,0.14358902,0.01567243,-0.26622647,-0.33374143,-0.18747188,0.5480632,-0.21349934,-0.10091211,-0.36524236,182,0,180,2,-1.6637604,151.9016,0.0,0.0,31,False,1.4811748,,,,,,,,21,13,0.8698266,25,11,0,0.0140608195,94.47377,3,0,0.9105529,0.16493389,0.43119922,0.1722159,0.53863865,-141.00981,28.44257,-33.12581,-37.284924,False,194,339.5576919082334,1.2232262,277.59192,19.360083,21,158.43204905111514,11.1606455,14.1956,19.838934,20,243.96953780799691,8.96675,27.208246,18.779556,1.1850758,0,0,0,0,0,1.0593777,0.47885132,0.58052635,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9266755955431,21.30000622454754,239.15429087811944,-8.864552725403971,False,False,0,False,False,False,False,False,False,False,False,2.1513398e-09,1.9566876e-08,0.9999907,,,,,,,,,,,,,,,,,,,,,,,0.0160722277792785,IN,3
91,1636148068921376768,Gaia DR3 6210089639875452544,6210089639875452544,1763183870,2016.0,234.7734217671587,0.64359635,-28.59717928490949,0.52682006,3.0075965593605423,0.6992625,4.301098,25.307196,-24.462577315179093,0.9774082,-6.483555316996537,0.7540926,-0.3220792,-0.014135982,-0.08505623,-0.14873871,-0.2117085,-0.17285924,0.44918975,-0.11718624,-0.018866621,-0.3879546,198,0,197,1,16.713753,786.2496,3.8167138,22.870592,95,False,,1.3328732,0.15302622,-0.23603605,0.099428385,-0.07888982,0.021449693,-0.031009113,23,14,1.464006,27,10,0,0.13638064,28.176487,0,0,1.9652059,0.2180171,0.3726146,0.1990126,0.5352251,-135.12274,23.992393,-21.027159,-34.818214,False,218,325.1890667441527,2.6488507,122.766106,19.407026,19,62.36868913660427,7.336958,8.50062,20.851126,23,489.71022736854,8.287756,59.088398,18.023048,1.6977167,0,0,0,2,0,2.8280773,1.4440994,1.3839779,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.94645830581135,21.2989074864558,239.1663869207521,-8.85047863013338,False,False,0,False,False,False,False,False,False,False,False,3.4525688e-11,6.4636124e-10,0.99999166,,,,,,,,,,,,,,,,,,,,,,,0.022136046982166823,IN,3
81,1636148068921376768,Gaia DR3 6210089708594945280,6210089708594945280,231706177,2016.0,234.76778304502383,0.32902977,-28.58880573730571,0.2853162,1.1166626596586133,0.3870959,2.8847184,3.918716,-2.773927142350512,0.4980646,-2.767970838624283,0.41279572,-0.26924002,-0.039601907,0.045054168,-0.14787638,-0.37510282,-0.1812282,0.41658735,-0.06137742,-0.12554488,-0.42682394,235,0,234,1,1.0139334,270.92697,0.78588426,0.97533286,95,False,,1.2661234,0.08407706,-0.18137684,0.13936818,-0.09846126,0.06940128,-0.06648797,27,14,0.7702095,32,14,0,0.023392405,176.75821,0,0,1.046371,0.21412374,0.38203287,0.21525352,0.57910794,-126.40843,27.399956,-18.56819,-35.113384,False,257,323.1804295196898,1.1128417,290.41006,19.413754,22,110.35693793080306,7.9748354,13.838146,20.231543,24,341.1096212187964,11.182384,30.504196,18.41566,1.3969489,0,0,0,2,0,1.8158817,0.8177891,0.99809265,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.94810161895396,21.30851399418809,239.15954532401585,-8.843483723376819,False,False,0,False,False,False,False,False,False,False,False,1.4856913e-10,7.643251e-08,0.99998885,,,,,,,,,,,,,,,,,,,,,,,0.017561827010329666,IN,3
97,1636148068921376768,Gaia DR3 6210089639875466240,6210089639875466240,201775404,2016.0,234.77535080798006,0.3388935,-28.60668882772212,0.27621335,0.41299338536300256,0.40452987,1.0209218,4.955091,-3.0564423481874172,0.5741275,-3.9001393278251464,0.4077588,-0.18022943,0.07965284,-0.082060784,-0.12164205,-0.36552912,-0.06863256,0.4355696,-0.22076538,-0.09953017,-0.22792856,206,0,206,0,-0.13046655,207.21826,0.0,0.0,31,False,1.4845297,,,,,,,,24,14,0.8155453,28,11,0,0.014037844,78.78562,0,0,0.99184567,0.18906179,0.35051256,0.21735112,0.5440266,-125.89331,18.974798,-22.009777,-33.839508,False,231,316.9950188955776,1.1107413,285.3905,19.434736,24,165.68627289468438,6.5737624,25.204178,19.790325,25,230.31853448192643,9.241798,24.921398,18.842073,1.2492461,0,0,0,0,0,0.9482517,0.3555889,0.5926628,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.94134516447343,21.290504884594895,239.1702889258333,-8.859334979983482,False,False,0,False,False,False,False,False,False,False,False,1.4201655e-09,2.3479452e-09,0.9999826,,,,,,,,,,,,,,,,,,,,,,,0.026931722870144083,IN,3
60,1636148068921376768,Gaia DR3 6210089506731830784,6210089506731830784,33692125,2016.0,234.7552565319089,0.3764353,-28.617729449288152,0.32428318,0.3806782533892646,0.42955884,0.88620746,3.5551677,1.0574100768212902,0.67353153,-3.3942747329654486,0.503451,-0.2505499,0.0659851,0.033344798,-0.14343742,-0.26896837,-0.10246076,0.53635305,-0.22511409,-0.001309243,-0.24364936,187,0,186,1,-0.4305009,177.87885,0.0,0.0,95,False,,1.5389448,0.09212193,-0.1754787,0.11482949,-0.10099759,0.111154184,-0.15415919,22,13,0.96608204,24,8,0,0.010623286,152.62134,0,0,0.9755594,0.16520439,0.35156885,0.14520146,0.5305057,-138.65451,19.630135,-22.749361,-33.730476,False,194,306.82140662008777,1.2785441,239.97719,19.470152,21,154.71203471369256,11.233326,13.7725935,19.864733,21,256.33315220213973,9.06914,28.264328,18.725883,1.3396888,0,13,0,13,0,1.1388493,0.39458084,0.7442684,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.91920628978613,21.29325715054377,239.15551878535913,-8.874170895347824,False,False,0,False,False,False,False,False,False,False,False,4.9564868e-09,3.7718423e-06,0.9999876,,,,,,,,,,,,,,,,,,,,,,,0.024838522244484035,IN,3
9,1636148068921376768,Gaia DR3 6210089399357436672,6210089399357436672,329992629,2016.0,234.7243771342376,0.34866434,-28.614851373230138,0.36554444,1.0733654982647274,0.41160667,2.6077456,8.117681,1.1107386090886537,0.6323754,-8.041330980989166,0.5959363,-0.4305163,0.053758707,0.26670572,-0.37156257,-0.45429114,-0.44675398,0.64232266,0.026504802,-0.18683012,-0.67357534,222,0,219,3,-0.15418507,220.71016,0.0,0.0,31,False,1.5128585,,,,,,,,25,13,1.1296359,30,12,0,0.01336066,123.407745,1,0,0.9910031,0.22169985,0.428675,0.29279178,0.5610236,-105.47016,30.99443,-20.317497,-35.57916,False,249,301.83928005404397,0.9936264,303.77542,19.487928,26,164.17716491923983,7.207177,22.779676,19.80026,27,191.0655632483486,8.055983,23.717226,19.044939,1.1769267,0,1,0,0,0,0.7553215,0.31233215,0.44298935,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.89876473237337,21.312760686632487,239.1281571269956,-8.877671818874841,False,False,0,False,False,False,False,False,False,False,False,7.442402e-08,3.4636795e-07,0.9999282,,,,,,,,,,,,,,,,,,,,,,,0.03002831036414443,IN,3
77,1636148068921376768,Gaia DR3 6210089953408352768,6210089953408352768,1796401115,2016.0,234.7641145665564,0.32642522,-28.572700001971842,0.30945843,0.608023999615338,0.4015925,1.5140322,2.234342,2.1011598225637864,0.5054606,0.7598761545071152,0.47089228,-0.3083901,-0.08980197,-0.00361875,-0.20613174,-0.38269618,-0.23683758,0.42274192,-0.16517346,-0.02798878,-0.5938282,220,0,220,0,1.1627055,251.4771,0.49675035,0.3346294,31,False,1.5231133,,,,,,,,26,14,0.86230516,30,13,0,0.011441257,41.494507,0,0,1.0550127,0.2954618,0.43325812,0.28879157,0.5808834,-125.51527,33.81462,-16.142803,-35.71994,False,243,300.9648700304563,0.97905153,307.4045,19.491077,25,149.6476524551361,9.42542,15.8770275,19.900867,25,216.65505419643205,8.321576,26.03534,18.908474,1.2170945,0,2,0,0,0,0.9923935,0.40979004,0.58260345,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9564706177267,21.3229703854223,239.15258898590787,-8.828566498275107,False,False,0,False,False,False,False,False,False,False,False,7.840819e-09,2.031646e-11,0.9999932,,,,,,,,,,,,,,,,,,,,,,,0.024976499352795434,IN,3
100,1636148068921376768,Gaia DR3 6210089742954668672,6210089742954668672,503226832,2016.0,234.7761635589819,0.35188586,-28.58425406614214,0.31302214,0.353361323359886,0.40407506,0.87449425,3.5743113,-1.925121000624778,0.52011204,-3.011579313675855,0.48317894,-0.1836373,-0.021599153,0.032164942,-0.15155225,-0.34970212,-0.15473934,0.22883686,-0.061487377,-0.1075408,-0.35207993,187,0,186,1,-0.7868429,191.90079,0.0,0.0,95,False,,1.1253725,0.09563055,-0.17881694,0.22363274,-0.10323048,0.097408295,-0.1454449,22,12,0.81331015,31,13,0,0.026790641,101.804375,0,36,0.9569922,0.12386316,0.2437722,0.18567948,0.82304573,-58.36251,28.078053,-1.6985528,-32.084038,False,216,289.84228309382917,1.1622504,249.38023,19.531963,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9573008492485,21.307322534304866,239.16571947559117,-8.837347667236712,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.025992273487417263,IN,4
3,1636148068921376768,Gaia DR3 6210089846034039680,6210089846034039680,1572333184,2016.0,234.7216578400632,0.37084365,-28.586616196404268,0.35163742,0.034459712013622266,0.45741662,0.0753355,14.351749,-3.4195050749633173,0.55742866,-13.938425044290229,0.5267696,-0.25899115,-0.15634593,0.037211616,-0.25226745,-0.39516765,-0.2980137,0.4803631,-0.111478515,-0.07150493,-0.5601118,238,0,238,0,0.15630603,247.46965,0.0,0.0,31,False,1.461636,,,,,,,,28,14,0.9528728,33,14,0,0.02198566,165.35391,0,0,1.0058157,0.26250562,0.37651348,0.2730838,0.5979072,-122.805405,29.023067,-15.374509,-34.432755,False,266,256.77108630320964,1.0272311,249.96428,19.663502,29,124.40917344730403,6.7366977,18.467382,20.101412,29,172.29903367798607,7.735058,22.27508,19.157188,1.1555359,0,0,0,1,0,0.9442234,0.43791008,0.5063133,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9161159685063,21.33603454967394,239.11916283526176,-8.850765521041499,False,False,0,False,False,False,False,False,False,False,False,4.665991e-09,2.1490393e-07,0.99997836,,,,,,,,,,,,,,,,,,,,,,,0.02461773844948845,IN,4
36,1636148068921376768,Gaia DR3 6210089811674302080,6210089811674302080,415246119,2016.0,234.74420496312467,0.42214286,-28.583984954510324,0.39740983,0.2155811521876896,0.48595163,0.4436268,6.3860044,-4.055912939889339,0.6268267,-4.932608254595283,0.59112924,-0.33988935,-0.12636879,0.0942372,-0.2787754,-0.2712588,-0.31338713,0.52880627,-0.13721456,-0.03888036,-0.53863513,229,0,228,1,1.21237,261.4882,1.3082085,1.6252503,31,False,1.4621674,,,,,,,,27,14,1.0686879,32,13,0,0.0087678,146.38683,0,0,1.0564305,0.24104173,0.39444238,0.20003086,0.59277225,-131.18535,30.973145,-14.176223,-34.94621,False,254,245.18632534648103,0.9923342,247.0804,19.713627,27,100.63251331455417,7.4739966,13.464351,20.331696,27,179.20595713076034,7.6185064,23.522453,19.114515,1.1413299,0,0,0,0,0,1.2171803,0.6180687,0.59911156,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9342889056784,21.325434723030757,239.1380322417102,-8.843604375727821,False,False,0,False,False,False,False,False,False,False,False,8.9133884e-10,9.164201e-09,0.9999914,,,,,,,,,,,,,,,,,,,,,,,0.01034231658566559,IN,4
65,1636148068921376768,Gaia DR3 6210089914753518336,6210089914753518336,1245471115,2016.0,234.7574885282048,0.43882328,-28.580797951701012,0.3669817,0.10855841460291174,0.5041269,0.21533947,3.785604,-0.7737538802179758,0.599297,-3.705685187180557,0.547414,-0.20839044,0.050950322,0.037831645,-0.0655505,-0.3566819,-0.13268605,0.39190063,-0.054178376,-0.06478195,-0.35534728,212,9,209,3,1.721072,248.91919,1.1355312,1.2170476,95,False,,1.4784361,0.111135416,-0.2560942,0.17050359,-0.13026413,0.003177853,-0.09246772,25,13,0.93474984,28,12,0,0.05347464,179.62897,0,0,1.0849323,,,,,,,,,False,225,242.9179827451725,1.0984703,221.14204,19.723719,24,94.59231752700497,6.310607,14.989417,20.398903,24,199.28505086269104,10.768541,18.506226,18.999208,1.2097802,0,0,0,0,0,1.3996944,0.67518425,0.7245102,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.94611439832033,21.320447720852886,239.14876482864014,-8.837794515257155,False,False,0,False,False,False,False,False,False,False,False,2.93771e-10,6.632298e-09,0.9999928,,,,,,,,,,,,,,,,,,,,,,,0.015020625494792517,IN,4
56,1636148068921376768,Gaia DR3 6210089506731732352,6210089506731732352,668905205,2016.0,234.75350790324208,0.55378073,-28.617121178416905,0.4863706,0.12284305165333734,0.6710379,0.18306424,8.986734,-6.214871577474963,1.0417593,-6.4912836154890705,0.7529701,-0.18758243,0.058335956,0.012291513,-0.07696969,-0.28963,-0.03982719,0.5088191,-0.34507793,0.08206319,-0.3097532,163,0,163,0,2.4785218,215.77135,1.6123967,2.1169968,95,False,,1.3323141,0.13515796,-0.1393046,0.14304568,-0.17111258,0.16427724,-0.13366726,19,13,1.5127152,23,8,1,0.03679436,134.16187,0,50,1.1408635,0.1956217,0.34462804,0.21747479,0.50771916,-116.0072,17.821745,-18.945553,-32.936253,False,180,228.1722251707711,1.1449255,199.29002,19.79171,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.91835387609484,21.29470472447874,239.15386465622166,-8.873935899813418,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.023921247208355572,IN,4
87,1636148068921376768,Gaia DR3 6210089639875467264,6210089639875467264,1553103471,2016.0,234.77176856409181,0.56367373,-28.600038652600627,0.5326827,-0.5635585821146256,0.6342143,-0.8885933,35.553875,-31.89051682348574,0.9954524,-15.718551223978984,0.7833271,-0.38330755,0.18594941,0.14423445,-0.28232542,-0.44500855,-0.2638635,0.6540219,0.006738428,-0.25197306,-0.36244714,183,0,183,0,1.7989763,228.27505,1.4544263,1.5881253,95,False,,1.2583572,0.13777308,-0.33096713,0.32964718,-0.16538414,-0.08807378,0.15796022,21,12,1.5062536,25,8,0,0.021246303,66.84579,0,0,1.0951806,0.1837955,0.3792091,0.18399478,0.50712293,-130.51006,23.216002,-24.39661,-34.08172,False,209,222.7154003943771,1.0468159,212.75508,19.817991,19,76.52701030294403,9.6151705,7.9589863,20.629005,21,227.27481427245928,18.377277,12.367165,18.856518,1.3640809,0,0,0,1,0,1.7724876,0.8110142,0.96147346,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9433004893336,21.29763209198656,239.16563006089862,-8.853596894647186,False,False,0,False,False,False,False,False,False,False,False,2.2213162e-10,4.982426e-10,0.99999803,,,,,,,,,,,,,,,,,,,,,,,0.02138514355419324,IN,4
