,MainID,ra_now,dec_now,Gmag
343,4146600575633185792,274.6766709661145,-13.793121790542521,18.637724
493,4146599162597511808,274.6655739371643,-13.796734454317088,18.674696
4,4146600678712449408,274.67589371514447,-13.773466466216963,18.684975
423,4146600571346804480,274.67751653986835,-13.795562069328147,18.688467
476,4146612597255226880,274.6738198123809,-13.75216060976983,18.691843
371,4146600781794498944,274.6886600008914,-13.76126196408557,18.700882
196,4146600644352680960,274.67515885055184,-13.788323939717973,18.702671
161,4146600609999870976,274.6846018696598,-13.782348138361192,18.704224
220,4146612391096779264,274.6622566988966,-13.781410319240063,18.706436
513,4146600571346824320,274.6891266467863,-13.795236980297101,18.709267
381,4146600713077018624,274.69478439553234,-13.776868427118561,18.721628
189,4146612391096778112,274.6616654069467,-13.773123222386962,18.726742
213,4146600640066267520,274.66918647579473,-13.787534709613107,18.736694
59,4146612425456542208,274.6779157197372,-13.767739146538721,18.738634
348,4146600571346803456,274.67718075662964,-13.793164740824883,18.749815
519,4146612528535756288,274.67716730535955,-13.750555460503719,18.751492
60,4146612395388084864,274.666981552452,-13.775284783478089,18.754013
186,4146612425456536832,274.6746959776498,-13.761999999717844,18.762323
73,4146600678712427392,274.68345412687614,-13.777215968214072,18.770445
744,4146599166888807040,274.6524549877683,-13.79793106025408,18.77342
397,4146612528535763328,274.68071168567053,-13.755991380343596,18.774748
690,4146600399548146304,274.69951655184667,-13.79327666799224,18.780483
272,4146600575633198848,274.67417470484685,-13.790856516704928,18.788256
41,4146600674426025472,274.68024962972294,-13.778799585339028,18.79425
65,4146600678713815552,274.67958428070006,-13.76834179505372,18.794847
344,4146600640066255744,274.6615010360767,-13.787608960704226,18.79637
104,4146612429744338304,274.67962035943094,-13.76597121594238,18.79756
347,4146612494175993088,274.6616805591104,-13.762085199150642,18.801855
474,4146612601547076736,274.6667111318121,-13.753804038462533,18.804068
364,4146612395383270272,274.656894342095,-13.768479968328778,18.805481
603,4146612498462510336,274.6573738710962,-13.753867362712619,18.811926
322,4146600644358123136,274.66436017465406,-13.78909723554614,18.839584
430,4146600571346809472,274.67991518067544,-13.795446493559496,18.841877
16,4146612425456530560,274.6711903256481,-13.773412552092822,18.844748
182,4146600605706551424,274.68204101444195,-13.785881383302764,18.847786
46,4146600644352716672,274.66859727007517,-13.777378083317409,18.850103
285,4146600644354069120,274.6705252480468,-13.79084966657519,18.85168
443,4146612498462490624,274.66567846968917,-13.75564764306462,18.857555
107,4146600678713808256,274.68543251723514,-13.775486718840039,18.859106
267,4146600640066264576,274.6674154410338,-13.788920429985517,18.860413
178,4146600605706557696,274.6854797773185,-13.782719026748788,18.871426
266,4146612395386607744,274.65885029059314,-13.776030532651731,18.871653
416,4146612395388095488,274.6546270855045,-13.769689052870252,18.876942
750,4146600399548142336,274.6965705963058,-13.798889640740425,18.882832
335,4146600571346802432,274.67607000500647,-13.792843040705199,18.885979
547,4146599162597502464,274.658820384394,-13.794851221683555,18.887371
167,4146612528535759360,274.67905030585604,-13.76350160417491,18.890041
52,4146600678712451200,274.6796849850708,-13.769221635243902,18.89032
147,4146612395383254144,274.66327910637136,-13.773069298176772,18.89204
163,4146600640066274048,274.6730983382085,-13.786892385572564,18.899845
379,4146599162597503744,274.659758230994,-13.787352501369709,18.910265
631,4146599166883943168,274.6588113994641,-13.79801008895645,18.926268
664,4146600399548145024,274.6986099992333,-13.79264428047571,18.929115
314,4146600640066257920,274.6623788954102,-13.787136824758207,18.933443
311,4146600575633194240,274.67411718363167,-13.792143255106138,18.94561
440,4146612528535750784,274.6742191957701,-13.75377708221352,18.952417
165,4146600609992933248,274.68616468835125,-13.780423244337522,18.95377
376,4146612459816248704,274.6575860790049,-13.76596848827381,18.957031
326,4146600609994327552,274.69253250299477,-13.779724372223454,18.992247
363,4146600609992911232,274.687974460136,-13.78889244787152,19.0188
436,4146599162597507328,274.66203110832566,-13.791983249694841,19.022072
