,r_cntr,object_id,ngood,flags,smss_j,RA,DEC,e_raj2000,e_dej2000,mean_epoch,nimaflags,class_star,u_psf,e_u_psf,u_petro,e_u_petro,u_apc05,e_u_apc05,v_psf,e_v_psf,v_petro,e_v_petro,v_apc05,e_v_apc05,g_band,e_g_psf,g_petro,e_g_petro,g_apc05,e_g_apc05,r_band,e_r_psf,r_petro,e_r_petro,r_apc05,e_r_apc05,i_band,e_i_psf,i_petro,e_i_petro,i_apc05,e_i_apc05,z_band,e_z_psf,z_petro,e_z_petro,z_apc05,e_z_apc05,self_dist1,self_id1
110,55.62,1309065043,0,4096,181845.16-134701.0,274.688186,-13.783644,36,36,58741.3762,0,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6331,,19.0669,,18.8271,,5.08,2374954251.0
111,55.8,266608135,42,3,181844.52-134548.0,274.685542,-13.763363,36,36,57743.8655,7,0.998,14.0285,0.0203,14.0107,0.0192,14.0443,0.0202,13.8373,0.0099,13.8261,0.0096,13.8434,0.0106,13.0305,0.0101,13.0235,0.0094,13.036,0.0111,12.6117,0.0106,12.5915,0.0145,12.6172,0.0116,12.2459,0.012,12.2457,0.0117,12.2501,0.013,12.0258,0.017,12.0296,0.0169,12.027,0.0186,8.78,2374957701.0
112,55.94,2374957701,1,1,181844.95-134554.3,274.68732,-13.765085,36,36,57235.4916,0,0.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5983,0.0566,17.591,0.2395,17.5965,0.1329,8.78,266608135.0
113,56.07,266609103,23,3,181845.85-134630.8,274.691034,-13.775249,36,36,57866.9461,14,1.0,10.6321,0.0212,10.6254,0.0204,10.6396,0.0215,10.6364,0.0114,10.6285,0.0108,10.6354,0.0119,9.9832,0.0137,9.9798,0.0136,9.9812,0.0162,9.6796,0.0366,9.6676,0.0374,9.667,0.0433,9.3394,0.0491,9.1952,0.0491,9.3376,0.0493,9.1577,0.0436,9.0813,0.0435,9.1675,0.0451,12.06,1309068174.0
114,56.55,1309065013,9,2051,181839.38-134711.6,274.664066,-13.786575,36,36,58239.9602,0,0.959,18.75,0.0969,18.846,0.1025,18.6859,0.1129,18.3657,0.0758,17.9907,0.09,18.4962,0.0402,16.2215,0.0272,16.2563,0.0444,16.2482,0.0484,15.3753,0.0368,15.3464,0.0307,15.3868,0.0289,,,,,,,,,,,,,6.22,266605685.0
115,56.55,1309065000,3,3,181840.18-134720.0,274.667446,-13.788891,36,36,57720.8304,0,0.978,,,,,,,,,,,,,,,,,,,,,,,,,18.0592,0.0421,18.2495,0.0574,18.079,0.0326,16.9052,0.2027,16.6014,0.0558,16.9774,0.0661,4.76,266605676.0
116,56.61,266605703,4,259,181843.30-134723.3,274.680456,-13.789805,102,132,57962.2551,0,0.792,,,,,,,,,,,,,,,,,,,,,,,,,18.3323,0.154,18.4147,0.0388,18.531,0.028,17.7452,,17.7469,,17.6913,,6.96,2374954239.0
117,56.9,266605712,10,3,181845.45-134657.2,274.689272,-13.782595,104,42,57068.7411,5,0.924,,,,,,,,,,,,,17.6079,0.0819,17.7147,0.093,17.6464,0.0933,17.209,0.0268,17.4701,0.0993,17.2877,0.0588,16.5409,0.0579,16.5232,0.1668,16.449,0.0575,,,,,,,5.36,1309065043.0
118,57.56,1309064941,10,2049,181838.47-134656.0,274.660293,-13.782183,36,65,57609.8593,0,0.981,,,,,,,18.1747,0.0387,18.2047,0.1058,18.1789,0.0345,16.476,0.039,16.5554,0.0988,16.4976,0.0457,15.8553,0.0144,15.9121,0.0369,15.8571,0.0182,15.3463,0.03,15.3944,0.0344,15.3558,0.0329,,,,,,,12.67,266608022.0
119,57.94,266608114,1,1,181839.15-134549.5,274.663159,-13.763742,36,36,57210.5547,0,0.803,,,,,,,,,,,,,,,,,,,,,,,,,19.4194,0.0509,19.8734,0.2177,19.4979,0.0999,,,,,,,8.03,266608065.0
120,59.56,266605680,4,2050,181840.88-134727.4,274.670353,-13.790917,113,195,57641.3781,0,0.543,,,,,,,,,,,,,,,,,,,19.3309,0.0739,21.8223,1.2332,19.3078,0.0796,17.6692,0.1226,17.8965,0.164,17.6365,0.0913,16.8619,0.0918,16.9801,0.0815,16.8249,0.0567,4.71,266605678.0
121,59.99,266605679,3,3,181841.74-134729.8,274.673959,-13.791634,36,43,57410.9998,4,0.036,,,,,,,,,,,,,,,,,,,,,,,,,15.7108,0.3988,15.9975,0.0655,16.3723,0.0484,14.789,0.3023,15.0996,0.0638,15.7011,0.0385,6.52,1309065003.0
122,60.26,2374954233,0,24,181842.97-134728.5,274.679044,-13.791272,36,36,58301.5858,6,0.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9602,,17.5394,,17.2487,,3.28,266605699.0
123,60.32,1309065005,0,1025,181840.55-134726.6,274.66901,-13.790714,36,76,57975.9661,0,0.814,,,,,,,,,,,,,,,,,,,,,,,,,19.2803,,19.2823,,19.2407,,,,,,,,4.75,266605680.0
124,60.4,266605699,5,3,181842.75-134729.1,274.678134,-13.791499,36,66,57079.5197,0,0.096,,,,,,,,,,,,,,,,,,,16.626,0.2747,16.5904,0.081,16.8604,0.0567,15.7122,0.1835,15.8572,0.1612,15.9332,0.0865,15.0839,0.1745,15.0588,0.1169,15.2763,0.0878,3.28,2374954233.0
125,60.45,266608023,30,2051,181837.86-134634.8,274.657769,-13.776364,36,106,57555.2179,7,0.999,12.033,0.0203,12.0232,0.0198,12.0316,0.021,11.9607,0.0108,11.9561,0.0106,11.9625,0.0115,11.3155,0.0133,11.2999,0.0105,11.3271,0.0123,10.975,0.0181,10.9358,0.0101,10.9778,0.0118,10.6615,0.0338,10.5871,0.0152,10.6784,0.0166,10.4946,0.0536,10.3656,0.0231,10.5131,0.0251,9.2,2374957556.0
126,60.61,266605698,36,3,181842.25-134730.4,274.676059,-13.791804,40,59,57524.1346,7,0.984,16.113,0.0189,16.096,0.0218,16.1124,0.0206,15.3451,0.0104,15.338,0.0132,15.342,0.0113,14.3216,0.0114,14.2411,0.0323,14.327,0.0116,13.9501,0.0121,13.8648,0.0396,13.957,0.0113,13.5623,0.0284,13.3452,0.0428,13.6052,0.0154,13.2875,0.0704,13.0602,0.0948,13.3472,0.0286,5.45,2374954214.0
127,60.77,266606888,16,3,181845.83-134654.0,274.690962,-13.781681,326,185,57199.3948,0,0.982,,,,,,,,,,,,,17.4722,0.0442,17.4882,0.1907,17.522,0.0798,16.4486,0.02,16.4952,0.0384,16.4743,0.0315,15.3944,0.0252,15.3186,0.0529,15.4651,0.0598,14.5594,0.1224,14.4697,0.119,14.9498,0.0275,6.76,266605712.0
128,61.54,266608064,42,3,181838.46-134556.1,274.660287,-13.765616,36,36,57677.1644,12,0.998,13.8673,0.0187,13.8764,0.0179,13.8517,0.0191,13.7185,0.0108,13.7377,0.0103,13.7134,0.0112,12.8774,0.0075,12.8832,0.0069,12.8715,0.0086,12.4083,0.0104,12.4248,0.0093,12.3994,0.011,11.9424,0.0124,11.9172,0.0409,11.9512,0.0129,11.6648,0.0226,11.6342,0.0504,11.7624,0.0793,9.77,266608063.0
129,61.74,266608139,2,3,181842.57-134529.0,274.677433,-13.758013,95,139,57948.5448,0,0.966,,,,,,,,,,,,,,,,,,,,,,,,,18.4234,0.0589,18.435,0.0707,18.3693,0.0482,17.0378,0.2166,16.6293,0.067,17.0552,0.0682,6.26,266608140.0
130,61.95,2374954241,1,512,181844.41-134721.0,274.685044,-13.789175,36,56,57235.4916,0,0.935,,,,,,,,,,,,,,,,,,,,,,,,,17.3223,,17.4768,,17.3737,,16.4458,0.0827,16.4799,0.0777,16.3945,0.0616,8.68,2374954240.0
131,62.04,266605685,1,1,181838.96-134713.6,274.662373,-13.787109,36,36,57498.754,0,0.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.262,0.1204,17.3796,0.1226,17.3914,0.1202,6.22,1309065013.0
132,62.26,266608127,33,3,181840.96-134529.5,274.67069,-13.758219,36,36,57470.3225,1,1.0,12.6059,0.0196,12.5985,0.019,12.6077,0.0201,12.5121,0.0104,12.5098,0.0102,12.514,0.0111,11.7408,0.0096,11.7364,0.0094,11.7409,0.011,11.2904,0.0098,11.2969,0.0093,11.2889,0.011,10.8655,0.0158,10.8711,0.0157,10.8662,0.017,10.6281,0.0264,10.6262,0.0263,10.6256,0.0284,12.48,266608126.0
133,62.91,266608138,1,0,181843.78-134532.8,274.682467,-13.759102,36,36,57210.5561,0,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6607,0.0818,18.8711,0.2265,18.6045,0.1091,6.47,2374957708.0
134,63.46,266605678,2,3,181840.99-134731.8,274.670803,-13.792151,36,210,57367.1228,0,0.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.359,0.0943,17.4133,0.1796,17.3072,0.0772,4.71,266605680.0
135,63.48,266605675,9,0,181839.36-134720.6,274.664032,-13.789053,78,39,57285.7969,3,0.82,,,,,,,,,,,,,,,,,,,,,,,,,17.3061,0.046,17.461,0.0665,17.2476,0.038,16.4135,0.06,16.5074,0.0613,16.4091,0.0277,8.92,1309065013.0
136,63.6,1309069278,3,1027,181846.20-134646.9,274.692542,-13.779678,37,36,58221.1343,0,0.955,,,,,,,,,,,,,,,,,,,,,,,,,18.1785,,18.3972,,18.2409,,17.4989,0.1083,17.0433,0.1373,17.3418,0.0715,8.62,266606890.0
137,63.63,2374954240,0,4096,181843.96-134726.8,274.683194,-13.790781,42,36,57711.6904,0,0.902,,,,,,,,,,,,,,,,,,,,,,,,,19.3501,,,,20.6905,,18.2285,,19.8215,,18.6132,,8.26,2374954239.0
138,64.18,266608140,22,3,181843.00-134527.7,274.679182,-13.75764,111,89,57936.6823,0,0.988,,,,,,,,,,,,,19.6064,0.0211,20.4866,0.1382,19.5811,0.0392,18.1685,0.0204,18.3517,0.023,18.1576,0.0212,16.8532,0.0152,16.9609,0.0262,16.8725,0.0176,16.0835,0.0201,16.1695,0.0758,16.1159,0.0277,6.06,266608141.0
139,64.57,266605709,8,0,181845.45-134710.2,274.689429,-13.786194,45,36,57492.793,0,0.983,,,,,,,,,,,,,,,,,,,,,,,,,17.0536,0.0496,17.2492,0.1324,17.0695,0.0577,16.3337,0.0331,16.5743,0.0954,16.3953,0.031,8.82,1309066676.0
140,65.27,266605627,41,2051,181838.40-134709.0,274.66005,-13.785858,36,36,57692.3431,14,0.994,13.8781,0.0186,13.8983,0.0179,13.8638,0.0191,13.6869,0.0107,13.7072,0.0103,13.6799,0.0112,12.9477,0.01,12.9578,0.0094,12.9413,0.0111,12.5711,0.0098,12.5831,0.0093,12.567,0.011,12.2145,0.017,12.1123,0.0532,12.2244,0.0155,12.0231,0.0175,11.7945,0.0318,12.0283,0.0177,9.29,266605685.0
141,65.93,266608065,9,3,181838.80-134543.4,274.661682,-13.762035,36,41,57286.5736,0,0.979,,,,,,,,,,,,,,,,,,,,,,,,,17.9632,0.0286,17.9747,0.0561,17.9756,0.0244,17.1649,0.0513,16.3949,0.2962,17.1025,0.0699,4.32,266608072.0
142,65.95,266608136,41,3,181845.03-134541.0,274.68765,-13.761412,36,36,57663.0551,5,0.996,13.8255,0.0204,13.7928,0.0191,13.8442,0.0202,13.6668,0.0104,13.6325,0.0101,13.6767,0.0106,12.8633,0.0118,12.8255,0.0112,12.8738,0.0111,12.4372,0.0157,12.3818,0.0105,12.4513,0.0126,12.0609,0.0141,11.9866,0.0127,12.0764,0.013,11.8438,0.0216,11.7426,0.0192,11.8588,0.0207,10.18,266608135.0
143,66.07,266605674,10,2051,181840.25-134731.1,274.667721,-13.791938,36,69,57537.661,0,0.972,,,,,,,,,,,,,,,,,,,17.6712,0.1024,17.873,0.1246,17.6615,0.1052,16.5508,0.0352,16.4562,0.0333,16.5011,0.0367,15.8666,0.0569,15.7353,0.1201,15.8575,0.0304,6.3,1309065005.0
144,66.1,2374958915,1,0,181846.14-134603.2,274.692281,-13.767558,36,36,59104.3921,0,0.349,,,,,,,18.6706,0.4165,21.2612,0.304,19.3479,0.1746,,,,,,,,,,,,,,,,,,,,,,,,,5.92,1309069303.0
145,66.31,2374956034,0,1536,181846.02-134700.8,274.691781,-13.783581,45,159,57988.4339,0,0.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2902,,17.6811,,17.5945,,7.42,266606888.0
146,66.33,1309068080,1,0,181837.64-134649.2,274.656853,-13.780367,36,36,58741.3748,0,0.507,,,,,,,,,,,,,,,,,,,,,,,,,18.7343,0.0979,18.8754,0.0977,18.7266,0.0727,,,,,,,7.58,266608019.0
147,66.43,1309065003,2,1,181841.64-134736.2,274.673527,-13.793397,133,36,57975.9675,0,0.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9181,0.1466,18.3676,0.0966,18.2231,0.0722,4.03,266605654.0
148,66.87,2374957708,1,0,181843.57-134527.1,274.681543,-13.757545,36,36,57210.5588,0,0.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5485,0.0582,20.2384,0.5018,19.0466,0.1544,4.53,2374957712.0
149,67.28,1309069303,1,1,181846.03-134557.3,274.691847,-13.765969,36,36,58686.5322,0,0.0,,,,,,,18.031,0.4808,18.6543,0.3084,19.396,0.1381,,,,,,,,,,,,,,,,,,,,,,,,,5.92,2374958915.0
150,67.43,2374954230,2,2051,181842.20-134737.3,274.675868,-13.793711,102,78,57367.1222,0,0.927,,,,,,,,,,,,,,,,,,,16.793,0.0486,16.632,0.0638,16.7829,0.037,,,,,,,,,,,,,6.9,266605698.0
151,68.37,266608060,6,3,181837.67-134603.3,274.656996,-13.767587,54,73,57193.2692,0,0.908,,,,,,,,,,,,,,,,,,,,,,,,,17.0546,0.0739,16.8651,0.1478,17.0719,0.0382,16.2349,0.07,15.9556,0.1435,16.2092,0.0355,4.42,2374957571.0
152,68.6,1309064933,1,1,181838.74-134719.6,274.661463,-13.788793,36,36,58741.3762,0,0.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0399,0.4861,17.7447,0.1431,18.4154,0.137,3.2,1309064932.0
153,68.76,266605700,6,1,181843.26-134736.3,274.680253,-13.793405,36,88,57711.6895,0,0.964,,,,,,,,,,,,,,,,,,,,,,,,,18.5253,0.0639,18.71,0.0598,18.5659,0.0647,17.731,0.0554,18.0573,0.2021,17.8649,0.1247,7.47,266605668.0
154,69.33,266605705,40,3,181845.24-134720.7,274.688558,-13.789054,74,98,57827.6481,7,0.984,15.9357,0.0218,16.031,0.0242,15.9244,0.0213,15.5916,0.0133,15.6875,0.0145,15.5777,0.0121,14.4278,0.0284,14.4105,0.0167,14.4785,0.0138,13.6917,0.0652,13.7389,0.0173,13.865,0.015,13.0385,0.0611,13.0308,0.0329,13.2481,0.0181,12.5615,0.0636,12.5651,0.0416,12.8304,0.023,2.14,2374954243.0
155,69.38,266608063,3,3,181837.80-134557.3,274.657508,-13.765904,36,108,57193.2692,0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,17.5046,0.3737,17.328,0.1063,17.8725,0.1095,17.2462,0.0979,16.9091,0.2917,17.3514,0.0801,4.12,266608062.0
156,69.58,266608124,2,1,181839.42-134531.6,274.664261,-13.758729,36,51,57367.1227,0,0.473,,,,,,,,,,,,,,,,,,,,,,,,,17.3642,0.3079,16.8209,0.1262,17.594,0.1,16.5321,0.2108,16.2794,0.1467,16.5694,0.0671,6.58,266608123.0
157,69.64,266605677,39,2051,181840.96-134738.0,274.670698,-13.793888,36,36,57850.5589,0,0.989,18.0785,0.0829,18.2556,0.0916,18.0521,0.0906,17.7659,0.0361,17.851,0.0832,17.7649,0.0387,15.8843,0.0118,15.8638,0.0157,15.8923,0.0102,15.204,0.0106,15.2049,0.0174,15.2103,0.0106,14.6044,0.0172,14.4766,0.0288,14.6365,0.0102,14.2974,0.0294,14.0189,0.0305,14.3554,0.0169,5.82,266605651.0
158,69.65,2374957556,0,16,181837.23-134635.6,274.655146,-13.776562,36,36,58687.5331,0,0.363,,,,,,,16.7153,,18.1082,,18.4521,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,266608023.0
159,70.0,2374957571,6,3,181837.47-134606.5,274.656136,-13.768486,132,251,57577.5591,0,0.813,,,,,,,,,,,,,18.0691,0.3835,19.6657,0.2739,18.756,0.0344,,,,,,,15.6009,0.1402,15.6643,0.1617,16.4268,0.1958,14.7555,0.2542,14.2804,0.0604,15.1518,0.0552,1.36,266608037.0
160,70.07,266608037,9,3,181837.42-134607.8,274.655991,-13.768838,164,36,57141.7985,0,0.909,,,,,,,,,,,,,,,,,,,17.0776,0.0784,17.2617,0.2506,17.1297,0.1474,15.9889,0.0659,15.9046,0.0864,16.0246,0.046,15.7782,0.3302,15.2496,0.3061,15.5515,0.2873,1.36,2374957571.0
161,70.11,266605654,1,1,181841.74-134740.0,274.67393,-13.794446,36,36,57210.5547,0,0.515,,,,,,,,,,,,,,,,,,,,,,,,,19.7232,0.1064,20.2845,0.2919,19.6211,0.1094,,,,,,,4.03,1309065003.0
162,70.18,266608072,7,3,181838.56-134540.9,274.660654,-13.761368,64,36,57146.0187,0,0.978,,,,,,,,,,,,,,,,,,,,,,,,,18.1323,0.0307,18.0542,0.0375,18.1137,0.0309,17.2395,0.0522,17.1323,0.1426,17.2146,0.0477,4.32,266608065.0
163,70.23,266608141,3,3,181843.07-134521.4,274.679462,-13.755978,74,62,57210.557,0,0.921,,,,,,,,,,,,,,,,,,,,,,,,,18.8395,0.181,18.1435,0.27,18.9441,0.0527,17.7301,0.2389,16.6446,0.0739,17.8172,0.0779,4.16,266608142.0
164,70.32,1309064932,4,1,181838.53-134719.0,274.660569,-13.788604,36,53,57975.9668,0,0.773,,,,,,,,,,,,,,,,,,,,,,,,,19.4508,0.1457,19.785,0.3949,19.6309,0.3427,18.0649,0.2415,18.1532,0.2599,18.3978,0.0801,3.2,1309064933.0
165,70.59,2374957712,1,0,181843.82-134524.6,274.682616,-13.756839,36,97,57210.5575,0,0.718,,,,,,,,,,,,,,,,,,,,,,,,,19.676,0.061,21.1132,0.4766,20.3675,0.2162,18.4946,,19.8175,,18.7789,,4.53,2374957708.0
166,70.73,2374954243,2,3,181845.40-134720.4,274.689168,-13.789023,234,65,58688.0249,1,0.876,,,,,,,,,,,,,13.9766,0.1689,14.4215,0.059,14.9886,0.0916,,,,,,,,,,,,,,,,,,,2.14,266605705.0
167,71.44,266608142,13,3,181843.36-134521.4,274.68065,-13.75593,212,116,57670.5977,0,0.979,,,,,,,,,,,,,,,,,,,,,,,,,18.014,0.0191,17.8824,0.1382,18.0573,0.0247,17.2584,0.0274,17.1505,0.1655,17.2566,0.0445,4.16,266608141.0
168,71.72,266606890,7,3,181846.68-134652.0,274.694527,-13.781097,36,47,57554.3356,0,0.973,,,,,,,,,,,,,,,,,,,16.9467,0.2309,16.8525,0.0752,17.154,0.0707,16.1994,0.0333,16.1308,0.0369,16.2156,0.0264,15.7142,0.0405,15.598,0.118,15.6765,0.0375,7.97,266606889.0
169,72.05,1309066676,1,515,181846.06-134711.0,274.691943,-13.786394,36,36,58741.3748,7,0.521,,,,,,,,,,,,,,,,,,,,,,,,,18.9144,0.189,18.8506,0.2144,18.9466,0.087,15.4341,,20.4176,,17.7512,,6.14,1309066665.0
170,73.0,266605673,42,2051,181839.79-134735.8,274.665805,-13.793207,37,92,57895.022,1,0.984,18.0622,0.0347,18.4152,0.0862,18.1045,0.0414,17.8598,0.0316,17.8387,0.1069,17.8551,0.0342,15.3666,0.0303,15.2229,0.0413,15.483,0.03,14.3287,0.0445,14.1912,0.0724,14.5044,0.0305,13.4427,0.043,13.4202,0.0216,13.6063,0.0157,12.9786,0.0459,12.9162,0.0158,13.1032,0.018,8.11,266605674.0
171,73.44,266605628,32,2049,181837.34-134658.2,274.655615,-13.782857,51,54,57836.152,4,0.994,,,,,,,,,,,,,17.0944,0.0128,17.0961,0.0228,17.1106,0.0098,16.3506,0.0119,16.3598,0.0208,16.3606,0.0117,15.8154,0.0117,15.8399,0.0209,15.819,0.0118,15.5639,0.0179,15.6552,0.0315,15.5773,0.0195,8.14,266608019.0
172,73.47,266608062,2,3,181837.54-134555.7,274.656415,-13.765479,76,36,57498.7539,0,0.821,,,,,,,,,,,,,,,,,,,,,,,,,17.4386,0.4,17.2361,0.1313,17.8182,0.119,17.3098,0.2725,17.4938,0.1599,17.4761,0.128,1.59,2374957604.0
173,73.49,266608035,1,515,181837.13-134610.5,274.654724,-13.76962,36,36,57498.754,0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,17.8688,,18.4051,,17.8766,,17.1046,0.1036,17.1921,0.1272,17.2066,0.106,5.25,266608037.0
174,73.5,266606889,42,3,181846.60-134659.8,274.69421,-13.78329,37,40,58003.2524,5,0.995,15.0562,0.0207,15.0654,0.021,15.0618,0.0216,14.6106,0.0101,14.6104,0.0105,14.6097,0.0113,13.7513,0.0096,13.714,0.0197,13.7674,0.0114,13.3952,0.0132,13.3122,0.0699,13.3975,0.0135,13.1002,0.0129,13.004,0.0595,13.1884,0.0623,12.8765,0.018,12.7383,0.0748,12.8857,0.0181,7.97,266606890.0
175,73.61,266608123,2,1,181838.95-134531.3,274.662382,-13.758634,213,100,58092.6445,0,0.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4175,0.2637,17.1308,0.5281,17.4661,0.2706,6.58,266608124.0
176,73.67,1309066665,1,3,181845.90-134716.6,274.691291,-13.787978,36,36,58741.3762,0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7924,0.3894,16.6615,0.0951,17.9909,0.0994,6.14,1309066676.0
177,73.87,266608019,5,1,181837.11-134650.7,274.654725,-13.780768,36,42,58118.0793,0,0.928,,,,,,,,,,,,,,,,,,,,,,,,,18.9608,0.0601,18.777,0.0482,18.9678,0.0369,18.1839,0.046,18.2561,0.1226,18.1463,0.1105,6.61,2374957550.0
178,73.95,266605620,21,2051,181838.81-134727.4,274.661721,-13.790989,80,168,57500.7627,1,0.983,,,,,,,,,,,,,17.4395,0.0458,17.3741,0.1268,17.4758,0.0436,16.8026,0.0224,16.7028,0.0663,16.79,0.026,16.3007,0.019,16.1524,0.0437,16.2883,0.0149,16.0307,0.0324,15.7357,0.1054,16.0069,0.0229,5.9,266605621.0
179,74.04,2374957604,2,3,181837.45-134556.7,274.656075,-13.765772,45,36,57210.5561,0,0.142,,,,,,,,,,,,,,,,,,,,,,,,,15.7284,0.2936,16.0646,0.051,17.0103,0.0251,,,,,,,1.38,266608061.0
180,74.43,266605653,4,1,181842.04-134744.4,274.675211,-13.795675,36,346,58048.0149,0,0.682,,,,,,,,,,,,,,,,,,,,,,,,,18.8527,0.1319,18.7244,0.1566,18.7791,0.1305,17.8577,0.239,17.903,0.3967,17.8042,0.1624,5.6,266605652.0
181,74.48,2374954140,0,4096,181837.59-134707.7,274.656638,-13.785487,54,58,57720.829,0,0.886,,,,,,,,,,,,,,,,,,,,,,,,,18.8498,,19.4044,,19.2069,,,,,,,,10.12,266605628.0
182,74.5,266605666,10,2,181842.60-134743.9,274.677541,-13.795546,36,36,57923.232,0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,17.8747,0.1083,17.8396,0.1057,17.8113,0.1018,16.8916,0.0469,16.74,0.1228,16.8838,0.046,6.39,266605665.0
183,74.88,266605651,3,2051,181841.07-134743.6,274.671112,-13.795454,199,36,57912.9612,0,0.983,,,,,,,,,,,,,,,,,,,17.2128,0.4252,17.3879,0.1051,17.5225,0.0885,,,,,,,15.9249,0.0773,15.8833,0.0587,15.9182,0.0442,4.77,266605649.0
184,75.16,2374957783,0,513,181842.21-134514.9,274.675876,-13.754139,131,172,57210.5581,0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,19.6702,,,,19.7794,,19.058,,,,19.0626,,5.79,266608193.0
185,75.24,266608061,12,3,181837.34-134556.8,274.65568,-13.765798,36,36,57258.0941,0,0.949,,,,,,,,,,,,,18.0593,0.4074,17.7742,0.0429,18.8252,0.0359,17.9451,0.1169,17.6366,0.2157,17.9339,0.0786,17.0583,0.0339,16.7566,0.1871,17.0114,0.058,16.2211,0.0793,15.7393,0.1279,16.2352,0.0439,1.38,2374957604.0
186,75.46,266605669,21,3,181843.76-134740.8,274.682336,-13.794713,36,59,57979.7132,0,0.982,,,,,,,,,,,,,19.9525,0.0448,20.2586,0.1603,19.9925,0.0854,18.6724,0.0218,18.776,0.1232,18.6679,0.0235,17.3311,0.0136,17.4315,0.0242,17.3389,0.0148,16.5241,0.0235,16.5541,0.1041,16.5575,0.0318,7.92,266605671.0
187,75.61,2374958892,1,0,181847.17-134634.9,274.696578,-13.776365,36,36,58741.3748,0,0.559,,,,,,,,,,,,,,,,,,,,,,,,,19.6739,0.067,20.0127,0.2911,19.9564,0.208,,,,,,,9.62,2374958893.0
188,75.63,266605668,6,3,181843.18-134743.7,274.679929,-13.795455,36,36,57664.153,0,0.978,,,,,,,,,,,,,,,,,,,,,,,,,17.9712,0.0216,18.1961,0.0521,18.0202,0.0339,17.0841,0.0479,17.1352,0.106,17.0997,0.0628,4.11,266605667.0
189,75.83,266605621,5,3,181838.44-134725.4,274.660161,-13.790363,36,54,57880.524,0,0.893,,,,,,,,,,,,,,,,,,,,,,,,,18.0317,0.0985,17.7334,0.0522,17.9757,0.044,17.4535,0.0868,16.9414,0.3845,17.1744,0.1585,5.9,266605620.0
190,76.05,2374954166,1,1,181840.23-134741.5,274.667627,-13.794873,36,36,57498.754,0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1917,0.2449,17.0957,0.1086,17.2281,0.1065,6.25,266605650.0
191,76.15,266609121,24,1,181846.35-134547.9,274.693153,-13.763313,36,36,58131.178,6,0.984,18.4712,0.0472,19.0749,0.3327,18.576,0.066,18.0914,0.0398,18.608,0.1459,18.1559,0.0434,16.3767,0.0248,16.5494,0.0404,16.3816,0.0266,15.7772,0.0283,16.0234,0.0524,15.7806,0.0246,15.2193,0.0148,15.2854,0.0138,15.2124,0.0151,14.9988,0.023,15.1486,0.0211,15.0007,0.0226,10.6,1309069303.0
192,76.2,266608193,9,3,181841.81-134513.8,274.674247,-13.753847,75,370,57357.5004,3,0.638,,,,,,,,,,,,,,,,,,,,,,,,,18.0081,0.1215,17.4913,0.2001,17.8532,0.076,16.6602,0.0927,16.6064,0.1242,16.7739,0.0458,5.79,2374957783.0
193,76.46,1309068218,1,1,181843.53-134517.2,274.681601,-13.754751,36,36,58686.5281,0,0.571,,,,,,,,,,,,,19.282,0.301,18.6974,0.0866,19.914,0.0802,,,,,,,,,,,,,,,,,,,5.39,266608142.0
194,76.59,266608125,19,7,181840.09-134518.5,274.667072,-13.755166,36,36,57844.8142,7725,1.0,10.6296,0.0196,10.6243,0.019,10.6315,0.0201,10.5627,0.0115,10.5608,0.011,10.5628,0.012,9.6857,0.0138,9.6839,0.0136,9.6865,0.0162,9.1345,,9.1905,,9.1968,,8.6173,0.0491,8.5078,0.0491,8.6213,0.0493,7.9127,,8.2335,,8.3273,,15.0,
195,76.95,266605650,54,2051,181840.61-134744.3,274.669237,-13.79563,41,40,57799.21,4,0.998,15.8464,0.0191,15.8881,0.0206,15.8409,0.0201,15.4303,0.0116,15.4598,0.0122,15.4317,0.0122,14.0856,0.0072,14.0491,0.0328,14.1206,0.029,13.5686,0.0083,13.5629,0.0121,13.5759,0.0097,13.1504,0.0115,13.0935,0.0124,13.1686,0.01,12.9464,0.0176,12.8406,0.0251,12.9689,0.016,6.25,2374954166.0
196,76.95,2374957550,1,1,181836.83-134645.8,274.653464,-13.7794,36,36,58741.3748,0,0.082,,,,,,,,,,,,,,,,,,,,,,,,,18.2718,0.3586,18.1111,0.0875,18.5852,0.0652,,,,,,,6.61,266608019.0
