,MainID,ra_now,dec_now,Gmag
75,5940106007100729344,251.7658199051487,-45.85173977532467,16.566833
4,5940106763006626176,251.76152812834678,-45.85128090813622,16.57099
569,5940106655624030720,251.74260985816716,-45.84917291926537,16.571804
558,5940105904021502336,251.76099509098933,-45.86423586183759,16.578358
190,5940106007092376320,251.76899279521453,-45.849876797951886,16.598217
637,5940106763014989056,251.74971677813045,-45.8404536297958,16.619467
733,5940105904013091456,251.76462439239614,-45.866562029796064,16.649446
592,5940106041452309376,251.77310873921022,-45.84300294173394,16.66197
306,5940106655624023296,251.74975576569364,-45.85727274285606,16.662855
957,5940105904013079552,251.76654050962972,-45.86994506734351,16.67345
244,5940106007092376448,251.77068672964648,-45.84962915497338,16.684267
354,5940106797366400768,251.76562196051074,-45.84325670863012,16.68784
1115,5940199877886898048,251.7848096334823,-45.84050560997694,16.69187
393,5940106041460467200,251.77440364288057,-45.85078969372651,16.692219
378,5940106659927363456,251.75492246450835,-45.861160446095255,16.692667
627,5940105904021501184,251.76507538134524,-45.86489478397968,16.693432
267,5940106659935751552,251.75587059583464,-45.859684583390184,16.705158
1523,5940199873595094272,251.78005972489962,-45.82876965793302,16.710058
399,5940106041452154880,251.7680362432335,-45.84346223479068,16.712032
878,5940106621264279808,251.73940030908742,-45.861543930293394,16.721333
704,5940106655633207936,251.73913504697407,-45.853158579649026,16.72887
1024,5940105972740981120,251.78709503061978,-45.85685858785488,16.733067
200,5940106007100722944,251.76670759069225,-45.856976327192605,16.741451
906,5940106007100716416,251.7815798677044,-45.86141044942669,16.74731
131,5940106763006643456,251.76222124372097,-45.84681385680252,16.752798
623,5940106041452136704,251.7772873027366,-45.846118694173875,16.770264
205,5940106007092376832,251.76960858732863,-45.850307663929925,16.775467
187,5940106007100734720,251.76692038230786,-45.847536328510195,16.776447
257,5940106659935765376,251.748800692615,-45.84990950161285,16.778687
1156,5940106689983759360,251.73137924134838,-45.859601978022596,16.7809
1234,5940106625576009344,251.73700271285844,-45.867945892906924,16.788458
277,5940106659935750144,251.76019664074576,-45.860372556796946,16.79994
582,5940106041452159744,251.76990793642423,-45.841372013089206,16.816177
161,5940106007092374272,251.76836475596906,-45.85103032925905,16.819027
60,5940106007100729216,251.76508986312413,-45.8520009216741,16.822826
1162,5940106793069533568,251.75622184732848,-45.83063961982167,16.824343
1697,5940199873591752448,251.7847724804802,-45.82758878454456,16.830187
739,5940106037148737792,251.78165211159924,-45.853332823094895,16.831776
630,5940105904013098752,251.7653017156983,-45.86488528741216,16.867785
876,5940106625567646208,251.73811805484746,-45.8600140155403,16.86834
202,5940106763006877056,251.7634567682827,-45.84551458827943,16.869312
866,5940106797374730240,251.75426680925503,-45.835280845402345,16.886896
708,5940106041452144768,251.7778452109486,-45.84424136330097,16.891916
170,5940106007092361088,251.76858371512327,-45.852627112864674,16.897655
910,5940106041460473600,251.7825348746209,-45.8434401157519,16.902033
621,5940106041452136576,251.7770616663113,-45.845846683536855,16.903725
701,5940106797366420608,251.76773868182647,-45.8384364874095,16.90697
9,5940106763015034112,251.75999000395785,-45.8504511276375,16.913315
836,5940106041452179328,251.77074144940028,-45.837089546117724,16.913752
1365,5940199809167415680,251.79432057809422,-45.846268345198254,16.932882
578,5940106041452141952,251.7746207968637,-45.84461687117806,16.949293
779,5940105904013091200,251.75962717637543,-45.8676797322712,16.949509
797,5940106728646925952,251.73733438819932,-45.8489093791544,16.951258
1247,5940199877892577152,251.79003132750955,-45.84282671457925,16.951368
1874,5940106831734472832,251.7265914095848,-45.82837603383869,16.963198
401,5940106007100726912,251.77461444972468,-45.85169841099872,16.964825
255,5940105904021506560,251.76310478190078,-45.85969309786731,16.968779
816,5940106041452163712,251.77538770715992,-45.83958863058676,16.97223
499,5940106797374726272,251.7593375211275,-45.84023092081853,16.972385
221,5940106659935756416,251.7516783012416,-45.85621475654588,16.97243
1519,5940106625567585792,251.74038726282186,-45.87526174170267,16.978718
1544,5940106247610480640,251.73307301823436,-45.871944262903305,16.989588
686,5940106041460463872,251.7806817175346,-45.85199799962203,16.992167
650,5940106659927411456,251.74089749874392,-45.85552675363762,16.993235
1527,5940199804872264576,251.7938743666706,-45.838615284833644,16.995623
