ra,dec,x,y,e1,e2,res,sigmae,rkron,extendedness,blendedness,psf_used,e1_sdss,e2_sdss,e1_psf_sdss,e2_psf_sdss,e1_hsm,e2_hsm,e1_psf_hsm,e2_psf_hsm,i_e1_psf_sdss,i_e2_psf_sdss,u_psf_mag,u_psf_magerr,u_cmodel_mag,u_cmodel_magerr,g_psf_mag,g_psf_magerr,g_cmodel_mag,g_cmodel_magerr,r_psf_mag,r_psf_magerr,r_cmodel_mag,r_cmodel_magerr,i_psf_mag,i_psf_magerr,i_cmodel_mag,i_cmodel_magerr,z_psf_mag,z_psf_magerr,z_cmodel_mag,z_cmodel_magerr,Y_psf_mag,Y_psf_magerr,Y_cmodel_mag,Y_cmodel_magerr,idn,Weigth
302.828392,-56.70134435,26261.14223,25820.22072,0.706956267,0.427666873,0.728839993,0.006299555,6.374112606,1,0.338926083,0,0.483737139,0.303938462,-0.020618099,0.022954856,0.483908832,0.304004014,-0.020651776,0.022856066,0.011847004,0.023385073,22.63232392,0.019583026,22.07369422,0.017224294,22.2549814,0.007476744,21.49833813,0.006285058,21.73918251,0.003912781,20.95587381,0.003312144,21.56085226,0.004847487,20.71955129,0.004165056,21.1777309,0.006823551,20.4326956,0.005919607,20.98580297,0.016697476,20.1392687,0.014194413,1020428,8
302.8401441,-56.69774486,26175.66226,25857.98016,-0.166658431,0.00595649,0.995405674,0.001719083,47.36772537,1,0.893812427,0,-0.162768378,-0.001282728,-0.022015486,0.022731297,-0.164529756,0.005237398,-0.022051189,0.022628251,0.011254408,0.02614349,nan,1.78686E+11,20.38235776,0.071207525,21.7964647,0.005323345,17.71383222,0.00304795,22.02460221,0.004884275,17.44378971,0.001645884,21.95616848,0.007045869,17.06026001,0.002444186,23.48070401,0.053990268,18.61795021,0.025717186,23.71964644,0.203467165,17.75090327,0.03542209,1020431,8
302.8475235,-56.71155548,26116.79552,25681.05997,-0.424882382,-0.760774195,0.739643335,0.015787605,5.78096056,1,0.372380583,0,-0.312211197,-0.543534987,-0.022817985,0.02075118,-0.312139302,-0.543758094,-0.022864062,0.020794477,0.005565624,0.029271939,23.4475006,0.040482684,22.68867456,0.033430767,23.18543771,0.014282262,22.35770529,0.011300499,22.72794302,0.008411795,21.95633962,0.007074011,22.59992165,0.011379822,21.79447769,0.009853425,22.08306587,0.014578207,21.31062292,0.012318595,21.93604787,0.040948377,20.82511728,0.033300888,1020438,8
302.846168,-56.69695855,26127.80613,25880.82394,0.881714165,-0.292130649,0.958893657,0.01308767,21.12134552,1,0.787075962,0,0.025706001,-0.003699411,-0.026259835,0.017372905,0.775857329,-0.262501925,-0.026286231,0.017335486,0.005904906,0.027827989,24.52571816,0.111262901,22.42221969,0.106796914,24.1156588,0.038086121,22.13875327,0.052072979,22.95146768,0.011002873,20.41300655,0.009329211,22.05839182,0.00776396,19.71238727,0.008309149,21.4756365,0.008379809,19.14074257,0.008593647,21.15858696,0.019743394,18.67487855,0.017928028,1020439,8
302.7864969,-56.69939445,26576.1123,25845.43259,-0.242322057,0.032032121,0.805566669,4.19E-05,9.630911827,1,0.015756726,0,-0.166279522,0.02945621,-0.020885413,0.020184735,-0.166525498,0.02943192,-0.020920223,0.020073581,0.012586182,0.02365156,18.89611038,0.004354955,17.31028081,0.004331058,17.52412279,0.002135699,15.6671082,0.002125718,16.66243409,0.001218481,14.76451526,0.001214139,16.33517825,0.002086613,14.35859912,0.002084468,15.95174371,0.001214487,14.08429118,0.001210429,15.84681047,0.000777931,13.93456256,0.000743737,1020586,8
302.7906982,-56.68844553,26545.2801,25995.46058,-0.038646389,0.219915733,0.562817454,0.002053782,3.909413338,1,0.034746909,0,-0.027729932,0.124067399,-0.019646958,0.018828202,-0.027756024,0.124097437,-0.019685289,0.018869098,0.008608015,0.02361401,21.82595372,0.009821892,21.41620304,0.009525734,21.00109471,0.003110846,20.48832897,0.00293989,20.12779895,0.00159126,19.57767011,0.001517817,19.74506185,0.002305597,19.10358681,0.002258026,19.47832429,0.001867624,18.8786369,0.001768557,19.38834035,0.004031575,18.7193097,0.003672086,1020593,8
302.7878123,-56.70783542,26565.65048,25729.94037,-0.077286392,-0.274313629,0.587750494,0.004207288,4.383766651,1,0.342032755,0,-0.050415295,-0.139260364,-0.018020003,0.022177506,-0.051466629,-0.139251441,-0.018036639,0.022143733,0.012280594,0.02322195,21.34285915,0.007250468,20.63085712,0.006962504,21.42742329,0.003790005,20.86789721,0.003493248,21.0079618,0.00229153,20.42921159,0.002101924,20.84957112,0.003137931,20.19302399,0.002919271,20.48694295,0.003578614,19.91755712,0.003272541,20.12943214,0.007578242,19.49375267,0.006609448,1020595,8
302.7962719,-56.7093625,26501.98682,25709.35033,0.106989123,-0.278318822,0.69196552,0.003404034,5.250430584,1,0.280111246,0,0.060999606,-0.159194771,-0.017961663,0.02297053,0.061085664,-0.159015745,-0.017999541,0.023017718,0.011174084,0.025490601,22.44650323,0.016447587,21.41728934,0.01466945,21.55500614,0.004089351,20.54218204,0.00356795,21.06919543,0.002356402,20.15742321,0.002094064,20.85946276,0.003115211,19.86199409,0.002839871,20.52046823,0.003695473,19.60874057,0.003198338,20.2753139,0.008618553,19.16327975,0.006930594,1020599,8
302.8088503,-56.70715413,26407.62303,25740.0296,-0.026769895,0.427100122,0.863504291,0.002791785,7.159342766,1,0.129265702,0,-0.019989992,0.3375114,-0.018077619,0.024532216,-0.020497842,0.337401718,-0.018095439,0.024503756,0.012032114,0.022008123,22.41432899,0.015908884,21.31360326,0.012069885,21.9535056,0.005222331,20.52606578,0.003840022,21.25012563,0.002539105,19.86451033,0.002003008,20.97513189,0.003323075,19.40300205,0.002815147,20.66516404,0.004013247,19.14529026,0.003176033,20.60549154,0.011834775,18.93230862,0.00900618,1020601,8
302.8144673,-56.70215157,26365.73395,25808.7012,0.135378152,0.104343005,0.234269112,0.014814449,3.253475904,1,0.003881003,0,0.009510973,0.037639934,-0.021219291,0.022111929,0.009670816,0.037498243,-0.021255096,0.022005251,0.011742649,0.022274216,22.76283934,0.020941478,22.66209283,0.021294202,22.0584348,0.006049679,21.90946186,0.006005003,21.30416959,0.002682804,21.14142129,0.002650832,20.90641986,0.003232952,20.72171543,0.003202879,20.72751116,0.004326805,20.56881954,0.004285245,20.65691563,0.012302544,20.46826853,0.012206066,1020602,8
302.7906359,-56.70117738,26549.6968,25825.88546,-0.137032345,-0.146232113,0.994797409,0.001911111,47.01203918,1,0.922729961,0,-0.00708376,0.204343678,-0.021041047,0.020081028,-0.134463087,-0.14324066,-0.021075523,0.019970043,0.012282051,0.023617345,23.08241828,0.028287868,20.00322671,0.034009005,22.15796683,0.007057516,18.08255248,0.003530492,21.43598616,0.003177109,17.27476902,0.001797088,21.08420541,0.003574106,16.81095498,0.002508411,20.62238892,0.004099328,16.47379743,0.002259157,20.3017286,0.009376703,16.145211,0.004440138,1020604,8
302.8139585,-56.70913442,26369.11643,25713.10106,-0.80509311,0.093569726,0.784061432,0.004509881,5.493999481,1,0.010192923,0,-0.596842942,0.07708644,-0.017939799,0.02523483,-0.599298,0.077209949,-0.017978426,0.025285987,0.011805378,0.023181607,23.23441671,0.032786883,22.54268616,0.027609722,22.61793569,0.008834671,21.6832172,0.007046829,21.54055894,0.003104517,20.5790122,0.002613724,21.07858206,0.00351081,19.99712229,0.003126116,20.6455005,0.004025732,19.63789671,0.003512182,20.58570231,0.011409083,19.46211575,0.010055558,1020606,8
302.8100535,-56.69688325,26399.23841,25880.66166,0.014001172,0.134409606,0.600881815,0.010196439,4.640523911,1,0.015973762,0,0.0011011,0.082067016,-0.020822568,0.022622141,0.001231232,0.082244948,-0.020857744,0.022517735,0.012271091,0.022196546,23.77557017,0.052842941,23.39840879,0.049731256,23.13578139,0.014552497,22.55223407,0.012955873,22.00636467,0.004543285,21.41562899,0.004132875,21.21139953,0.003813235,20.43302389,0.003580408,20.75396929,0.004355226,19.99753654,0.004103942,20.61190752,0.011872458,19.7615738,0.011168422,1020611,8
302.7904482,-56.70350278,26546.04132,25789.60219,nan,nan,nan,nan,5.560955048,1,nan,0,0.188221651,0.365026104,-0.018898107,0.021884848,nan,nan,-0.018976094,0.021882588,0.012515615,0.023143138,24.86678923,0.146978143,24.42448306,0.152641098,25.42167969,0.123599698,24.49734262,0.141923466,23.00404,0.011074843,21.67669106,0.00893763,22.01212275,0.006868195,20.70360465,0.006020758,21.3879738,0.00790274,20.16814489,0.007024228,21.12821348,0.019395769,19.87342702,0.017040814,1020618,8
302.7761893,-56.71001787,26652.72228,25699.36327,-0.389226109,0.069879919,0.790411532,0.010647433,6.155085564,1,0.054583857,0,-0.304096792,0.061692304,-0.016415762,0.02490548,-0.302998066,0.059909269,-0.016450554,0.02495507,0.013580253,0.023904653,23.56028052,0.043351907,22.77776936,0.035730305,23.46844824,0.018775235,22.3410703,0.013674565,22.45546597,0.006249929,21.36378741,0.004905433,22.14096412,0.007206915,20.95300025,0.005644735,21.78963729,0.010748305,20.74968062,0.00874994,21.73138703,0.031241174,20.62114193,0.024731346,1020619,8
302.7815138,-56.70420763,26613.06425,25779.51539,nan,nan,nan,nan,5.501752853,1,nan,0,0.09468441,0.148701667,-0.017780829,0.023864607,nan,nan,-0.017801752,0.023813302,0.012947819,0.023173122,23.96346636,0.063890369,22.1197785,0.057221053,24.20247166,0.039267089,21.84845303,0.028150948,23.89629187,0.024078778,21.52984467,0.017499024,23.34407572,0.021481759,20.98290092,0.01691908,22.99498704,0.032759786,20.68467269,0.025087158,23.28873748,0.13206083,21.59294709,0.181687424,1020634,8
302.8112705,-56.70953434,26389.28675,25707.53351,0.162237212,0.08832451,0.727010429,0.023870481,8.794202805,1,0.02435528,0,0.126513462,0.067046714,-0.017826277,0.025253681,0.129569098,0.067788295,-0.017864436,0.025305072,0.01187482,0.023098413,24.78385635,0.135282249,24.28687557,0.14505458,24.04217996,0.03043531,22.76804825,0.028563541,23.40803133,0.014771609,21.87143254,0.012508773,23.16798274,0.018354213,21.54068147,0.015232456,23.00643847,0.032303808,21.54284768,0.029067237,22.96042869,0.099110511,21.7463296,0.08790762,1020647,8
302.7729544,-56.70626017,26677.39848,25750.9342,-0.171379283,0.488684356,0.985090673,0.219609171,52.54636002,1,0.583740038,0,-0.080776722,-0.104537306,-0.016637607,0.02418071,-0.166507021,0.465069056,-0.016652664,0.024151506,0.01386377,0.022974838,nan,11.15417216,21.69045445,0.106120762,26.202434,0.230198185,21.19140819,0.042391086,26.41084898,0.230159794,20.71085666,0.023703773,25.64170572,0.169410396,20.42445403,0.030063132,24.85994246,0.166250329,19.88738521,0.034290573,24.16224375,0.284257522,19.0128962,0.050541367,1020712,8
302.7810349,-56.71275731,26616.22994,25662.31244,0.707395494,0.544225037,0.652175426,0.012877456,4.320438385,1,0.000419623,0,0.443710408,0.356560202,-0.016649121,0.024746677,0.444207698,0.356488764,-0.016684685,0.024795862,0.012530225,0.025153937,23.60651131,0.045421177,23.20998315,0.042200832,23.25043454,0.01479572,22.66877777,0.013022304,22.36672694,0.005876626,21.77583073,0.005209952,22.13109479,0.007111206,21.49988644,0.006371834,21.85834669,0.011342771,21.29374112,0.010311587,21.69070723,0.029659511,21.10622076,0.026993024,1020745,8
302.8564787,-56.69272065,26050.54433,25939.14754,0.090645246,0.037126765,0.716396809,0.018727953,6.436328411,1,0.045785587,0,0.033176237,0.030181713,-0.025372417,0.01874456,0.031292122,0.030006442,-0.025399541,0.018705329,0.0057039,0.027789234,24.44880274,0.104800359,23.96368261,0.10438188,23.54719479,0.020704862,22.45148424,0.017657004,22.91320883,0.010638708,21.73045926,0.009095564,22.73659646,0.013470086,21.47169751,0.011185901,22.59645539,0.023452191,21.20264246,0.020034127,22.50525261,0.068719845,21.08499361,0.056238569,1021387,8
302.8532693,-56.68449413,26075.1229,26051.65752,0.017267253,0.628978431,0.713095665,8.50E-05,6.891223907,1,0.000307965,0,0.001369349,0.388811084,-0.023228866,0.018423588,0.001495825,0.390209943,-0.023267059,0.018310847,0.007101462,0.026691165,19.43556517,0.004446514,18.40341335,0.004411648,17.98156615,0.002144832,16.70622106,0.002133563,17.08384376,0.001223695,15.77362068,0.001218117,16.71001666,0.002088617,15.3413519,0.002086017,16.36407953,0.001218941,15.05153853,0.001213119,16.22964813,0.000810264,14.91996221,0.000773142,1021638,8
302.840837,-56.68601128,26168.50452,26030.50546,0.222748652,-0.093675584,0.468960553,0.001468838,5.369356155,1,0.000350106,0,0.054303031,-0.015162557,-0.020574101,0.021837135,0.054007214,-0.015489506,-0.020595105,0.021806994,0.008239059,0.027117732,22.69515115,0.020409768,22.21884726,0.019743757,21.10411653,0.003278868,20.47500606,0.003142036,19.63893101,0.001421153,18.99191905,0.001385293,19.16637548,0.002189155,18.47720701,0.002170741,18.84107651,0.001495493,18.18888702,0.001456595,18.71618589,0.002403016,18.05483644,0.002258718,1021640,8
302.8513187,-56.68574936,26089.71809,26034.41638,-0.169132128,0.170350999,0.875697732,0.001482466,7.472795963,1,0.069879862,0,-0.140355066,0.146164593,-0.024259206,0.018216379,-0.140360683,0.146308929,-0.024283677,0.01817894,0.007140108,0.026691564,21.93589414,0.010935478,20.82335673,0.008826132,21.36596257,0.003747536,19.81719442,0.002905452,20.50239679,0.001815865,18.94626006,0.001494873,20.18517059,0.002508894,18.55100613,0.002273374,19.87870472,0.002299439,18.35639652,0.001810566,19.76550499,0.005864423,18.22955571,0.004127413,1021641,8
302.8300479,-56.68404552,26249.73411,26057.06547,0.465841353,0.236568421,0.715462208,0.005169811,4.407010078,1,0.066336229,0,0.29057909,0.161012961,-0.018894816,0.022236245,0.290525258,0.160948962,-0.018913513,0.022207778,0.007984935,0.021312334,23.34521551,0.035884973,22.81919137,0.033014437,22.78074207,0.010268259,21.9767055,0.008712964,21.45861918,0.003187575,20.63792373,0.002760915,20.99028154,0.003488228,19.94774197,0.003153922,20.6047836,0.004029023,19.60490312,0.003567568,20.44352082,0.009991988,19.4690713,0.008857764,1021825,8
302.780563,-56.68352033,26621.81514,26062.49565,0.136183843,-0.119561598,0.388515621,0.021765279,3.487747192,1,0.02190605,0,0.029083053,-0.018540409,-0.020045212,0.019656176,0.03143014,-0.019601684,-0.020063713,0.01962458,0.009689612,0.021733572,24.5528847,0.106144524,24.43165457,0.109055943,23.07990243,0.012833255,22.66970453,0.012526324,22.24941686,0.005983283,21.81783786,0.00580025,21.90543999,0.006348273,21.45878176,0.00618129,21.63871312,0.00936847,21.2228524,0.009122361,21.59565969,0.026682617,21.23723673,0.026032504,1021877,8
302.8587614,-56.67867774,26034.14656,26131.43842,0.221331328,0.096837461,0.860036969,0.005505408,8.536944389,1,0.805411198,0,0.150752266,0.081607525,-0.021287224,0.021088098,0.162459105,0.083288766,-0.021307895,0.02105356,0.006685979,0.023779037,23.80702896,0.057182694,22.28173452,0.057956291,22.48260894,0.008690368,21.09853495,0.006632785,21.87767931,0.004528407,20.37569897,0.003476888,21.6334067,0.00567046,20.05647589,0.004315757,21.40236958,0.007818605,19.811776,0.005719357,21.27183465,0.021728392,19.59987991,0.014724011,1021897,8
302.8056581,-56.68388975,26433.11458,26058.3645,-0.258220583,0.337554127,0.308483809,0.028784601,3.256455183,1,0.000221844,0,-0.078148205,0.095466005,-0.022145695,0.017463818,-0.078607045,0.095035367,-0.022167135,0.017426912,0.00769573,0.021770466,26.38511652,0.567832719,26.1790455,0.521635263,24.2849589,0.036854861,24.0807413,0.035853228,22.26801562,0.006021794,21.99512618,0.005911035,21.10885418,0.003706511,20.80832532,0.003645086,20.64129386,0.003918088,20.35568539,0.003849885,20.4770452,0.010569921,20.19186981,0.01041708,1021909,8
302.8143025,-56.6783537,26368.47197,26134.44604,-0.133799225,0.182374239,0.279532641,0.010527388,3.099914789,1,5.57E-05,0,-0.049801432,0.063222192,-0.021163812,0.019678109,-0.049758479,0.063170485,-0.021184592,0.019645967,0.009038942,0.021017646,23.71588528,0.049262928,23.62813848,0.050060073,22.20185295,0.006572665,22.01822802,0.006488494,21.01673551,0.002415092,20.82645507,0.002368655,20.60948121,0.002922768,20.38900708,0.002884035,20.33710801,0.003357849,20.14618545,0.003300744,20.25579149,0.008462852,20.0528265,0.008340453,1022128,8
302.7101579,-56.54986818,27162.35796,27888.99763,0.297145635,0.775470316,0.974569917,0.000371954,14.62872791,1,0.396598608,0,0.283003275,0.730248913,-0.035573507,0.006763885,0.285223037,0.73101002,-0.035511926,0.006815047,0.002483165,0.002059249,20.73696535,0.006189167,18.6475822,0.004815736,20.13854707,0.002656096,17.70752177,0.002230544,19.16562487,0.001416722,16.35074279,0.001267785,18.74731877,0.002210913,15.76729805,0.002124475,18.23182555,0.001387045,15.43702781,0.001281014,17.95943523,0.002143118,15.24442611,0.001596093,1024832,9
302.7364289,-56.54209474,26964.74989,27996.57609,-0.784147143,0.051382575,0.865078449,0.000423923,7.209227562,1,0.005522572,0,-0.633886761,0.044290624,-0.0361371,0.00416211,-0.633881569,0.044348359,-0.036074501,0.00420709,-0.003163916,-0.000489874,20.55775877,0.005180792,19.53684245,0.00496119,19.58761961,0.002347985,18.20734005,0.002242224,19.05471487,0.001332805,17.56322898,0.001267079,18.80965191,0.002210359,17.26227075,0.002141124,18.57284957,0.001480313,17.08137318,0.001346508,18.38080108,0.003381286,16.96408017,0.002547184,1024835,9
302.711106,-56.55015535,27156.51391,27885.5991,0.319054455,0.619332254,0.971008897,0.000561037,15.43540382,1,0.568325179,0,0.301808478,0.578595646,-0.03412356,0.006927089,0.302710831,0.57882005,-0.034055408,0.006980574,0.00245202,0.002056599,20.3853685,0.005420574,18.17234175,0.004786519,20.05841025,0.002573855,17.59061551,0.00222843,19.88479725,0.001708319,17.25869463,0.001318687,19.87012403,0.002690319,17.08035934,0.002198962,19.59448008,0.002307603,16.9533838,0.001492215,19.42303123,0.006973385,16.85564571,0.003344664,1024841,9
302.7101876,-56.54441291,27162.59096,27963.67302,-0.094733059,0.062388945,0.707563758,0.002038809,4.660106659,1,0.001627545,0,-0.076299211,0.044657411,-0.035128647,0.006812757,-0.076667838,0.044948634,-0.035063546,0.006863613,0.002293933,0.001541783,21.3875225,0.007957782,20.89253927,0.007532494,20.777508,0.003148236,20.03888344,0.002888285,20.27317067,0.001777921,19.43384516,0.001605388,20.01078579,0.002744817,19.1057519,0.002538353,19.81977296,0.002686109,19.00579427,0.0023668,19.72988075,0.008804361,18.93571448,0.007608243,1024847,9
302.68685,-56.5552532,27337.74288,27814.18183,0.089226052,0.11456731,0.919039369,0.00134087,9.636260033,1,0.014441088,0,0.0719607,0.097588986,-0.02782539,0.005489346,0.072105564,0.09792193,-0.027750039,0.005536422,0.003433558,0.01276535,21.23026042,0.007002466,19.85030954,0.005825226,20.77832043,0.003077252,18.9839905,0.00250907,20.48015022,0.00197459,18.52804652,0.001506651,20.34099751,0.003190539,18.25615155,0.002511837,20.10308356,0.003137413,18.11133092,0.002137519,19.92973097,0.011902991,18.12025346,0.007665091,1024850,9
302.6920101,-56.54188721,27299.98414,27997.39021,0.107797265,-0.271442235,0.700475514,0.004725333,8.387861252,1,0.381578121,0,0.044116035,-0.137539249,-0.03094467,0.006200115,0.044075072,-0.137716949,-0.030872162,0.006250657,0.003602935,0.010683191,22.88681887,0.022876635,21.78097597,0.020289641,21.97340131,0.007528871,20.67584441,0.006604745,21.3344653,0.003306501,19.94079706,0.002863767,21.01566176,0.005157682,19.56931799,0.004477101,20.74889099,0.005545162,19.35910503,0.004798649,20.65035516,0.022017925,19.54110287,0.023616523,1024859,9
302.7242368,-56.54707888,27056.35614,27927.81637,0.456901789,-0.343368113,0.682526648,0.004288119,5.286973,1,5.36E-06,0,0.236729847,-0.174638887,-0.035798248,0.002837689,0.239755392,-0.180875495,-0.035732176,0.002876365,-0.000481718,-0.001741254,23.37976948,0.037697881,22.5072297,0.034361343,22.37006712,0.009899139,21.43852362,0.008640194,21.13600074,0.002828366,20.07310906,0.002498388,20.58225503,0.003686024,19.45536093,0.003378663,20.13418113,0.003212329,19.07321919,0.00294073,19.98202503,0.011714133,19.03193208,0.010902621,1024860,9
302.7329432,-56.54498546,26990.8264,27956.8555,-0.27745375,-0.260805488,0.893655241,0.002965405,7.678853989,1,0.093061227,0,-0.238835122,-0.218646408,-0.036612566,0.003691084,-0.238643855,-0.218664825,-0.036549538,0.003735165,-0.003200006,-0.001035497,22.4104754,0.015615743,21.26202465,0.012140718,21.6979541,0.005606904,20.16292321,0.004002217,21.22735151,0.002940522,19.57593599,0.002101005,20.95546246,0.004507086,19.24436129,0.003313041,20.71801486,0.005185206,19.09905505,0.00362279,20.49605774,0.019354553,18.96211887,0.013268314,1024861,9
302.7049869,-56.55681566,27200.7841,27793.65805,-0.151356965,-0.060600519,0.311380625,0.015500998,3.508285761,1,0.001888786,0,-0.061069569,-0.007585017,-0.029473296,0.007088103,-0.060969219,-0.007472112,-0.029394727,0.007138733,0.002704112,0.003684915,24.79859202,0.164137494,24.62765191,0.165874981,23.05807344,0.015648676,22.84724014,0.015427794,21.34906791,0.00362187,21.08559984,0.003537847,20.54131157,0.003676119,20.25154496,0.003597523,20.17649386,0.003466589,19.90517934,0.003400259,20.07627239,0.012318158,19.83858397,0.012169937,1024863,9
302.7051667,-56.54828647,27198.43812,27909.87625,0.404361427,0.418804586,0.972460151,0.006000642,20.02503014,1,0.789504484,0,-0.024210068,0.053408066,-0.033525683,0.006800011,0.376934826,0.387145221,-0.033458766,0.006846105,0.001908538,0.004145822,23.29164528,0.040932201,20.75080806,0.021258651,22.7511983,0.012446884,20.14338697,0.006225586,22.46249056,0.008673227,19.54176329,0.004235954,22.29967198,0.013353305,19.15756457,0.006578505,21.97173413,0.014994447,18.90854788,0.007457794,22.40495818,0.103341826,19.55051885,0.094734506,1024866,9
302.6940292,-56.55499385,27283.60487,27818.0781,-0.229187563,-0.520733237,0.742187321,0.00999642,5.922186852,1,0.060997556,0,-0.159824467,-0.332948017,-0.027405026,0.007132601,-0.159622461,-0.332524419,-0.027324636,0.007187622,0.003936562,0.010382773,23.51636391,0.044928126,23.00741707,0.042686617,22.60260055,0.011774356,21.54130376,0.010181602,22.10900416,0.006158696,21.10252765,0.00517575,21.84278203,0.009478026,20.70391531,0.007837997,21.61956621,0.011428625,20.52505493,0.009477138,21.55748313,0.05153092,20.71315526,0.043491418,1024879,9
302.724865,-56.55149879,27051.25821,27867.34276,-0.087204807,0.448416322,0.334609449,0.029762859,3.524931669,1,0.017139177,0,-0.050653119,0.142978724,-0.034837516,0.002652935,-0.050149828,0.143237844,-0.034767795,0.002692882,-0.000243744,-0.001384396,23.85035639,0.059428885,23.74639406,0.06016627,23.06113395,0.017037341,22.85997822,0.01665612,22.1787579,0.006592833,21.94927493,0.006434993,21.82589538,0.008849201,21.55132417,0.00863263,21.55931668,0.010440177,21.33276221,0.010242645,21.51511731,0.049835122,21.24068284,0.049528445,1024881,9
302.7361375,-56.54406457,26966.79361,27969.59966,-0.437827826,0.41530332,0.761450589,0.015640307,10.74583244,1,0.417876375,0,-0.233169637,0.242696125,-0.036149086,0.004080084,-0.226499692,0.238102466,-0.036086615,0.004124471,-0.003023859,-0.000456521,24.61767974,0.113854823,23.26047271,0.107882203,24.793684,0.083516454,23.38396555,0.095846909,22.90826295,0.011563197,21.03674731,0.009445465,22.3156281,0.013408297,20.45036768,0.011542053,21.83207554,0.014138068,20.04621098,0.012508948,21.61522576,0.056344003,19.86319849,0.048453491,1024900,9
302.703666,-56.54776897,27211.51867,27917.43111,0.472640783,0.157309294,0.97569555,0.02047506,33.52300644,1,0.855092522,0,0.440588515,0.137725343,-0.031667391,0.007940178,0.443024784,0.140804097,-0.031596821,0.007992363,0.002172926,0.009601549,24.77916242,0.15852732,20.89738132,0.058867999,24.22501357,0.046347483,20.46216995,0.021271799,23.94273544,0.030901639,19.8795827,0.013396605,23.82616265,0.053273353,19.588109,0.021954913,25.23777025,0.297036803,20.81046908,0.097326269,23.21673053,0.202320616,19.24216316,0.096904118,1024921,9
302.6879977,-56.54969576,27329.57534,27890.30994,0.105400458,-0.964633286,0.957404792,0.226388142,17.18995094,1,0.075415933,0,-0.285002248,-0.149729071,-0.031533008,0.00568625,0.103358641,-0.906810284,-0.031460483,0.005734664,0.002773255,0.013069011,27.06791,1.112768485,23.8527538,0.517862161,26.25836384,0.296526292,22.57033865,0.122457593,25.56195544,0.133598827,21.96255831,0.074855006,24.7933618,0.124573363,21.51037335,0.127413014,24.6088146,0.164013792,21.05721075,0.114539236,26.37623539,3.870504078,20.63627681,0.313150937,1025186,9
302.6793046,-56.55027649,27395.11399,27881.93484,0.895060778,-0.231965795,0.582975268,0.01701233,4.529811382,1,4.32E-05,0,0.445765386,-0.113373937,-0.030688437,0.007777519,0.445817769,-0.113778897,-0.030616514,0.007835397,0.001477062,0.008154525,23.56849595,0.045618977,23.26968923,0.045308692,22.8977907,0.014026839,22.35327758,0.013122022,22.30802441,0.007254745,21.68220514,0.006663641,22.16727597,0.011337577,21.53496092,0.010279364,22.0539651,0.01692398,21.44011138,0.015712515,22.22496912,0.086182357,21.72707868,0.077816251,1030462,9
302.6489012,-56.54185226,27625.31989,27995.69448,-0.011294007,-0.240320355,0.772997618,0.00888444,6.618063927,1,0.521616977,0,-0.012250988,-0.158630475,-0.029344345,0.011545552,-0.012242312,-0.157987371,-0.029263005,0.011619643,0.005127668,0.009337497,23.84142616,0.056660212,22.44380075,0.044878499,23.07931573,0.015500081,21.73248101,0.012480815,22.20783875,0.00603658,20.9439858,0.004892778,21.77300498,0.007908279,20.38925484,0.006418129,21.71086536,0.012580726,20.34034819,0.010458306,21.98122268,0.060823312,20.35112598,0.047416112,1030464,9
302.6605676,-56.54600506,27536.88723,27939.45779,-0.498861313,0.406327546,0.951892853,0.012405177,20.68066597,1,0.765661127,0,-0.020090952,-0.061803229,-0.031862568,0.008189247,-0.446271688,0.331308633,-0.031794757,0.008243295,0.002236869,0.006681455,25.61995105,0.276200053,23.44692303,0.174940344,24.23419096,0.045916251,22.52904136,0.056532523,22.7783604,0.01037459,20.5621303,0.008643075,21.5059059,0.00647781,19.48870713,0.006710971,20.93890655,0.006170627,18.93511271,0.006273323,20.57166378,0.018024285,18.43128791,0.015525274,1030466,9
302.6499125,-56.54573881,27617.31534,27942.54719,0.503973126,0.412128001,0.772156239,0.166657642,13.13204479,1,0.019203062,0,0.024871977,-0.050611832,-0.029811362,0.011138019,0.353532553,0.318423271,-0.029750044,0.011203229,0.004854397,0.009050713,28.80553577,5.21778946,23.02720564,0.166043222,25.37791323,0.121289931,22.47847284,0.073343249,25.19128934,0.08517415,21.74192738,0.05022808,25.41500427,0.202246315,21.98798923,0.089627654,24.47453924,0.14824458,21.24597736,0.071958063,22.9831559,0.150541222,19.12333399,0.070066079,1030730,9
302.7240747,-56.54356796,27057.8643,27975.8681,0.134969652,-0.1725927,0.911957681,0.019157447,10.44343758,1,0.028822574,0,0.113294364,-0.145423878,-0.035193262,0.003332826,0.109031469,-0.145880416,-0.03512799,0.003372619,-0.000341674,-0.001174964,24.84912653,0.146484696,23.67242633,0.12451119,23.81675745,0.036429837,22.11760813,0.024277559,23.36696176,0.017471174,21.44399964,0.010615379,23.42132226,0.036458336,21.377926,0.026634697,22.9792507,0.03966179,21.18216251,0.029596163,22.56301178,0.131913621,21.02360505,0.105100221,1030826,9
